BOTTLE,20091102SIOCCHDOSCD
#BOTTLE,20060913RSMASDAW
#EXPOCODE 316N20050821
#FILE with corrected carbon values and latest CFCs
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PH,PH_FLAG_W
,,,,,,,,,,,,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM@20,,SW@25,
316N20050821,AAIW,59,1,24,24,2,20050909,2243,-54.5240,-88.9925,4522,4.0,5.1807,34.1700,2,34.1692,2,301.5,2,300.6,2,5.35,2,20.56,2,0.06,2,1.47,2,4.648,2,2.476,2,0.441,2,6.030,2,2121.3,6,2274.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,23,23,2,20050909,2240,-54.5237,-88.9926,4522,57.0,5.1625,34.1716,2,34.1694,2,300.6,2,300.1,2,5.25,2,20.56,2,0.06,2,1.45,2,4.581,2,2.447,2,0.444,2,5.936,2,2121.2,2,2273.3,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,22,22,2,20050909,2238,-54.5234,-88.9926,4573,107.0,5.1609,34.1720,2,34.1704,2,300.2,2,299.6,2,5.36,2,20.56,2,0.06,2,1.45,2,4.648,6,2.484,6,0.438,6,5.936,6,2121.2,2,2273.9,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,21,21,2,20050909,2236,-54.5232,-88.9926,4521,166.4,5.1649,34.1721,2,34.1708,2,299.9,2,299.3,2,5.26,2,20.51,2,0.06,2,1.46,2,4.641,2,2.460,2,0.440,2,5.910,2,2122.3,2,2274.3,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,20,20,2,20050909,2234,-54.5230,-88.9927,4521,215.9,5.1679,34.1723,2,34.1703,2,299.3,2,299.2,2,5.17,2,20.61,2,0.06,2,1.45,2,4.660,2,2.471,2,0.444,2,5.965,2,2123.9,2,2273.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,19,19,2,20050909,2231,-54.5226,-88.9928,4520,325.9,5.1773,34.1726,2,34.1711,2,298.7,2,299.0,2,5.26,2,20.61,2,0.06,2,1.46,2,4.639,2,2.473,2,0.438,2,5.892,2,2123.1,2,2273.3,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,18,18,2,20050909,2228,-54.5223,-88.9927,4521,435.6,5.1896,34.1734,2,34.1718,2,297.9,2,297.9,2,5.37,2,20.61,2,0.06,2,1.46,2,4.557,2,2.476,2,0.441,2,5.759,2,2123.4,2,2271.2,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,17,17,2,20050909,2227,-54.5222,-88.9928,4520,465.4,5.2022,34.1757,2,34.1754,2,296.1,2,297.1,2,5.68,2,20.80,2,0.05,2,1.47,2,4.549,2,2.484,2,0.445,2,5.821,2,2126.2,2,2272.7,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,16,16,2,20050909,2224,-54.5219,-88.9928,4581,524.6,5.1479,34.1894,2,34.1877,2,282.9,2,281.1,2,8.43,2,22.92,2,0.00,2,1.59,2,4.375,2,2.275,2,0.387,2,5.081,2,2136.3,2,2275.7,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,15,15,2,20050909,2222,-54.5217,-88.9929,4518,623.7,4.8011,34.1870,2,34.1858,2,260.4,2,261.2,2,13.03,2,25.43,2,0.00,2,1.76,2,3.842,2,2.024,2,0.324,2,4.398,2,2152.0,2,2279.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,14,14,2,20050909,2219,-54.5214,-88.9930,4518,722.9,4.6272,34.2344,2,34.2326,2,237.1,2,236.4,2,19.27,2,27.90,2,0.00,2,1.91,2,3.108,2,1.569,2,0.255,2,3.472,2,2169.9,2,2283.3,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,13,13,2,20050909,2216,-54.5211,-88.9931,4517,820.3,4.2797,34.2701,2,34.2683,2,221.4,2,221.3,2,26.11,2,29.75,2,0.00,2,2.04,2,2.481,2,1.262,2,0.183,2,2.834,2,2183.9,2,2290.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,12,12,2,20050909,2214,-54.5209,-88.9932,4517,918.5,3.9032,34.2888,2,34.2888,2,214.5,2,214.6,2,31.75,2,30.88,2,0.00,2,2.12,2,2.179,2,1.108,2,0.163,2,2.623,2,2193.9,2,2294.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,11,11,2,20050909,2211,-54.5205,-88.9936,4595,1036.0,3.4843,34.3256,2,34.3235,2,204.1,2,203.9,2,40.27,2,32.20,2,0.00,2,2.22,2,1.772,2,0.892,2,0.128,2,2.160,2,2207.1,2,2302.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,10,10,2,20050909,2207,-54.5202,-88.9938,0,1174.0,3.1007,34.3781,2,34.3757,2,192.8,2,192.9,2,50.03,2,33.27,2,0.00,2,2.31,2,1.299,2,0.654,2,0.087,2,1.733,2,2223.8,2,2309.6,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,9,9,2,20050909,2204,-54.5197,-88.9942,4515,1324.1,2.8182,34.4494,2,34.4490,2,180.3,2,180.0,2,60.63,2,34.24,2,0.00,2,2.33,2,0.794,2,0.396,2,0.050,2,1.151,2,2239.1,2,2322.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,8,8,3,20050909,2159,-54.5191,-88.9946,4516,1523.8,2.5983,34.5325,2,34.4470,4,172.2,2,179.9,4,60.54,4,34.24,4,0.00,4,2.35,4,0.807,4,0.408,4,0.046,4,1.116,4,-999.0,1,2320.6,4,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,7,7,2,20050909,2154,-54.5183,-88.9950,4516,1774.0,2.3990,34.6159,2,34.6135,2,169.0,2,168.7,2,79.45,2,33.80,2,0.00,2,2.33,2,0.259,2,0.120,2,0.000,2,0.371,2,2258.4,2,2342.6,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,6,6,2,20050909,2149,-54.5176,-88.9955,4515,2025.7,2.2278,34.6703,2,34.6690,2,171.1,2,171.0,2,86.61,2,33.20,2,0.00,2,2.29,2,0.122,2,0.062,2,0.000,2,0.128,2,2262.7,2,2350.0,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,5,5,2,20050909,2139,-54.5166,-88.9958,4516,2526.8,1.8936,34.7104,2,34.7099,2,177.3,2,177.2,2,98.78,2,32.56,2,0.00,2,2.25,2,0.060,2,0.033,2,0.000,2,0.030,2,2266.7,2,2363.2,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,4,4,2,20050909,2130,-54.5157,-88.9959,4516,3024.7,1.5752,34.7212,2,34.7191,2,187.1,2,187.2,2,105.97,2,32.21,2,0.00,2,2.21,2,0.030,2,0.024,2,0.000,2,0.005,2,2266.2,2,2364.2,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,3,3,2,20050909,2121,-54.5148,-88.9963,4517,3523.9,1.2653,34.7206,2,34.7197,2,196.4,2,196.6,2,112.99,2,32.01,2,0.00,2,2.20,2,0.050,2,0.029,2,0.000,2,0.050,2,2262.6,2,2363.0,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,2,2,2,20050909,2111,-54.5138,-88.9967,4517,4025.4,0.8961,34.7122,2,34.7127,2,203.3,2,203.5,2,124.40,2,32.31,2,0.00,2,2.22,2,0.038,2,0.032,2,0.000,2,0.074,2,2265.4,6,2365.6,2,-999.0,9,-999.00,1
316N20050821,AAIW,59,1,1,1,2,20050909,2059,-54.5127,-88.9965,4519,4605.2,0.6708,34.7078,2,34.7076,2,209.8,2,208.3,2,133.76,2,32.49,2,0.00,2,2.24,2,0.033,2,0.035,2,0.000,2,0.155,2,2267.8,2,2368.8,2,-999.0,9,-999.00,1
316N20050821,AAIW,60,1,24,24,2,20050910,530,-54.0177,-89.0010,4783,6.4,5.2143,34.1710,2,34.1708,2,303.3,2,302.3,2,4.68,2,19.98,2,0.16,2,1.43,2,4.652,2,2.527,2,0.448,2,5.937,2,2119.3,2,2272.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,60,1,23,23,2,20050910,528,-54.0174,-89.0011,4783,47.5,5.2099,34.1708,2,34.1704,2,303.4,2,302.3,2,4.61,2,19.98,2,0.16,2,1.43,2,4.669,2,2.522,2,0.430,2,5.960,2,-999.0,9,2271.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,60,1,22,22,2,20050910,526,-54.0170,-89.0012,4782,87.0,5.2017,34.1714,2,34.1716,2,302.1,2,301.1,2,4.55,2,20.03,2,0.16,2,1.42,2,4.662,2,2.568,2,0.436,2,5.943,2,-999.0,9,2272.2,2,-999.0,9,-999.00,1
316N20050821,AAIW,60,1,21,21,2,20050910,524,-54.0168,-89.0013,4781,127.3,5.2088,34.1724,2,34.1731,2,301.5,2,300.5,2,4.69,2,20.04,2,0.16,2,1.43,2,4.604,2,2.491,2,0.434,2,5.801,2,2118.3,2,2272.0,2,-999.0,9,-999.00,1
316N20050821,AAIW,60,1,20,20,2,20050910,521,-54.0166,-89.0013,4781,176.4,5.2152,34.1733,2,34.1735,2,301.6,2,301.8,2,4.63,2,20.04,2,0.15,2,1.43,2,4.686,2,2.545,2,0.441,2,5.851,2,-999.0,9,2273.3,2,-999.0,9,-999.00,1
316N20050821,AAIW,60,1,19,19,2,20050910,519,-54.0164,-89.0013,4780,226.7,5.2209,34.1738,2,34.1749,2,300.7,2,300.2,2,4.56,2,20.09,2,0.16,2,1.44,2,4.681,2,2.507,2,0.439,2,5.918,2,2118.9,2,2271.9,2,-999.0,9,-999.00,1
316N20050821,AAIW,60,1,18,18,2,20050910,516,-54.0161,-89.0014,4780,306.5,5.2316,34.1748,2,34.1743,2,300.0,2,299.9,2,4.50,2,20.09,2,0.15,2,1.44,2,4.672,2,2.500,2,0.437,2,5.954,2,2119.7,2,2272.0,2,-999.0,9,-999.00,1
316N20050821,AAIW,60,1,17,17,2,20050910,513,-54.0158,-89.0015,4778,386.3,5.3368,34.2054,2,34.2050,2,286.4,2,286.3,2,6.89,2,21.87,2,0.01,2,1.53,2,4.447,2,2.412,2,0.395,2,5.094,2,2130.0,2,2274.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,60,1,16,16,2,20050910,510,-54.0156,-89.0017,4776,476.3,5.1680,34.1947,2,34.1943,2,282.7,2,282.6,2,7.85,2,22.64,2,0.00,2,1.58,2,4.411,2,2.375,2,0.392,2,5.009,2,2134.1,2,2275.3,2,-999.0,9,-999.00,1
316N20050821,AAIW,60,1,15,15,2,20050910,507,-54.0154,-89.0017,4775,566.2,5.0159,34.1937,2,34.1921,2,272.2,2,271.4,2,10.04,2,24.18,2,0.00,2,1.68,2,4.105,2,2.176,2,0.344,2,4.487,2,2142.5,2,2276.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,60,1,14,14,2,20050910,504,-54.0151,-89.0018,4773,656.3,4.7521,34.2099,2,34.2097,2,250.7,2,250.0,2,15.11,2,26.55,2,0.00,2,1.82,2,3.556,2,1.821,2,0.274,2,3.868,2,2158.2,2,2281.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,60,1,13,13,2,20050910,501,-54.0148,-89.0019,4771,746.1,4.5260,34.2348,2,34.2336,2,235.6,2,235.7,2,19.77,2,28.19,2,0.00,2,1.94,2,3.036,2,1.548,2,0.232,2,3.330,2,2170.7,2,2283.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,60,1,12,12,2,20050910,458,-54.0146,-89.0019,4769,836.1,4.1964,34.2644,2,34.2634,2,222.0,2,221.5,2,26.08,2,29.75,2,0.00,2,2.05,2,2.560,2,1.250,2,0.193,2,2.898,2,2183.9,2,2289.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,60,1,11,11,2,20050910,455,-54.0143,-89.0019,4768,925.9,3.9030,34.2894,2,34.2883,2,213.0,2,212.8,2,31.57,2,30.91,2,0.00,2,2.13,2,2.040,2,1.004,2,0.140,2,2.459,2,2192.9,2,2293.9,2,-999.0,9,-999.00,1
316N20050821,AAIW,60,1,10,10,2,20050910,452,-54.0142,-89.0019,4768,1025.9,3.5360,34.3249,2,34.3237,2,203.8,2,203.8,2,39.14,2,32.23,2,0.00,2,2.21,2,1.596,2,0.797,2,0.105,2,2.030,2,2206.7,6,2301.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,60,1,9,9,2,20050910,446,-54.0139,-89.0015,4769,1276.6,2.9466,34.4249,2,34.4240,2,181.9,2,181.3,2,57.06,2,33.94,2,0.00,2,2.35,2,0.835,2,0.390,2,0.053,2,1.306,2,-999.0,9,2319.6,2,-999.0,9,-999.00,1
316N20050821,AAIW,60,1,8,8,3,20050910,439,-54.0136,-89.0012,4774,1576.5,2.5781,34.5450,2,34.1741,4,-999.0,9,300.1,4,5.09,4,20.05,4,0.15,4,1.43,4,4.572,4,2.530,4,0.427,4,5.776,4,-999.0,9,2272.1,4,-999.0,9,-999.00,1
316N20050821,AAIW,60,1,7,7,2,20050910,433,-54.0132,-89.0008,4766,1877.7,2.3509,34.6337,2,34.6334,2,168.5,2,168.2,2,82.26,2,33.60,2,0.00,2,2.32,2,0.206,2,0.098,2,0.000,2,0.319,2,-999.0,9,2346.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,60,1,6,6,2,20050910,423,-54.0127,-89.0002,4772,2378.1,2.0116,34.6994,2,34.6988,2,174.0,2,173.4,2,95.96,2,32.77,2,0.00,2,2.27,2,0.062,2,0.038,2,0.000,2,0.088,2,-999.0,9,2360.2,2,-999.0,9,-999.00,1
