EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PH_SWS,PH_TEMP,PH_SWS_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PPM,,,DEGC,,DEGC
  74DI19890511,  A16N,   332,  1,      1,2,19890524, 58.7410, -20.0080, 2803,      5.0,   9.3100,  35.2740,2,    279.1,2,     4.39,4,     7.95,2,  -999.00,9,   2108.1,2,    318.3,2,-999.0000,  -999.00,9,   9.3094
  74DI19890511,  A16N,   333,  1,      1,2,19890524, 58.8123, -20.0090, 2803,      5.0,   9.1710,  35.2610,2,    278.8,2,     4.98,4,     8.34,2,  -999.00,9,   -999.0,9,    324.4,2,-999.0000,  -999.00,9,   9.1704
  74DI19890511,  A16N,   334,  1,      1,2,19890524, 58.8846, -20.0000, 2803,      5.0,   8.8800,  35.2340,2,    279.4,2,     5.90,4,     8.85,2,  -999.00,9,   2112.1,2,    330.9,2,-999.0000,  -999.00,9,   8.8795
  74DI19890511,  A16N,   335,  1,      1,2,19890524, 58.9570, -19.9870, 2799,      5.0,   8.6800,  35.2150,2,    280.3,2,     6.35,4,     9.07,2,  -999.00,9,   2113.4,2,    333.9,2,-999.0000,  -999.00,9,   8.6795
  74DI19890511,  A16N,   336,  1,      1,2,19890524, 59.0307, -19.9740, 2713,      5.0,   8.7530,  35.2210,2,    280.5,2,     5.79,4,     8.94,2,  -999.00,9,   2112.1,2,    334.2,2,-999.0000,  -999.00,9,   8.7525
  74DI19890511,  A16N,   337,  1,      1,2,19890524, 59.1009, -19.9730, 2713,      5.0,   8.4860,  35.1970,2,    283.2,2,     5.79,4,     9.08,2,  -999.00,9,   2111.6,2,    334.5,2,-999.0000,  -999.00,9,   8.4855
  74DI19890511,  A16N,   338,  1,      1,2,19890524, 59.1706, -19.9820, 2713,      5.0,   8.1680,  35.1680,2,    285.7,2,     7.13,4,     9.77,2,  -999.00,9,   2113.4,2,    341.2,2,-999.0000,  -999.00,9,   8.1675
  74DI19890511,  A16N,   339,  1,      1,2,19890524, 59.2379, -19.9910, 2713,      5.0,   8.4550,  35.1950,2,    283.4,2,  -999.00,9,  -999.00,9,  -999.00,9,   2111.8,2,    335.9,2,-999.0000,  -999.00,9,   8.4545
  74DI19890511,  A16N,   340,  1,      1,2,19890524, 59.3041, -20.0040, 2755,      5.0,   8.9820,  35.2450,2,    280.3,2,     5.08,4,     8.41,2,  -999.00,9,   2112.9,2,    327.9,2,-999.0000,  -999.00,9,   8.9815
  74DI19890511,  A16N,   341,  1,      1,2,19890524, 59.3715, -20.0190, 2755,      5.0,   8.8130,  35.2290,2,    277.5,2,     5.55,4,     9.06,2,  -999.00,9,   -999.0,9,    339.6,2,-999.0000,  -999.00,9,   8.8125
  74DI19890511,  A16N,   342,  1,      1,2,19890524, 59.4377, -20.0230, 2755,      5.0,   8.5060,  35.2000,2,    282.1,2,     5.95,4,     9.30,2,  -999.00,9,   2118.3,2,    337.6,2,-999.0000,  -999.00,9,   8.5055
  74DI19890511,  A16N,   343,  1,      1,2,19890524, 59.5045, -20.0210, 2652,      5.0,   8.6650,  35.2140,2,    282.7,2,     4.64,4,     8.67,2,  -999.00,9,   2112.6,2,    327.3,2,-999.0000,  -999.00,9,   8.6645
  74DI19890511,  A16N,   344,  1,      1,2,19890524, 59.5698, -20.0170, 2652,      5.0,   8.6110,  35.2090,2,    283.9,2,     4.52,4,     8.63,2,  -999.00,9,   2110.7,2,    325.9,2,-999.0000,  -999.00,9,   8.6105
  74DI19890511,  A16N,   345,  1,      1,2,19890524, 59.6337, -20.0180, 2652,      5.0,   8.6370,  35.2110,2,    283.5,2,     5.00,4,     8.84,2,  -999.00,9,   2111.0,2,    331.7,2,-999.0000,  -999.00,9,   8.6365
  74DI19890511,  A16N,   346,  1,      1,2,19890524, 59.6969, -20.0180, 2652,      5.0,   8.5890,  35.2070,2,    283.3,2,     4.85,4,     8.85,2,  -999.00,9,   2111.3,2,    332.7,2,-999.0000,  -999.00,9,   8.5885
  74DI19890511,  A16N,   347,  1,      1,2,19890524, 59.7601, -20.0210, 2652,      5.0,   8.4290,  35.1920,2,    283.6,2,     5.93,4,     9.34,2,  -999.00,9,   2112.2,2,    337.4,2,-999.0000,  -999.00,9,   8.4285
  74DI19890511,  A16N,   348,  1,      1,2,19890524, 59.8207, -20.0240, 2652,      5.0,   8.4000,  35.1890,2,    283.7,2,     5.98,4,     9.38,2,  -999.00,9,   2112.3,2,    339.4,2,-999.0000,  -999.00,9,   8.3995
  74DI19890511,  A16N,   349,  1,      1,2,19890524, 59.8794, -20.0120, 2652,      5.0,   8.4200,  35.1910,2,    284.0,2,     5.97,4,     9.40,2,  -999.00,9,   2114.0,2,   -999.0,9,-999.0000,  -999.00,9,   8.4195
  74DI19890511,  A16N,   350,  1,      1,2,19890524, 59.9383, -19.9890, 2617,      5.0,   8.4540,  35.1940,2,    284.5,2,     5.99,4,     9.40,2,  -999.00,9,   2113.1,2,    337.7,2,-999.0000,  -999.00,9,   8.4535
  74DI19890511,  A16N,   351,  1,      1,2,19890524, 59.9841, -20.0080, 2652,      5.0,   8.4470,  35.1940,2,    287.1,2,     5.92,4,     9.42,2,  -999.00,9,   2113.9,2,    342.1,2,-999.0000,  -999.00,9,   8.4465
  74DI19890511,  A16N,   352,  1,      1,2,19890524, 59.9858, -20.1220, 2652,      5.0,   8.4800,  35.1970,2,    289.0,2,     6.12,4,     9.53,2,  -999.00,9,   2114.2,2,    344.3,2,-999.0000,  -999.00,9,   8.4795
  74DI19890511,  A16N,   353,  1,      1,2,19890524, 59.9835, -20.2430, 2652,      5.0,   8.5290,  35.2010,2,    287.7,2,     6.02,4,     9.60,2,  -999.00,9,   2114.4,2,    342.4,2,-999.0000,  -999.00,9,   8.5285
  74DI19890511,  A16N,   354,  1,      1,2,19890524, 59.9816, -20.3650, 2652,      5.0,   8.5760,  35.2060,2,    287.0,2,     5.81,4,     9.58,2,  -999.00,9,   2113.9,2,    340.8,2,-999.0000,  -999.00,9,   8.5755
  74DI19890511,  A16N,   355,  1,      1,2,19890524, 59.9815, -20.4840, 2652,      5.0,   8.5490,  35.2030,2,    287.7,2,     5.86,4,     9.59,2,  -999.00,9,   2114.0,2,    341.8,2,-999.0000,  -999.00,9,   8.5485
  74DI19890511,  A16N,   356,  1,      1,2,19890524, 59.9825, -20.6030, 2666,      5.0,   8.5100,  35.1990,2,    287.8,2,     6.05,4,     9.66,2,  -999.00,9,   2114.8,2,    340.2,2,-999.0000,  -999.00,9,   8.5095
  74DI19890511,  A16N,   357,  1,      1,2,19890524, 59.9836, -20.7190, 2666,      5.0,   8.7260,  35.2190,2,    285.8,2,     5.26,4,     9.37,2,  -999.00,9,   2113.6,2,    334.0,2,-999.0000,  -999.00,9,   8.7255
  74DI19890511,  A16N,   358,  1,      1,2,19890524, 59.9866, -20.8350, 2666,      5.0,   8.5740,  35.2050,2,    286.1,2,     5.63,4,     9.45,2,  -999.00,9,   2114.5,2,    335.4,2,-999.0000,  -999.00,9,   8.5735
  74DI19890511,  A16N,   359,  1,      1,2,19890524, 59.9929, -20.9500, 2666,      5.0,   8.6260,  35.2100,2,    286.3,2,     5.48,4,     9.29,2,  -999.00,9,   2114.4,2,    333.6,2,-999.0000,  -999.00,9,   8.6255
  74DI19890511,  A16N,   360,  1,      1,2,19890524, 60.0023, -21.0640, 2400,      5.0,   8.4490,  35.1930,2,    284.3,2,     6.17,4,     9.68,2,  -999.00,9,   2116.6,2,    338.0,2,-999.0000,  -999.00,9,   8.4485
  74DI19890511,  A16N,   361,  1,      1,2,19890524, 60.0092, -21.1790, 2400,      5.0,   8.4720,  35.1950,2,    285.1,2,     5.79,4,     9.42,2,  -999.00,9,   2115.5,2,    334.7,2,-999.0000,  -999.00,9,   8.4715
  74DI19890511,  A16N,   362,  1,      1,2,19890524, 60.0152, -21.2940, 2400,      5.0,   8.4970,  35.1980,2,    285.5,2,     5.66,4,     9.25,2,  -999.00,9,   2115.2,2,    333.7,2,-999.0000,  -999.00,9,   8.4965
  74DI19890511,  A16N,   363,  1,      1,2,19890524, 59.9892, -21.3300, 2666,      5.0,   8.4140,  35.1900,2,    284.9,2,     5.85,4,     8.70,2,  -999.00,9,   2116.4,2,    332.2,2,-999.0000,  -999.00,9,   8.4135
  74DI19890511,  A16N,   364,  1,      1,2,19890524, 59.9336, -21.2440, 2666,      5.0,   8.5220,  35.2000,2,    282.4,2,     6.17,4,     9.22,2,  -999.00,9,   2116.9,2,    335.5,2,-999.0000,  -999.00,9,   8.5215
  74DI19890511,  A16N,   365,  1,      1,2,19890524, 59.8767, -21.1600, 2666,      5.0,   8.4800,  35.1960,2,    283.8,2,     6.35,4,     9.22,2,  -999.00,9,   -999.0,9,    333.2,2,-999.0000,  -999.00,9,   8.4795
  74DI19890511,  A16N,   366,  1,      1,2,19890524, 59.8194, -21.0820, 2666,      5.0,   8.4530,  35.1930,2,    284.9,2,     6.51,4,     9.35,2,  -999.00,9,   2116.2,2,    337.7,2,-999.0000,  -999.00,9,   8.4525
  74DI19890511,  A16N,   367,  1,      1,2,19890524, 59.7596, -21.0050, 2666,      5.0,   8.4550,  35.1930,2,   -999.0,9,     6.90,4,     9.73,2,  -999.00,9,   2119.0,2,    340.3,2,-999.0000,  -999.00,9,   8.4545
  74DI19890511,  A16N,   368,  1,      1,2,19890524, 59.6982, -20.9270, 2666,      5.0,   8.4530,  35.1920,2,   -999.0,9,     6.98,4,     9.76,2,  -999.00,9,   2119.5,2,    340.3,2,-999.0000,  -999.00,9,   8.4525
  74DI19890511,  A16N,   369,  1,      1,2,19890524, 59.6351, -20.8580, 2666,      5.0,   8.4950,  35.1960,2,   -999.0,9,     6.35,4,     9.35,2,  -999.00,9,   2116.3,2,    336.4,2,-999.0000,  -999.00,9,   8.4945
  74DI19890511,  A16N,   370,  1,      1,2,19890524, 59.5975, -20.8200, 2666,      5.0,   8.4970,  35.1960,2,   -999.0,9,     6.33,4,     9.30,2,  -999.00,9,   2116.3,2,   -999.0,9,-999.0000,  -999.00,9,   8.4965
  74DI19890511,  A16N,   371,  1,      1,2,19890525, 59.5669, -20.7910, 2666,      5.0,   8.4580,  35.1920,2,    284.0,2,     6.56,4,     9.33,2,  -999.00,9,   2117.4,2,   -999.0,9,-999.0000,  -999.00,9,   8.4575
  74DI19890511,  A16N,   372,  1,      1,2,19890525, 59.5258, -20.7590, 2666,      5.0,   8.4410,  35.1910,2,    283.3,2,     7.04,4,     9.45,2,  -999.00,9,   2118.4,2,   -999.0,9,-999.0000,  -999.00,9,   8.4405
  74DI19890511,  A16N,   373,  1,      1,2,19890525, 59.5187, -20.7560, 2666,      5.0,   8.4430,  35.1920,2,    282.0,2,     7.07,4,     9.47,2,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4425
  74DI19890511,  A16N,   374,  1,      1,2,19890525, 59.5138, -20.7570, 2666,      5.0,   8.4470,  35.1920,2,    281.9,2,     7.13,4,     9.42,2,  -999.00,9,   2119.8,2,   -999.0,9,-999.0000,  -999.00,9,   8.4465
  74DI19890511,  A16N,   375,  1,      1,2,19890525, 59.5111, -20.7570, 2666,      5.0,   8.4500,  35.1920,2,    280.5,2,     7.20,4,     9.37,2,  -999.00,9,   2119.8,2,   -999.0,9,-999.0000,  -999.00,9,   8.4495
  74DI19890511,  A16N,   376,  1,      1,2,19890525, 59.5075, -20.7580, 2666,      5.0,   8.4540,  35.1920,2,    279.8,2,     7.25,4,     9.31,2,  -999.00,9,   2119.2,2,   -999.0,9,-999.0000,  -999.00,9,   8.4535
  74DI19890511,  A16N,   377,  1,      1,2,19890525, 59.5037, -20.7560, 2666,      5.0,   8.4740,  35.1940,2,    279.4,2,     7.29,4,  -999.00,9,  -999.00,9,   2119.2,2,   -999.0,9,-999.0000,  -999.00,9,   8.4735
  74DI19890511,  A16N,   378,  1,      1,2,19890525, 59.4994, -20.7560, 2805,      5.0,   8.4750,  35.1940,2,    279.6,2,  -999.00,9,  -999.00,9,  -999.00,9,   2119.4,2,   -999.0,9,-999.0000,  -999.00,9,   8.4745
  74DI19890511,  A16N,   379,  1,      1,2,19890525, 59.4909, -20.7540, 2805,      5.0,   8.5030,  35.1970,2,    279.2,2,  -999.00,9,  -999.00,9,  -999.00,9,   2118.7,2,   -999.0,9,-999.0000,  -999.00,9,   8.5025
  74DI19890511,  A16N,   380,  1,      1,2,19890525, 59.4836, -20.7550, 2805,      5.0,   8.5050,  35.1970,2,    279.4,2,  -999.00,9,  -999.00,9,  -999.00,9,   2118.9,2,   -999.0,9,-999.0000,  -999.00,9,   8.5045
  74DI19890511,  A16N,   381,  1,      1,2,19890525, 59.4793, -20.7560, 2805,      5.0,   8.4980,  35.1960,2,    279.4,2,  -999.00,9,  -999.00,9,  -999.00,9,   2119.4,2,   -999.0,9,-999.0000,  -999.00,9,   8.4975
  74DI19890511,  A16N,   382,  1,      1,2,19890525, 59.4772, -20.7590, 2805,      5.0,   8.4920,  35.1960,2,    279.4,2,  -999.00,9,  -999.00,9,  -999.00,9,   2118.1,2,   -999.0,9,-999.0000,  -999.00,9,   8.4915
  74DI19890511,  A16N,   383,  1,      1,2,19890525, 59.4725, -20.7660, 2805,      5.0,   8.5090,  35.1970,2,    279.0,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.5085
  74DI19890511,  A16N,   384,  1,      1,2,19890525, 59.4683, -20.7750, 2805,      5.0,   8.4990,  35.1960,2,    279.5,2,  -999.00,9,  -999.00,9,  -999.00,9,   2120.1,2,   -999.0,9,-999.0000,  -999.00,9,   8.4985
  74DI19890511,  A16N,   385,  1,      1,2,19890525, 59.4662, -20.7870, 2805,      5.0,   8.4870,  35.1950,2,    279.7,2,  -999.00,9,  -999.00,9,  -999.00,9,   2119.6,2,   -999.0,9,-999.0000,  -999.00,9,   8.4865
  74DI19890511,  A16N,   386,  1,      1,2,19890525, 59.4652, -20.8010, 2805,      5.0,   8.4770,  35.1940,2,    279.6,2,  -999.00,9,  -999.00,9,  -999.00,9,   2120.0,2,   -999.0,9,-999.0000,  -999.00,9,   8.4765
  74DI19890511,  A16N,   387,  1,      1,2,19890525, 59.4615, -20.8570, 2805,      5.0,   8.4210,  35.1910,2,    282.1,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4205
  74DI19890511,  A16N,   388,  1,      1,2,19890525, 59.4293, -20.8630, 2805,      5.0,   8.4340,  35.1910,2,    281.6,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4335
  74DI19890511,  A16N,   389,  1,      1,2,19890525, 59.3806, -20.7770, 2805,      5.0,   8.4280,  35.1910,2,    281.8,2,  -999.00,9,  -999.00,9,  -999.00,9,   2113.0,2,   -999.0,9,-999.0000,  -999.00,9,   8.4275
  74DI19890511,  A16N,   390,  1,      1,2,19890525, 59.3326, -20.6840, 2805,      5.0,   8.5290,  35.2000,2,    281.2,2,  -999.00,9,  -999.00,9,  -999.00,9,   2109.9,2,   -999.0,9,-999.0000,  -999.00,9,   8.5285
  74DI19890511,  A16N,   391,  1,      1,2,19890525, 59.2852, -20.5940, 2805,      5.0,   8.5440,  35.2020,2,    281.7,2,  -999.00,9,  -999.00,9,  -999.00,9,   2113.6,2,   -999.0,9,-999.0000,  -999.00,9,   8.5435
  74DI19890511,  A16N,   392,  1,      1,2,19890525, 59.2380, -20.5010, 2805,      5.0,   8.9720,  35.2410,2,    273.7,2,  -999.00,9,  -999.00,9,  -999.00,9,   2113.7,2,   -999.0,9,-999.0000,  -999.00,9,   8.9715
  74DI19890511,  A16N,   393,  1,      1,2,19890525, 59.1932, -20.4020, 2755,      5.0,   8.6940,  35.2160,2,    278.8,2,  -999.00,9,  -999.00,9,  -999.00,9,   2114.3,2,   -999.0,9,-999.0000,  -999.00,9,   8.6935
  74DI19890511,  A16N,   394,  1,      1,2,19890525, 59.1486, -20.3020, 2755,      5.0,   8.3370,  35.1830,2,    285.2,2,  -999.00,9,  -999.00,9,  -999.00,9,   2114.8,2,   -999.0,9,-999.0000,  -999.00,9,   8.3365
  74DI19890511,  A16N,   395,  1,      1,2,19890525, 59.1063, -20.2000, 2755,      5.0,   8.2520,  35.1750,2,    287.5,2,  -999.00,9,  -999.00,9,  -999.00,9,   2114.9,2,   -999.0,9,-999.0000,  -999.00,9,   8.2515
  74DI19890511,  A16N,   396,  1,      1,2,19890525, 59.0640, -20.0900, 2755,      5.0,   8.6090,  35.2070,2,    281.4,2,  -999.00,9,  -999.00,9,  -999.00,9,   2114.1,2,   -999.0,9,-999.0000,  -999.00,9,   8.6085
  74DI19890511,  A16N,   397,  1,      1,2,19890525, 59.0266, -20.0450, 2755,      5.0,   8.8510,  35.2300,2,    278.7,2,  -999.00,9,  -999.00,9,  -999.00,9,   2115.9,2,   -999.0,9,-999.0000,  -999.00,9,   8.8505
  74DI19890511,  A16N,   398,  1,      1,2,19890525, 59.0193, -20.1430, 2755,      5.0,   8.6200,  35.2100,2,    283.9,2,     7.00,4,     9.69,2,  -999.00,9,   2113.5,2,    339.0,2,-999.0000,  -999.00,9,   8.6195
  74DI19890511,  A16N,   399,  1,      1,2,19890525, 59.0155, -20.2580, 2755,      5.0,   8.6500,  35.2120,2,    285.9,2,     6.08,4,     9.53,2,  -999.00,9,   2110.5,2,    331.6,2,-999.0000,  -999.00,9,   8.6495
  74DI19890511,  A16N,   400,  1,      1,2,19890525, 59.0113, -20.3800, 2755,      5.0,   8.5720,  35.2060,2,    286.9,2,     7.14,4,    10.11,2,  -999.00,9,   2112.5,2,    337.7,2,-999.0000,  -999.00,9,   8.5715
  74DI19890511,  A16N,   401,  1,      1,2,19890525, 59.0010, -20.4960, 2755,      5.0,   8.9480,  35.2400,2,    279.4,2,     6.04,4,     9.74,2,  -999.00,9,   2110.4,2,    332.7,2,-999.0000,  -999.00,9,   8.9475
  74DI19890511,  A16N,   402,  1,      1,2,19890525, 58.9930, -20.6310, 2872,      5.0,   9.0760,  35.2520,2,    279.6,2,     5.57,4,     9.49,2,  -999.00,9,   2108.2,2,    327.8,2,-999.0000,  -999.00,9,   9.0755
  74DI19890511,  A16N,   403,  1,      1,2,19890525, 58.9892, -20.7630, 2872,      5.0,   8.7950,  35.2260,2,    282.0,2,     6.21,4,     9.96,2,  -999.00,9,   -999.0,9,    333.6,2,-999.0000,  -999.00,9,   8.7945
  74DI19890511,  A16N,   404,  1,      1,2,19890525, 58.9861, -20.8910, 2872,      5.0,   8.5360,  35.2020,2,    282.8,2,     7.19,4,    10.44,2,  -999.00,9,   2117.8,2,    339.1,2,-999.0000,  -999.00,9,   8.5355
  74DI19890511,  A16N,   405,  1,      1,2,19890525, 58.9844, -21.0180, 2897,      5.0,   8.5110,  35.2000,2,    284.4,2,     7.34,4,    10.39,2,  -999.00,9,   2115.6,2,    335.6,2,-999.0000,  -999.00,9,   8.5105
  74DI19890511,  A16N,   406,  1,      1,2,19890525, 58.9879, -21.1480, 2897,      5.0,   8.5420,  35.2030,2,    284.2,2,     7.48,4,    10.25,2,  -999.00,9,   2113.9,2,    334.5,2,-999.0000,  -999.00,9,   8.5415
  74DI19890511,  A16N,   407,  1,      1,2,19890525, 58.9923, -21.2660, 2897,      5.0,   8.5360,  35.2020,2,    284.2,2,     7.54,4,    10.30,2,  -999.00,9,   2114.0,2,    335.3,2,-999.0000,  -999.00,9,   8.5355
  74DI19890511,  A16N,   408,  1,      1,2,19890525, 58.9805, -21.3160, 2897,      5.0,   8.4780,  35.1960,2,    283.8,2,     7.93,4,    10.57,2,  -999.00,9,   2113.6,2,    337.4,2,-999.0000,  -999.00,9,   8.4775
  74DI19890511,  A16N,   409,  1,      1,2,19890525, 58.9673, -21.3620, 2897,      5.0,   8.4400,  35.1930,2,    284.2,2,     8.35,4,    10.64,2,  -999.00,9,   2115.8,2,    338.3,2,-999.0000,  -999.00,9,   8.4395
  74DI19890511,  A16N,   410,  1,      1,2,19890525, 58.9935, -21.4490, 2897,      5.0,   8.4490,  35.1930,2,    285.0,2,     8.56,4,    10.56,2,  -999.00,9,   2115.8,2,    340.7,2,-999.0000,  -999.00,9,   8.4485
  74DI19890511,  A16N,   411,  1,      1,2,19890525, 59.0586, -21.3930, 2794,      5.0,   8.5100,  35.1990,2,    284.7,2,     8.29,4,    10.50,2,  -999.00,9,   2115.4,2,    337.3,2,-999.0000,  -999.00,9,   8.5095
  74DI19890511,  A16N,   412,  1,      1,2,19890525, 59.1249, -21.3090, 2794,      5.0,   8.4220,  35.1910,2,    284.4,2,     8.73,4,    10.55,2,  -999.00,9,   2116.4,2,    338.0,2,-999.0000,  -999.00,9,   8.4215
  74DI19890511,  A16N,   413,  1,      1,2,19890525, 59.1923, -21.2180, 2794,      5.0,   8.4580,  35.1940,2,    283.9,2,     8.95,4,    10.56,2,  -999.00,9,   2116.6,2,    338.8,2,-999.0000,  -999.00,9,   8.4575
  74DI19890511,  A16N,   414,  1,      1,2,19890525, 59.2613, -21.1310, 2794,      5.0,   8.4410,  35.1920,2,    284.7,2,     9.20,4,    10.61,2,  -999.00,9,   2118.1,2,    339.9,2,-999.0000,  -999.00,9,   8.4405
  74DI19890511,  A16N,   415,  1,      1,2,19890525, 59.3291, -21.0420, 2794,      5.0,   8.4830,  35.1960,2,    282.9,2,     9.19,4,    10.72,2,  -999.00,9,   -999.0,9,    341.8,2,-999.0000,  -999.00,9,   8.4825
  74DI19890511,  A16N,   416,  1,      1,2,19890525, 59.3956, -20.9440, 2805,      5.0,   8.4770,  35.1960,2,    282.8,2,     9.43,4,    10.75,2,  -999.00,9,   -999.0,9,    341.2,2,-999.0000,  -999.00,9,   8.4765
  74DI19890511,  A16N,   417,  1,      1,2,19890525, 59.4618, -20.8530, 2805,      5.0,   8.4950,  35.1980,2,    282.1,2,     9.42,4,    10.71,2,  -999.00,9,   -999.0,9,    342.0,2,-999.0000,  -999.00,9,   8.4945
  74DI19890511,  A16N,   418,  1,      1,2,19890525, 59.5188, -20.7710, 2666,      5.0,   8.5150,  35.2000,2,    281.6,2,     9.37,4,    10.65,2,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.5145
  74DI19890511,  A16N,   419,  1,      1,2,19890526, 59.5823, -20.6750, 2666,      5.0,   8.4810,  35.1960,2,    282.0,2,     9.80,4,    10.73,2,  -999.00,9,   2118.4,2,   -999.0,9,-999.0000,  -999.00,9,   8.4805
  74DI19890511,  A16N,   420,  1,      1,2,19890526, 59.6384, -20.5810, 2666,      5.0,   8.4310,  35.1910,2,    282.7,2,    10.55,4,    10.68,2,  -999.00,9,   2116.5,2,   -999.0,9,-999.0000,  -999.00,9,   8.4305
  74DI19890511,  A16N,   421,  1,      1,2,19890526, 59.5811, -20.5630, 2666,      5.0,   8.4860,  35.1970,2,    281.5,2,  -999.00,9,    10.37,2,  -999.00,9,   2115.5,2,   -999.0,9,-999.0000,  -999.00,9,   8.4855
  74DI19890511,  A16N,   422,  1,      1,2,19890526, 59.5082, -20.5950, 2666,      5.0,   8.4960,  35.1980,2,    280.6,2,  -999.00,9,    10.35,2,  -999.00,9,   2115.0,2,   -999.0,9,-999.0000,  -999.00,9,   8.4955
  74DI19890511,  A16N,   423,  1,      1,2,19890526, 59.4762, -20.7230, 2805,      5.0,   8.4580,  35.1950,2,   -999.0,9,  -999.00,9,    10.44,2,  -999.00,9,   2115.0,2,   -999.0,9,-999.0000,  -999.00,9,   8.4575
  74DI19890511,  A16N,   424,  1,      1,2,19890526, 59.4442, -20.8670, 2805,      5.0,   8.5070,  35.1990,2,   -999.0,9,  -999.00,9,    10.37,2,  -999.00,9,   2117.5,2,   -999.0,9,-999.0000,  -999.00,9,   8.5065
  74DI19890511,  A16N,   425,  1,      1,2,19890526, 59.3995, -20.9920, 2805,      5.0,   8.4660,  35.1950,2,   -999.0,9,  -999.00,9,    10.40,2,  -999.00,9,   2116.7,2,   -999.0,9,-999.0000,  -999.00,9,   8.4655
  74DI19890511,  A16N,   426,  1,      1,2,19890526, 59.3256, -20.9930, 2805,      5.0,   8.5000,  35.1980,2,    280.2,2,  -999.00,9,    10.03,2,  -999.00,9,   2115.1,2,   -999.0,9,-999.0000,  -999.00,9,   8.4995
  74DI19890511,  A16N,   427,  1,      1,2,19890526, 59.3083, -20.9940, 2805,      5.0,   8.4890,  35.1970,2,    280.3,2,  -999.00,9,    10.11,2,  -999.00,9,   2115.1,2,   -999.0,9,-999.0000,  -999.00,9,   8.4885
  74DI19890511,  A16N,   428,  1,      1,2,19890526, 59.3023, -21.0010, 2794,      5.0,   8.4810,  35.1960,2,    280.4,2,  -999.00,9,    10.05,2,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4805
  74DI19890511,  A16N,   429,  1,      1,2,19890526, 59.2982, -21.0120, 2794,      5.0,   8.4780,  35.1960,2,    280.5,2,  -999.00,9,    10.03,2,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4775
  74DI19890511,  A16N,   430,  1,      1,2,19890526, 59.2942, -21.0220, 2794,      5.0,   8.4700,  35.1950,2,    280.4,2,  -999.00,9,    10.01,2,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4695
  74DI19890511,  A16N,   431,  1,      1,2,19890526, 59.2910, -21.0300, 2794,      5.0,   8.4730,  35.1950,2,    280.5,2,  -999.00,9,     9.96,2,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4725
  74DI19890511,  A16N,   432,  1,      1,2,19890526, 59.2867, -21.0370, 2794,      5.0,   8.4670,  35.1950,2,    280.5,2,  -999.00,9,     9.92,2,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4665
  74DI19890511,  A16N,   433,  1,      1,2,19890526, 59.2830, -21.0360, 2794,      5.0,   8.4830,  35.1960,2,    280.5,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4825
  74DI19890511,  A16N,   434,  1,      1,2,19890526, 59.5183, -20.7920, 2666,      5.0,   8.4790,  35.1960,2,    282.1,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4785
  74DI19890511,  A16N,   435,  1,      1,2,19890526, 59.5222, -20.8050, 2666,      5.0,   8.4660,  35.1940,2,    282.8,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4655
  74DI19890511,  A16N,   436,  1,      1,2,19890526, 59.5209, -20.8070, 2666,      5.0,   8.4860,  35.1960,2,    282.8,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4855
  74DI19890511,  A16N,   437,  1,      1,2,19890526, 59.5191, -20.8170, 2666,      5.0,   8.4940,  35.1960,2,    283.0,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,   8.4935
