BOTTLE,20030828WHPSIOsA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: Aug. 28, 2003
#original HYD file: s04ihy.txt   Thu Aug 28 13:12:11 2003
#original SUM file: s04isu.txt   Thu Aug 28 13:12:17 2003
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,C14ERR,DELHER,THETA
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,UMOL/KG,,UATM,,UMOL/KG,,/MILLE,PERCNT,DEG C
      320696_3,  S04I,    16,  1,     32,     32,2,19960520,2350,-65.2005,  32.0648, 4633,    106.4,   0.1333,  34.5274,2,  34.5366,2,    250.8,4,    229.3,2,    83.56,2,    32.18,2,     0.01,2,     2.21,2,    2.255,2,    1.072,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.1294
      320696_3,  S04I,    16,  1,     31,     31,2,19960520,2350,-65.2005,  32.0648, 4633,    137.3,   0.8930,  34.6101,2,  34.6111,2,    221.4,4,    205.2,2,    89.74,2,    32.53,2,     0.01,2,     2.24,2,    1.341,2,    0.663,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.8870
      320696_3,  S04I,    16,  1,     30,     30,2,19960520,2350,-65.2005,  32.0648, 4633,    167.6,   1.0833,  34.6387,2,  34.6382,2,    203.9,4,    199.1,2,    91.53,2,    32.53,2,     0.01,2,     2.23,2,    4.352,2,    6.872,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.0757
      320696_3,  S04I,    16,  1,     29,     29,2,19960520,2350,-65.2005,  32.0648, 4633,    197.5,   1.2813,  34.6695,2,  34.6671,2,    195.5,2,    195.6,2,    93.33,2,    32.33,2,     0.00,2,     2.22,2,    0.708,2,    0.371,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.2719
      320696_3,  S04I,    16,  1,     28,     28,2,19960520,2350,-65.2005,  32.0648, 4633,    227.7,   1.3436,  34.6821,2,  34.6804,2,    193.9,2,    194.1,2,    93.84,2,    32.14,2,     0.00,2,     2.21,2,    0.585,2,    0.314,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.3326
      320696_3,  S04I,    16,  1,     27,     27,2,19960520,2350,-65.2005,  32.0648, 4633,    276.6,   1.4041,  34.7009,2,  34.7003,2,    193.5,2,    193.3,2,    95.82,2,    31.79,2,     0.00,2,     2.19,2,    0.414,2,    0.249,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.3904
      320696_3,  S04I,    16,  1,     26,     26,2,19960520,2350,-65.2005,  32.0648, 4633,    324.2,   1.3764,  34.7079,2,  34.7072,2,    193.5,2,    194.0,2,    96.88,2,    31.59,2,     0.00,2,     2.18,2,    0.378,2,    0.201,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.3603
      320696_3,  S04I,    16,  1,     25,     25,2,19960520,2350,-65.2005,  32.0648, 4633,    373.8,   1.3336,  34.7116,2,  34.7111,2,    196.7,2,    196.2,2,    98.31,2,    31.49,2,     0.00,2,     2.17,2,    0.346,2,    0.193,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.3150
      320696_3,  S04I,    16,  1,     24,     24,2,19960520,2350,-65.2005,  32.0648, 4633,    440.0,   1.2795,  34.7173,2,  34.7164,2,    198.7,2,    198.1,2,   100.48,2,    31.39,2,     0.00,2,     2.16,2,    0.295,2,    0.165,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.2575
      320696_3,  S04I,    16,  1,     23,     23,2,19960520,2350,-65.2005,  32.0648, 4633,    499.5,   1.2127,  34.7175,2,  34.7172,2,    198.4,2,    200.0,2,   101.91,2,    31.29,2,     0.00,2,     2.16,2,    0.276,2,    0.154,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.1878
      320696_3,  S04I,    16,  1,     22,     22,2,19960520,2350,-65.2005,  32.0648, 4633,    560.4,   1.1578,  34.7179,2,  34.7164,2,    200.8,2,    200.8,2,   103.52,2,    31.34,2,     0.00,2,     2.16,2,    0.268,2,    0.143,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.1298
      320696_3,  S04I,    16,  1,     21,     21,2,19960520,2350,-65.2005,  32.0648, 4633,    661.4,   1.0377,  34.7150,2,  34.7138,2,    203.2,2,    203.1,2,   106.80,2,    31.39,2,     0.00,2,     2.16,2,    0.241,2,    0.138,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.0047
      320696_3,  S04I,    16,  1,     20,     20,2,19960520,2350,-65.2005,  32.0648, 4633,    760.9,   0.9369,  34.7120,2,  34.7107,2,    204.1,2,    204.2,2,   109.89,2,    31.49,2,     0.00,2,     2.17,2,    0.220,2,    0.131,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.8989
      320696_3,  S04I,    16,  1,     19,     19,2,19960520,2350,-65.2005,  32.0648, 4633,    862.5,   0.8518,  34.7074,2,  34.7075,2,    205.4,2,    205.1,2,   111.69,2,    31.64,2,     0.00,2,     2.18,2,    0.229,2,    0.132,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   2362.0,6,  -999.0,-999.000,  0.8087
      320696_3,  S04I,    16,  1,     18,     18,2,19960520,2350,-65.2005,  32.0648, 4633,   1012.6,   0.7014,  34.7004,2,  34.6997,2,    208.9,2,    209.1,2,   114.98,2,    31.74,2,     0.00,2,     2.20,2,    0.263,2,    0.147,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.6507
      320696_3,  S04I,    16,  1,     17,     17,2,19960520,2350,-65.2005,  32.0648, 4633,   1164.6,   0.5752,  34.6940,2,  34.6932,2,    209.8,2,    209.8,2,   118.45,2,    32.03,2,     0.00,2,     2.22,2,    0.242,2,    0.144,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.5165
      320696_3,  S04I,    16,  1,     16,     16,2,19960520,2350,-65.2005,  32.0648, 4633,   1316.7,   0.4716,  34.6882,2,  34.6879,2,    212.4,2,    211.8,2,   121.19,2,    32.18,2,     0.00,2,     2.22,2,    0.259,2,    0.153,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.4047
      320696_3,  S04I,    16,  1,     15,     15,2,19960520,2350,-65.2005,  32.0648, 4633,   1521.0,   0.3320,  34.6802,2,  34.6792,2,    215.2,2,    215.3,2,   122.82,2,    32.28,2,     0.00,2,     2.24,2,    0.323,2,    0.184,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.2537
      320696_3,  S04I,    16,  1,     14,     14,2,19960520,2350,-65.2005,  32.0648, 4633,   1724.3,   0.1967,  34.6728,2,  34.6730,2,    218.2,2,    219.1,2,   123.52,2,    32.28,2,     0.00,2,     2.24,2,    0.396,2,    0.228,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.1069
      320696_3,  S04I,    16,  1,     13,     13,2,19960520,2350,-65.2005,  32.0648, 4633,   1978.5,   0.1167,  34.6738,2,  34.6732,2,    222.8,2,    218.6,3,   129.62,2,    32.62,2,     0.00,2,     2.26,2,    0.140,2,    0.088,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.0107
      320696_3,  S04I,    16,  1,     12,     12,2,19960520,2350,-65.2005,  32.0648, 4633,   2231.3,   0.0116,  34.6674,2,  34.6665,2,    225.8,2,    225.7,2,   126.78,2,    32.33,2,     0.00,2,     2.24,2,    0.380,2,    3.370,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.1108
      320696_3,  S04I,    16,  1,     11,     11,2,19960520,2350,-65.2005,  32.0648, 4633,   2481.3,  -0.0600,  34.6658,2,  34.6639,2,    229.8,2,    228.3,2,   129.16,2,    32.37,2,     0.00,2,     2.24,2,    0.280,2,    0.165,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.2000
      320696_3,  S04I,    16,  1,     10,     10,2,19960520,2350,-65.2005,  32.0648, 4633,   2738.5,  -0.1200,  34.6633,2,  34.6625,2,    231.7,2,    231.4,2,   129.12,2,    32.32,2,     0.00,2,     2.24,2,    0.321,2,    0.186,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.2790
      320696_3,  S04I,    16,  1,      9,      9,2,19960520,2350,-65.2005,  32.0648, 4633,   2993.7,  -0.1813,  34.6590,2,  34.6582,2,    236.4,2,    237.3,2,   125.17,2,    32.13,2,     0.00,2,     2.22,2,    0.713,2,    0.375,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.3600
      320696_3,  S04I,    16,  1,     37,     37,2,19960520,2350,-65.2005,  32.0648, 4633,   3244.5,  -0.1955,  34.6586,2,  34.6578,2,    237.7,2,    238.3,2,   125.50,2,    32.03,2,     0.00,2,     2.22,2,    0.692,2,    0.366,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.3954
      320696_3,  S04I,    16,  1,      7,      7,2,19960520,2350,-65.2005,  32.0648, 4633,   3495.6,  -0.2195,  34.6561,2,  34.6557,2,    241.2,2,    240.6,2,   124.34,2,    31.93,2,     0.00,2,     2.21,2,    0.879,2,    0.454,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.4413
      320696_3,  S04I,    16,  1,      6,      6,2,19960520,2350,-65.2005,  32.0648, 4633,   3743.3,  -0.2216,  34.6555,2,  34.6551,2,    242.3,2,    242.0,2,   123.93,2,    31.88,2,     0.00,2,     2.21,2,    0.982,2,    0.503,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2251.6,2,    557.3,2,   -999.0,9,  -999.0,-999.000, -0.4664
      320696_3,  S04I,    16,  1,      5,      5,2,19960520,2350,-65.2005,  32.0648, 4633,   3999.7,  -0.2171,  34.6554,2,  34.6541,2,    243.1,2,    243.1,2,   123.88,2,    31.93,2,     0.00,2,     2.20,2,    0.958,2,    0.493,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.4868
      320696_3,  S04I,    16,  1,      4,      4,2,19960520,2350,-65.2005,  32.0648, 4633,   4264.5,  -0.2356,  34.6538,2,  34.6539,2,    244.9,2,    244.1,2,   124.77,2,    31.92,2,     0.00,2,     2.21,2,    0.856,2,    0.460,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2251.3,2,    551.5,2,   -999.0,9,  -999.0,-999.000, -0.5313
      320696_3,  S04I,    16,  1,      3,      3,2,19960520,2350,-65.2005,  32.0648, 4633,   4472.3,  -0.2753,  34.6510,2,  34.6515,2,    248.0,2,    247.5,2,   123.99,2,    31.87,2,     0.00,2,     2.20,2,    1.052,2,    0.543,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.5913
      320696_3,  S04I,    16,  1,      2,      2,2,19960520,2350,-65.2005,  32.0648, 4633,   4577.0,  -0.2934,  34.6511,2,  34.6500,2,    248.5,2,    248.5,2,   124.87,2,    31.87,2,     0.00,2,     2.19,2,    1.043,2,    0.536,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2249.8,2,    549.7,2,   -999.0,9,  -999.0,-999.000, -0.6199
      320696_3,  S04I,    16,  1,      1,      1,2,19960520,2350,-65.2005,  32.0648, 4633,   4666.5,  -0.2911,  34.6500,2,  34.6504,2,    248.5,2,    248.6,2,   124.83,2,    31.87,2,     0.00,2,     2.20,2,    1.034,2,    0.534,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2250.0,2,    549.3,2,   -999.0,9,  -999.0,-999.000, -0.6272
      320696_3,  S04I,    17,  1,     33,     33,2,19960521,0456,-65.3972,  32.3863, 4009,     15.0,  -1.8500,  34.1861,2,  34.1874,2,    434.6,4,    333.5,2,    58.34,2,    28.11,2,     0.19,2,     1.94,2,    6.153,2,    2.918,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2195.4,2,    461.7,2,   2317.0,6,  -999.0,-999.000, -1.8503
      320696_3,  S04I,    17,  1,     32,     32,2,19960521,0456,-65.3972,  32.3863, 4009,     34.8,  -1.8510,  34.1865,2,  34.1878,2,    416.2,4,    333.4,2,    58.34,2,    28.16,2,     0.19,2,     1.94,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2196.2,2,    460.1,2,   2315.0,2,  -999.0,-999.000, -1.8516
      320696_3,  S04I,    17,  1,     31,     31,2,19960521,0456,-65.3972,  32.3863, 4009,     55.0,  -1.8301,  34.1869,2,  34.1889,2,    398.8,4,    332.0,2,    58.52,2,    28.26,2,     0.19,2,     1.94,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2196.0,2,    464.7,2,   -999.0,9,  -999.0,-999.000, -1.8311
      320696_3,  S04I,    17,  1,     30,     30,2,19960521,0456,-65.3972,  32.3863, 4009,     89.6,  -1.2427,  34.3541,2,  34.3490,2,    341.6,4,    290.9,4,    66.63,2,    30.32,2,     0.14,2,     2.09,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2218.7,2,    516.0,2,   2325.0,2,  -999.0,-999.000, -1.2449
      320696_3,  S04I,    17,  1,     29,     29,2,19960521,0456,-65.3972,  32.3863, 4009,    125.0,  -0.0636,  34.5017,2,  34.5041,2,    284.3,4,    241.4,4,    78.93,2,    31.93,2,     0.01,2,     2.19,2,    2.993,2,    1.338,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2240.9,2,    574.8,2,   -999.0,9,  -999.0,-999.000, -0.0681
      320696_3,  S04I,    17,  1,     28,     28,2,19960521,0456,-65.3972,  32.3863, 4009,    156.3,   0.5205,  34.5695,2,  34.5679,2,    236.0,4,    219.0,2,    85.09,2,    32.49,2,     0.01,2,     2.23,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2247.5,2,    592.8,2,   2342.0,2,  -999.0,-999.000,  0.5141
      320696_3,  S04I,    17,  1,     27,     27,2,19960521,0456,-65.3972,  32.3863, 4009,    186.0,   0.7735,  34.6024,2,  34.6033,2,    218.5,4,    210.0,2,    88.00,2,    32.49,2,     0.00,2,     2.23,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2252.0,2,    599.4,2,   -999.0,9,  -999.0,-999.000,  0.7654
      320696_3,  S04I,    17,  1,     26,     26,2,19960521,0456,-65.3972,  32.3863, 4009,    216.0,   0.9689,  34.6334,2,  34.6312,2,    206.2,3,    203.8,2,    90.19,2,    32.49,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2253.3,2,    600.1,2,   2349.0,2,  -999.0,-999.000,  0.9592
      320696_3,  S04I,    17,  1,     25,     25,2,19960521,0456,-65.3972,  32.3863, 4009,    246.6,   1.0859,  34.6551,2,  34.6560,2,    199.3,2,    200.4,2,    92.20,2,    32.15,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2254.8,2,    594.9,2,   -999.0,9,  -999.0,-999.000,  1.0745
      320696_3,  S04I,    17,  1,     24,     24,2,19960521,0456,-65.3972,  32.3863, 4009,    276.5,   1.1744,  34.6696,2,  34.6688,2,    198.9,2,    198.1,2,    93.30,2,    32.25,2,     0.00,2,     2.20,2,    0.808,2,    0.411,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2254.3,2,    593.3,2,   2352.0,2,  -999.0,-999.000,  1.1612
      320696_3,  S04I,    17,  1,     23,     23,2,19960521,0456,-65.3972,  32.3863, 4009,    326.2,   1.2220,  34.6888,2,  34.6888,2,    198.2,2,    198.1,2,    95.13,2,    31.90,2,     0.00,2,     2.18,2,    0.607,2,    0.322,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2254.3,2,    585.9,2,   -999.0,9,  -999.0,-999.000,  1.2063
      320696_3,  S04I,    17,  1,     22,     22,2,19960521,0456,-65.3972,  32.3863, 4009,    387.6,   1.2148,  34.6975,2,  34.6971,2,    198.8,2,    199.1,2,    96.41,2,    31.65,2,     0.00,2,     2.17,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2253.5,2,    578.7,2,   2351.0,2,  -999.0,-999.000,  1.1959
      320696_3,  S04I,    17,  1,     21,     21,2,19960521,0456,-65.3972,  32.3863, 4009,    458.5,   1.1659,  34.7056,2,  34.7057,2,    200.2,2,    200.8,2,    98.79,2,    31.51,2,     0.00,2,     2.17,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2253.9,2,    568.7,2,   -999.0,9,  -999.0,-999.000,  1.1434
      320696_3,  S04I,    17,  1,     20,     20,2,19960521,0456,-65.3972,  32.3863, 4009,    528.8,   1.1552,  34.7116,2,-999.0000,5,    200.0,2,    200.7,2,   102.28,2,    31.36,2,     0.00,2,     2.16,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2254.0,2,    569.8,2,   2356.0,2,  -999.0,-999.000,  1.1289
      320696_3,  S04I,    17,  1,     19,     19,2,19960521,0456,-65.3972,  32.3863, 4009,    609.3,   1.0542,  34.7098,2,  34.7107,2,    203.6,2,    202.9,2,   103.02,2,    31.36,2,     0.00,2,     2.17,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2253.6,2,    563.0,2,   -999.0,9,  -999.0,-999.000,  1.0240
      320696_3,  S04I,    17,  1,     18,     18,2,19960521,0456,-65.3972,  32.3863, 4009,    710.0,   0.9563,  34.7075,2,  34.7062,2,    205.0,2,    204.9,2,   104.67,2,    31.46,2,     0.00,2,     2.17,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2256.1,2,    563.1,2,   2357.0,2,  -999.0,-999.000,  0.9212
      320696_3,  S04I,    17,  1,     17,     17,2,19960521,0456,-65.3972,  32.3863, 4009,    810.5,   0.8426,  34.7023,2,  34.7022,2,    207.7,2,    206.9,2,   107.44,2,    31.56,2,     0.00,2,     2.18,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2254.6,2,    565.7,2,   2355.0,6,  -999.0,-999.000,  0.8025
      320696_3,  S04I,    17,  1,     16,     16,2,19960521,0456,-65.3972,  32.3863, 4009,    962.7,   0.7005,  34.6964,2,  34.6965,2,    209.9,2,    209.0,2,   110.94,2,    31.71,2,     0.00,2,     2.20,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2257.9,2,    568.5,2,   -999.0,9,  -999.0,-999.000,  0.6527
      320696_3,  S04I,    17,  1,     15,     15,2,19960521,0456,-65.3972,  32.3863, 4009,   1114.6,   0.5742,  34.6917,2,  34.6928,2,    210.5,2,    210.4,2,   115.20,2,    32.01,2,     0.00,2,     2.21,2,    0.300,2,    0.161,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2259.8,2,    569.8,2,   2357.0,2,  -999.0,-999.000,  0.5185
      320696_3,  S04I,    17,  1,     14,     14,2,19960521,0456,-65.3972,  32.3863, 4009,   1267.3,   0.4552,  34.6859,2,  34.6866,2,    211.3,2,    211.9,2,   118.53,2,    32.26,2,     0.00,2,     2.23,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2261.4,2,    573.3,2,   -999.0,9,  -999.0,-999.000,  0.3915
      320696_3,  S04I,    17,  1,     13,     13,2,19960521,0456,-65.3972,  32.3863, 4009,   1470.0,   0.2689,  34.6730,2,  34.6742,2,    218.2,2,    218.1,2,   117.99,2,    32.16,2,     0.00,2,     2.23,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2258.5,2,    571.0,2,   -999.0,9,  -999.0,-999.000,  0.1947
      320696_3,  S04I,    17,  1,     12,     12,2,19960521,0456,-65.3972,  32.3863, 4009,   1673.1,   0.1812,  34.6718,2,  34.6726,2,    219.7,2,    219.6,2,   121.89,2,    32.36,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2257.5,2,    574.3,2,   -999.0,9,  -999.0,-999.000,  0.0950
      320696_3,  S04I,    17,  1,     11,     11,2,19960521,0456,-65.3972,  32.3863, 4009,   1875.4,   0.0933,  34.6689,2,  34.6693,2,    222.4,2,    233.3,4,   123.58,2,    32.41,2,     0.00,2,     2.23,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2258.4,2,    568.6,2,   -999.0,9,  -999.0,-999.000, -0.0053
      320696_3,  S04I,    17,  1,     10,     10,2,19960521,0456,-65.3972,  32.3863, 4009,   2129.9,   0.0140,  34.6655,2,  34.6667,2,    226.3,2,    225.9,2,   124.15,2,    32.32,2,     0.00,2,     2.23,2,    0.457,2,    0.254,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2256.7,2,    565.8,2,   2357.0,2,  -999.0,-999.000, -0.1011
      320696_3,  S04I,    17,  1,      9,      9,2,19960521,0456,-65.3972,  32.3863, 4009,   2384.7,  -0.0657,  34.6628,2,  34.6634,2,    230.1,2,    229.9,2,   123.79,2,    32.22,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2256.7,2,    565.5,2,   -999.0,9,  -999.0,-999.000, -0.1982
      320696_3,  S04I,    17,  1,     37,     37,2,19960521,0456,-65.3972,  32.3863, 4009,   2639.0,  -0.1146,  34.6608,2,  34.6617,2,    232.8,2,    232.8,2,   123.42,2,    32.17,2,     0.00,2,     2.23,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2255.0,2,    565.3,2,   -999.0,9,  -999.0,-999.000, -0.2658
      320696_3,  S04I,    17,  1,      7,      7,2,19960521,0456,-65.3972,  32.3863, 4009,   2893.2,  -0.1559,  34.6592,2,  34.6601,2,    235.2,2,    236.0,2,   122.51,2,    32.12,2,     0.00,2,     2.22,2,    0.744,2,    0.389,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2255.4,2,    560.9,2,   -999.0,9,  -999.0,-999.000, -0.3268
      320696_3,  S04I,    17,  1,      6,      6,2,19960521,0456,-65.3972,  32.3863, 4009,   3148.6,  -0.1889,  34.6579,2,  34.6591,2,    237.9,2,    237.8,2,   122.14,2,    32.03,2,     0.00,2,     2.22,2,    0.844,2,    0.418,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2253.3,2,    558.7,2,   2356.0,2,  -999.0,-999.000, -0.3806
      320696_3,  S04I,    17,  1,      5,      5,2,19960521,0456,-65.3972,  32.3863, 4009,   3404.8,  -0.2263,  34.6564,2,  34.6576,2,    240.1,2,    239.9,2,   122.90,2,    32.03,2,     0.00,2,     2.22,2,    0.848,2,    0.425,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2253.3,2,    557.4,2,   -999.0,9,  -999.0,-999.000, -0.4397
      320696_3,  S04I,    17,  1,      4,      4,2,19960521,0456,-65.3972,  32.3863, 4009,   3660.9,  -0.2611,  34.6544,2,  34.6546,2,    242.3,2,    242.3,2,   123.10,2,    31.93,2,     0.00,2,     2.21,2,    0.907,2,    0.454,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2252.1,2,    551.9,2,   -999.0,9,  -999.0,-999.000, -0.4970
      320696_3,  S04I,    17,  1,      3,      3,2,19960521,0456,-65.3972,  32.3863, 4009,   3863.9,  -0.2887,  34.6529,2,  34.6537,2,    245.3,2,    244.4,2,   123.67,2,    31.98,2,     0.00,2,     2.21,2,    0.886,2,    0.445,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2251.3,2,    550.1,2,   -999.0,9,  -999.0,-999.000, -0.5431
      320696_3,  S04I,    17,  1,      2,      2,2,19960521,0456,-65.3972,  32.3863, 4009,   3947.0,  -0.3055,  34.6521,2,  34.6525,2,    245.5,2,    246.5,2,   122.56,2,    31.88,2,     0.00,2,     2.20,2,    1.012,2,    0.498,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2250.2,2,    550.8,2,   2355.0,2,  -999.0,-999.000, -0.5675
