BOTTLE,20020814WHPOSA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: Aug. 14, 2002
#original HYD file: i08shy.txt   Wed Aug 14 15:04:34 2002
#original SUM file: i08ssu.txt   Wed Jun 16 11:13:01 1999
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,LCAT,LCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,CTDRAW,C14ERR,HELIER,DELHER,NEONER,THETA
,,,,,,,,,,,,DBAR,IPTS-68,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,UMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,UMOL/KG,,,/MILLE,NMOL/KG,PERCNT,NMOL/KG,IPTS-68
     316N145_5,  I08S,    16,  1,     21, 030,2,19941209,1826,-36.4972,  95.0028, 4230,    107.2,  11.8717,  34.9987,1,  34.9982,2,    271.4,1,    264.6,2,     3.01,2,     7.31,2,     0.22,2,     0.70,2,    3.462,6,    1.824,6, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 1117.7,  -999.0,-999.0000,-999.000,-999.000, 11.8578
     316N145_5,  I08S,    16,  1,     20, 028,2,19941209,1826,-36.4972,  95.0028, 4230,    207.4,  11.3077,  34.9838,1,  34.9833,2,    257.2,1,    254.1,2,     3.66,2,     9.84,2,     0.01,2,     0.81,2,    3.386,2,    1.800,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 2114.7,  -999.0,-999.0000,-999.000,-999.000, 11.2816
     316N145_5,  I08S,    16,  1,     19, 027,2,19941209,1826,-36.4972,  95.0028, 4230,    307.6,  11.0531,  34.9529,1,  34.9532,2,    260.3,1,    258.5,2,     3.83,2,    10.17,2,     0.01,2,     0.83,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 3110.9,  -999.0,-999.0000,-999.000,-999.000, 11.0149
     316N145_5,  I08S,    16,  1,     18, 003,2,19941209,1826,-36.4972,  95.0028, 4230,    408.1,  10.7458,  34.9028,1,  34.9028,2,    253.4,1,    251.1,2,     4.00,2,    11.33,2,     0.01,2,     0.90,2,    3.303,2,    1.709,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 4110.4,  -999.0,-999.0000,-999.000,-999.000, 10.6958
     316N145_5,  I08S,    16,  1,     17, 024,2,19941209,1826,-36.4972,  95.0028, 4230,    507.2,  10.3074,  34.8335,1,  34.8332,2,    251.3,1,    246.3,2,     4.81,2,    13.03,2,     0.01,2,     1.01,2,    3.173,2,    1.630,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 5095.4,  -999.0,-999.0000,-999.000,-999.000, 10.2466
     316N145_5,  I08S,    16,  1,     16, 022,2,19941209,1826,-36.4972,  95.0028, 4230,    607.4,   9.7519,  34.7494,1,  34.7512,2,    239.7,1,    237.6,2,     5.93,2,    15.19,2,     0.00,2,     1.14,2,    2.901,2,    1.479,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 6092.4,  -999.0,-999.0000,-999.000,-999.000,  9.6812
     316N145_5,  I08S,    16,  1,     15, 021,2,19941209,1826,-36.4972,  95.0028, 4230,    707.7,   8.8611,  34.6359,1,  34.6370,2,    225.8,1,    223.0,2,     8.35,2,    18.71,2,     0.00,2,     1.36,2,    2.289,6,    1.154,6, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 7089.7,  -999.0,-999.0000,-999.000,-999.000,  8.7830
     316N145_5,  I08S,    16,  1,     14, 002,2,19941209,1826,-36.4972,  95.0028, 4230,    806.9,   7.7112,  34.5301,1,  34.5303,2,    210.0,1,    208.3,2,    13.47,2,    22.73,2,     0.00,2,     1.61,2,    1.631,2,    0.810,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 8075.4,  -999.0,-999.0000,-999.000,-999.000,  7.6286
     316N145_5,  I08S,    16,  1,     13, 018,2,19941209,1826,-36.4972,  95.0028, 4230,   1008.2,   4.9569,  34.3588,1,  34.3596,2,    205.2,1,    220.3,4,    27.88,2,    29.05,2,     0.00,2,     2.03,2,    1.067,2,    0.525,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,10077.4,  -999.0,-999.0000,-999.000,-999.000,  4.8734
     316N145_5,  I08S,    16,  1,     12, 016,2,19941209,1826,-36.4972,  95.0028, 4230,   1207.4,   3.8676,  34.4082,1,  34.4080,2,    181.1,1,    181.6,2,    49.01,2,    32.45,2,     0.00,2,     2.29,2,    0.334,2,    0.255,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,12057.8,  -999.0,-999.0000,-999.000,-999.000,  3.7758
     316N145_5,  I08S,    16,  1,     11, 015,2,19941209,1826,-36.4972,  95.0028, 4230,   1510.7,   3.2175,  34.5423,1,  34.5429,2,    157.8,1,    156.3,2,    73.80,2,    34.18,2,     0.00,2,     2.43,2,   -0.001,4,    0.055,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,15072.7,  -999.0,-999.0000,-999.000,-999.000,  3.1063
     316N145_5,  I08S,    16,  1,     10, 013,2,19941209,1826,-36.4972,  95.0028, 4230,   1816.7,   2.7652,  34.6277,1,  34.6280,2,    161.5,1,    160.6,2,    82.76,2,    33.56,2,     0.00,2,     2.38,2,    0.022,6,    0.004,6, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,18115.5,  -999.0,-999.0000,-999.000,-999.000,  2.6333
     316N145_5,  I08S,    16,  1,      9, 012,2,19941209,1826,-36.4972,  95.0028, 4230,   2120.3,   2.4164,  34.6999,1,  34.7005,2,    175.3,1,    174.7,2,    85.48,2,    31.88,2,     0.00,2,     2.25,2,    0.019,2,    0.019,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,21133.0,  -999.0,-999.0000,-999.000,-999.000,  2.2629
     316N145_5,  I08S,    16,  1,      8, 010,2,19941209,1826,-36.4972,  95.0028, 4230,   2422.0,   2.1558,  34.7373,1,  34.7382,2,    187.8,1,    187.3,2,    86.61,2,    30.48,2,     0.00,2,     2.14,2,    0.008,2,    0.002,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,24133.0,  -999.0,-999.0000,-999.000,-999.000,  1.9794
     316N145_5,  I08S,    16,  1,      7, 009,2,19941209,1826,-36.4972,  95.0028, 4230,   2728.9,   1.8420,  34.7480,1,  34.7476,2,    195.9,1,    195.5,2,    93.16,2,    30.19,2,     0.00,2,     2.12,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,27183.5,  -999.0,-999.0000,-999.000,-999.000,  1.6432
     316N145_5,  I08S,    16,  1,      6, 038,2,19941209,1826,-36.4972,  95.0028, 4230,   3034.4,   1.4672,  34.7371,1,  34.7366,2,    200.1,1,    202.4,2,   104.36,2,    30.60,2,     0.00,2,     2.15,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,30221.0,  -999.0,-999.0000,-999.000,-999.000,  1.2476
     316N145_5,  I08S,    16,  1,      5, 006,2,19941209,1826,-36.4972,  95.0028, 4230,   3342.1,   1.2002,  34.7250,1,  34.7245,2,    203.5,1,    203.9,2,   112.69,2,    31.08,2,     0.00,2,     2.18,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,33280.2,  -999.0,-999.0000,-999.000,-999.000,  0.9570
     316N145_5,  I08S,    16,  1,      4, 004,2,19941209,1826,-36.4972,  95.0028, 4230,   3698.9,   1.0385,  34.7154,1,  34.7144,2,    204.7,1,    205.1,2,   118.45,2,    31.55,2,     0.00,2,     2.21,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,36826.8,  -999.0,-999.0000,-999.000,-999.000,  0.7638
     316N145_5,  I08S,    16,  1,      3, 025,2,19941209,1826,-36.4972,  95.0028, 4230,   4004.7,   1.0007,  34.7121,1,  34.7223,3,    206.7,1,    205.7,2,   120.38,2,    31.64,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,39866.9,  -999.0,-999.0000,-999.000,-999.000,  0.6953
     316N145_5,  I08S,    16,  1,      2, 001,2,19941209,1826,-36.4972,  95.0028, 4230,   4210.5,   0.9927,  34.7112,1,  34.7097,2,    206.0,1,    205.7,2,   121.02,2,    31.73,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,41913.3,  -999.0,-999.0000,-999.000,-999.000,  0.6654
     316N145_5,  I08S,    16,  1,      1, 036,2,19941209,1826,-36.4972,  95.0028, 4230,   4292.3,   0.9856,  34.7108,1,  34.7095,2,    206.5,1,    205.9,2,   121.12,2,    31.81,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,42726.3,  -999.0,-999.0000,-999.000,-999.000,  0.6496
     316N145_5,  I08S,    17,  1,     24, 037,2,19941209,0129,-37.0000,  95.0055, 4130,     11.2,  14.7081,  35.0744,1,  35.0758,2,    301.1,1,    277.9,3,     1.62,2,     4.60,2,     0.09,2,     0.50,2,    3.130,2,    1.654,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2064.9,6,   -999.0,5,   2315.4,2,  159.3,  -999.0,-999.0000,-999.000,-999.000, 14.7065
     316N145_5,  I08S,    17,  1,     23, 033,2,19941209,0129,-37.0000,  95.0055, 4130,     31.2,  14.2861,  35.0266,1,  35.0262,2,    290.0,1,    263.0,2,     1.48,2,     5.00,2,     0.10,2,     0.53,2,    3.184,6,    1.698,6, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2065.8,2,   -999.0,5,   2313.4,2,  358.5,  -999.0,-999.0000,-999.000,-999.000, 14.2815
     316N145_5,  I08S,    17,  1,     22, 031,2,19941209,0129,-37.0000,  95.0055, 4130,     56.3,  13.4736,  35.0085,1,  35.0087,2,    274.1,1,    264.8,2,     1.82,2,     5.62,2,     0.11,2,     0.57,2,    3.266,2,    1.732,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2068.8,2,   -999.0,5,   -999.0,9,  608.4,  -999.0,-999.0000,-999.000,-999.000, 13.4657
     316N145_5,  I08S,    17,  1,     21, 030,2,19941209,0129,-37.0000,  95.0055, 4130,    106.4,  11.7809,  34.9845,1,  34.9841,2,    265.5,1,    264.8,2,     2.95,2,     7.54,2,     0.21,2,     0.71,2,    3.484,2,    1.807,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2084.2,2,   -999.0,5,   2313.6,2, 1106.4,  -999.0,-999.0000,-999.000,-999.000, 11.7673
     316N145_5,  I08S,    17,  1,     20, 028,2,19941209,0129,-37.0000,  95.0055, 4130,    207.2,  11.1405,  34.9664,1,  34.9652,2,    252.9,1,    254.9,2,     3.77,2,    10.43,2,     0.01,2,     0.84,2,    3.347,2,    1.728,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2095.9,2,   -999.0,5,   2302.4,2, 2108.7,  -999.0,-999.0000,-999.000,-999.000, 11.1147
     316N145_5,  I08S,    17,  1,     19, 027,2,19941209,0129,-37.0000,  95.0055, 4130,    307.6,  10.9274,  34.9361,1,  34.9359,2,    257.5,1,    257.7,2,     3.78,2,    10.52,2,     0.01,2,     0.85,2,    3.434,2,    1.755,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2094.9,2,   -999.0,5,   2304.8,2, 3106.8,  -999.0,-999.0000,-999.000,-999.000, 10.8895
     316N145_5,  I08S,    17,  1,     18, 003,2,19941209,0129,-37.0000,  95.0055, 4130,    407.6,  10.6447,  34.8937,1,  34.8934,2,    256.8,1,    255.4,2,     3.96,2,    11.40,2,     0.01,2,     0.90,2,    3.344,2,    1.740,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2099.6,2,   -999.0,5,   2301.3,2, 4101.6,  -999.0,-999.0000,-999.000,-999.000, 10.5951
     316N145_5,  I08S,    17,  1,     17, 024,2,19941209,0129,-37.0000,  95.0055, 4130,    508.9,  10.1122,  34.8025,1,  34.8011,2,    246.2,1,    244.4,2,     5.26,2,    13.95,2,     0.01,2,     1.06,2,    3.131,2,    1.596,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2107.0,2,   -999.0,5,   2302.3,2, 5108.1,  -999.0,-999.0000,-999.000,-999.000, 10.0520
     316N145_5,  I08S,    17,  1,     16, 022,2,19941209,0129,-37.0000,  95.0055, 4130,    609.4,   9.4624,  34.7074,1,  34.7105,2,    241.3,1,    237.2,2,     5.76,2,    16.08,2,     0.00,2,     1.18,2,    2.929,2,    1.470,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2118.1,2,   -999.0,5,   -999.0,9, 6108.4,  -999.0,-999.0000,-999.000,-999.000,  9.3928
     316N145_5,  I08S,    17,  1,     15, 021,2,19941209,0129,-37.0000,  95.0055, 4130,    709.8,   8.6664,  34.6140,1,  34.6121,2,    220.5,1,    220.1,2,     8.82,2,    19.85,2,     0.00,2,     1.41,2,    2.122,2,    1.048,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2132.6,2,   -999.0,5,   2290.4,2, 7106.6,  -999.0,-999.0000,-999.000,-999.000,  8.5891
     316N145_5,  I08S,    17,  1,     14, 002,2,19941209,0129,-37.0000,  95.0055, 4130,    810.1,   7.4937,  34.5136,1,  34.5111,2,    207.4,1,    207.0,2,    14.45,2,    23.69,2,     0.00,2,     1.65,2,    1.593,2,    0.818,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2150.5,2,   -999.0,5,   2284.5,2, 8103.6,  -999.0,-999.0000,-999.000,-999.000,  7.4121
     316N145_5,  I08S,    17,  1,     13, 018,2,19941209,0129,-37.0000,  95.0055, 4130,   1003.9,   5.1233,  34.3660,1,  34.3658,2,    202.3,1,    207.3,2,    26.51,2,    29.07,2,     0.00,2,     2.00,2,    1.182,2,    0.577,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2178.6,2,   -999.0,5,   2300.3,2,10030.8,  -999.0,-999.0000,-999.000,-999.000,  5.0389
     316N145_5,  I08S,    17,  1,     12, 016,2,19941209,0129,-37.0000,  95.0055, 4130,   1208.9,   3.6763,  34.3791,1,  34.3796,2,    190.5,1,    192.8,2,    45.47,2,    32.58,2,     0.00,2,     2.26,2,    0.646,2,    0.338,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2211.0,2,   -999.0,5,   2315.1,2,12068.7,  -999.0,-999.0000,-999.000,-999.000,  3.5862
     316N145_5,  I08S,    17,  1,     11, 015,2,19941209,0129,-37.0000,  95.0055, 4130,   1510.4,   3.1440,  34.5453,1,  34.5461,2,    157.8,1,    157.9,2,    74.05,2,    34.70,2,     0.00,2,     2.42,2,    0.044,2,    0.023,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2254.0,6,   -999.0,5,   2339.4,2,15066.0,  -999.0,-999.0000,-999.000,-999.000,  3.0337
     316N145_5,  I08S,    17,  1,     10, 013,2,19941209,0129,-37.0000,  95.0055, 4130,   1810.8,   2.7333,  34.6269,1,  34.6272,2,    162.5,1,    162.8,2,    81.11,2,    33.92,2,     0.00,2,     2.37,2,    0.023,2,    0.009,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2259.2,2,   -999.0,5,   2358.6,2,18052.2,  -999.0,-999.0000,-999.000,-999.000,  2.6023
     316N145_5,  I08S,    17,  1,      9, 012,2,19941209,0129,-37.0000,  95.0055, 4130,   2117.5,   2.4169,  34.6994,1,  34.6995,2,    173.6,1,    174.4,2,    84.97,2,    32.36,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2255.7,2,   -999.0,5,   -999.0,9,21101.5,  -999.0,-999.0000,-999.000,-999.000,  2.2636
     316N145_5,  I08S,    17,  1,      8, 010,2,19941209,0129,-37.0000,  95.0055, 4130,   2425.3,   2.1494,  34.7384,1,  34.7418,2,    186.7,1,    188.2,2,    86.73,2,    31.02,2,     0.00,2,     2.13,2,    0.010,2,    0.000,3, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2249.8,2,   -999.0,5,   -999.0,9,24161.7,  -999.0,-999.0000,-999.000,-999.000,  1.9728
     316N145_5,  I08S,    17,  1,      7, 009,2,19941209,0129,-37.0000,  95.0055, 4130,   2732.1,   1.8340,  34.7473,1,  34.7476,2,    193.8,1,    196.5,2,    93.43,2,    30.67,2,     0.00,2,     2.11,2,    0.018,2,    0.031,4, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2249.4,2,   -999.0,5,   2369.9,2,27211.7,  -999.0,-999.0000,-999.000,-999.000,  1.6351
     316N145_5,  I08S,    17,  1,      6, 038,2,19941209,0129,-37.0000,  95.0055, 4130,   3034.3,   1.4856,  34.7376,1,  34.7382,2,    198.0,1,    201.1,2,   103.91,2,    31.07,2,     0.00,2,     2.14,2,    0.018,6,    0.006,6, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2252.5,2,   -999.0,5,   -999.0,9,30216.5,  -999.0,-999.0000,-999.000,-999.000,  1.2655
     316N145_5,  I08S,    17,  1,      5, 006,2,19941209,0129,-37.0000,  95.0055, 4130,   3335.2,   1.2070,  34.7252,1,  34.7252,2,    201.6,1,    204.0,2,   112.10,2,    31.58,2,     0.00,2,     2.18,2,    0.016,2,    0.010,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2256.5,2,   -999.0,5,   2376.0,2,33207.6,  -999.0,-999.0000,-999.000,-999.000,  0.9643
     316N145_5,  I08S,    17,  1,      4, 004,2,19941209,0129,-37.0000,  95.0055, 4130,   3640.6,   1.0344,  34.7162,1,  34.7160,2,    203.5,1,    206.0,2,   118.03,2,    31.94,2,     0.00,2,     2.21,2,    0.017,2,    0.002,3, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2260.8,2,   -999.0,5,   2381.3,2,36243.4,  -999.0,-999.0000,-999.000,-999.000,  0.7658
     316N145_5,  I08S,    17,  1,      3, 025,2,19941209,0129,-37.0000,  95.0055, 4130,   3948.4,   0.9804,  34.7116,1,  34.7111,2,    204.3,1,    206.1,2,   120.43,2,    32.15,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2264.7,2,   -999.0,5,   2371.5,2,39303.7,  -999.0,-999.0000,-999.000,-999.000,  0.6815
     316N145_5,  I08S,    17,  1,      2, 001,2,19941209,0129,-37.0000,  95.0055, 4130,   4152.7,   0.9808,  34.7104,1,  34.7105,2,    205.1,1,    206.4,2,   120.76,2,    32.20,2,     0.00,2,     2.22,2,    0.024,2,    0.011,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2265.7,6,   -999.0,5,   2388.5,2,41334.0,  -999.0,-999.0000,-999.000,-999.000,  0.6601
     316N145_5,  I08S,    17,  1,      1, 036,3,19941209,0129,-37.0000,  95.0055, 4130,   4192.5,   0.9794,  34.7106,1,  34.7125,2,    204.7,1,    206.6,2,   121.30,2,    32.17,2,     0.00,2,     2.22,2,    0.037,3,    0.073,3, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2265.8,2,   -999.0,5,   2366.3,2,41729.7,  -999.0,-999.0000,-999.000,-999.000,  0.6544
     316N145_5,  I08S,    18,  1,     24, 037,2,19941210,0903,-37.5000,  95.0000, 4215,     14.2,  15.2724,  35.1606,1,  35.1604,2,    271.0,1,    257.7,2,     1.67,2,     3.08,2,     0.06,2,     0.40,2,    3.033,2,    1.592,2, -999.000,5,   1.7310,5,    -1.57,2,   -999.0,9,   -999.0,9,   7.185,2,   -999.0,9,   -999.0,5,   -999.0,9,  191.0,  -999.0,  0.0020,   0.100,   0.048, 15.2702
     316N145_5,  I08S,    18,  1,     23, 033,3,19941210,0903,-37.5000,  95.0000, 4215,     33.4,  15.1520,  35.1585,1,  35.1516,2,    273.1,1,    258.9,2,     1.83,2,     3.17,2,     0.06,2,     0.41,2, -999.000,9, -999.000,9, -999.000,5,   1.7350,5,    -1.53,2,   -999.0,9,   -999.0,9,   7.164,2,   -999.0,9,   -999.0,5,   -999.0,9,  381.8,  -999.0,  0.0020,   0.100,   0.039, 15.1470
     316N145_5,  I08S,    18,  1,     22, 031,2,19941210,0903,-37.5000,  95.0000, 4215,     58.7,  13.8971,  35.0772,1,  35.0774,2,    283.5,1,    266.6,2,     1.98,2,     4.20,2,     0.09,2,     0.48,2,    3.215,2,    1.684,2, -999.000,5,   1.7610,5,    -1.77,2,   -999.0,9,   -999.0,9,   7.288,2,   -999.0,9,   -999.0,5,   -999.0,9,  633.6,  -999.0,  0.0020,   0.100,   0.052, 13.8887
     316N145_5,  I08S,    18,  1,     21, 030,2,19941210,0903,-37.5000,  95.0000, 4215,    108.9,  11.7653,  35.0077,1,  35.0073,2,    271.5,1,    263.7,2,     3.25,2,     7.63,2,     0.28,2,     0.72,2,    3.449,2,    1.797,2, -999.000,5,   1.7580,5,    -1.71,2,   -999.0,9,   -999.0,9,   7.397,2,   -999.0,9,   -999.0,5,   -999.0,9, 1133.1,  -999.0,  0.0020,   0.100,   0.052, 11.7513
     316N145_5,  I08S,    18,  1,     20, 028,2,19941210,0903,-37.5000,  95.0000, 4215,    210.1,  11.2203,  34.9757,1,  34.9754,2,    267.8,1,    256.2,2,     3.88,2,    10.05,2,     0.01,2,     0.81,2,    3.331,2,    1.747,2, -999.000,5,   1.7570,5,    -1.35,2,   -999.0,9,   -999.0,9,   7.369,2,   -999.0,9,   -999.0,5,   -999.0,9, 2139.5,  -999.0,  0.0020,   0.100,   0.039, 11.1941
     316N145_5,  I08S,    18,  1,     19, 027,2,19941210,0903,-37.5000,  95.0000, 4215,    310.4,  10.8955,  34.9280,1,  34.9276,2,    268.1,1,    255.0,2,     4.19,2,    10.98,2,     0.01,2,     0.87,2,    3.346,2,    1.734,2, -999.000,5,   1.7740,5,    -1.26,2,   -999.0,9,   -999.0,9,   7.461,2,   -999.0,9,   -999.0,5,   -999.0,9, 3136.9,  -999.0,  0.0020,   0.100,   0.033, 10.8573
     316N145_5,  I08S,    18,  1,     18, 003,2,19941210,0903,-37.5000,  95.0000, 4215,    410.4,  10.5658,  34.8784,1,  34.8778,2,    266.9,1,    251.5,2,     4.35,2,    11.98,2,     0.01,2,     0.93,2,    3.261,2,    1.661,2, -999.000,5,   1.8070,5,    -0.83,2,   -999.0,9,   -999.0,9,   7.566,2,   -999.0,9,   -999.0,5,   -999.0,9, 4131.2,  -999.0,  0.0020,   0.100,   0.033, 10.5161
     316N145_5,  I08S,    18,  1,     17, 024,2,19941210,0903,-37.5000,  95.0000, 4215,    510.6,  10.0118,  34.7894,1,  34.7907,2,    260.6,1,    244.5,2,     5.30,2,    14.03,2,     0.00,2,     1.06,2,    3.123,2,    1.602,2, -999.000,5,   1.7720,5,    -0.57,2,   -999.0,9,   -999.0,9,   7.547,2,   -999.0,9,   -999.0,5,   -999.0,9, 5127.7,  -999.0,  0.0020,   0.100,   0.044,  9.9517
     316N145_5,  I08S,    18,  1,     16, 022,2,19941210,0903,-37.5000,  95.0000, 4215,    610.7,   9.4247,  34.7047,1,  34.7048,2,    250.1,1,    233.7,2,     6.41,2,    16.55,2,     0.00,2,     1.21,2, -999.000,9, -999.000,9, -999.000,5,   1.7710,5,     0.15,2,   -999.0,9,   -999.0,9,   7.484,2,   -999.0,9,   -999.0,5,   -999.0,9, 6123.1,  -999.0,  0.0020,   0.100,   0.034,  9.3552
     316N145_5,  I08S,    18,  1,     15, 021,2,19941210,0903,-37.5000,  95.0000, 4215,    710.5,   8.6258,  34.6089,1,  34.6097,2,    233.3,1,    221.6,2,     9.12,2,    19.65,2,     0.00,2,     1.40,2,    2.255,2,    1.143,2, -999.000,5,   1.7650,5,     0.76,2,   -999.0,9,   -999.0,9,   7.595,2,   -999.0,9,   -999.0,5,   -999.0,9, 7115.1,  -999.0,  0.0020,   0.100,   0.032,  8.5487
