BOTTLE,20020820WHPSIOSCD
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20020820
#original HYD file: a24hy.txt   Tue Aug 20 15:44:10 2002
#original SUM file: ../a24su.txt   Wed Mar 28 13:47:35 2001
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,PCO2TMP,CTDRAW,THETA
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UATM,,UMOL/KG,,25_DEG,,DEG C,,DEG C
     316N151_2,   A24,    74,  1,     21,     21,2,19970614,1424, 60.0000, -24.6668, 2264,      1.5,  10.1785,  35.1708,2,  35.2101,2,    262.3,2,    308.3,2,     0.58,2,     5.06,2,     0.14,2,     0.37,2, -999.000,9, -999.000,9,   2103.2,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 10.1783
     316N151_2,   A24,    74,  1,     20,     20,2,19970614,1424, 60.0000, -24.6668, 2264,     34.6,   9.5054,  35.1974,2,  35.1847,2,    264.5,2,    284.5,2,     1.71,2,     7.77,2,     0.15,2,     0.56,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2320.0,6,     7.86,2, -999.00,   -999,  9.5015
     316N151_2,   A24,    74,  1,     19,     19,2,19970614,1424, 60.0000, -24.6668, 2264,    104.5,   8.3119,  35.1622,2,  35.1644,2,    268.2,2,    271.8,2,     6.74,2,    12.53,2,     0.18,2,     0.85,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  8.3011
     316N151_2,   A24,    74,  1,     18,     18,2,19970614,1424, 60.0000, -24.6668, 2264,    154.4,   7.6320,  35.0989,2,  35.1065,2,    271.1,2,    268.2,2,     7.78,2,    14.12,2,     0.09,2,     0.95,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  7.6169
     316N151_2,   A24,    74,  1,     17,     17,2,19970614,1424, 60.0000, -24.6668, 2264,    205.3,   7.4868,  35.1104,2,  35.1109,2,    264.1,2,    267.5,2,     7.86,2,    14.48,2,     0.01,2,     0.96,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  7.4667
     316N151_2,   A24,    74,  1,     16,     16,2,19970614,1424, 60.0000, -24.6668, 2264,    255.7,   7.4374,  35.1412,2,  35.1248,2,    260.9,2,    268.5,2,     7.85,2,    14.48,2,     0.01,2,     0.97,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  7.4124
     316N151_2,   A24,    74,  1,     15,     15,2,19970614,1424, 60.0000, -24.6668, 2264,    356.1,   7.1460,  35.0978,2,  35.1012,2,    265.2,2,    256.9,2,     8.70,2,    15.52,2,     0.01,2,     1.03,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  7.1118
     316N151_2,   A24,    74,  1,     14,     14,2,19970614,1424, 60.0000, -24.6668, 2264,    456.3,   6.8509,  35.0826,2,  35.0801,2,    265.0,2,    245.9,2,     9.73,2,    16.56,2,     0.00,2,     1.10,2,    3.172,2,    1.625,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  6.8078
     316N151_2,   A24,    74,  1,     13,     13,2,19970614,1424, 60.0000, -24.6668, 2264,    557.7,   6.5314,  35.0673,2,  35.0101,3,    254.9,2,    250.4,2,     9.72,2,    16.51,2,     0.00,2,     1.10,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  6.4797
     316N151_2,   A24,    74,  1,     12,     12,2,19970614,1424, 60.0000, -24.6668, 2264,    657.7,   5.9946,  35.0286,2,  35.0315,2,    238.9,2,    236.1,2,    11.14,2,    17.93,2,     0.00,2,     1.18,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  5.9359
     316N151_2,   A24,    74,  1,     11,     11,2,19970614,1424, 60.0000, -24.6668, 2264,    759.1,   5.4752,  35.0077,2,  35.0079,2,    237.1,2,    237.0,2,    11.70,2,    18.31,2,     0.00,2,     1.21,2,    2.646,2,    1.285,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  5.4099
     316N151_2,   A24,    74,  1,     10,     10,2,19970614,1424, 60.0000, -24.6668, 2264,    860.6,   4.9681,  34.9878,2,  34.9906,2,    243.5,2,    244.0,2,    11.70,2,    18.12,2,     0.00,2,     1.20,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  4.8968
     316N151_2,   A24,    74,  1,      9,      9,2,19970614,1424, 60.0000, -24.6668, 2264,    963.8,   4.5974,  34.9699,2,  34.9717,2,    251.4,2,    251.9,2,    11.59,2,    17.84,2,     0.00,2,     1.18,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  4.5196
     316N151_2,   A24,    74,  1,      8,      8,2,19970614,1424, 60.0000, -24.6668, 2264,   1061.9,   4.2552,  34.9416,2,  34.9440,2,    256.5,2,    258.1,2,    11.77,2,    17.98,2,     0.00,2,     1.19,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  4.1715
     316N151_2,   A24,    74,  1,      7,      7,2,19970614,1424, 60.0000, -24.6668, 2264,   1163.6,   4.0452,  34.9277,2,  34.9275,2,    257.9,2,    262.9,2,    11.76,2,    17.84,2,     0.00,2,     1.18,2,    2.530,2,    1.200,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.9545
     316N151_2,   A24,    74,  1,      6,      6,2,19970614,1424, 60.0000, -24.6668, 2264,   1315.7,   3.7882,  34.9145,2,  34.9168,2,    267.4,2,    271.0,2,    11.47,2,    17.38,2,     0.00,2,     1.16,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.6867
     316N151_2,   A24,    74,  1,      5,      5,2,19970614,1424, 60.0000, -24.6668, 2264,   1517.1,   3.5306,  34.9038,2,  34.9054,2,    273.1,2,    276.2,2,    11.46,2,    17.05,2,     0.00,2,     1.14,2,    2.496,2,    1.197,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.4144
     316N151_2,   A24,    74,  1,      4,      4,2,19970614,1424, 60.0000, -24.6668, 2264,   1722.5,   3.4677,  34.9324,2,  34.9348,2,    272.8,2,    275.4,2,    11.54,2,    16.53,2,     0.00,2,     1.11,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.3339
     316N151_2,   A24,    74,  1,      3,      3,2,19970614,1424, 60.0000, -24.6668, 2264,   1922.8,   3.3028,  34.9676,2,  34.9684,2,    272.8,2,    274.5,2,    11.34,2,    15.92,2,     0.00,2,     1.07,2,    2.400,2,    1.164,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.1527
     316N151_2,   A24,    74,  1,      2,      2,2,19970614,1424, 60.0000, -24.6668, 2264,   2123.8,   2.8949,  34.9682,2,  34.9702,2,    273.9,2,    276.8,2,    12.00,2,    15.74,2,     0.00,2,     1.06,2,    2.420,2,    1.168,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.7325
     316N151_2,   A24,    74,  1,      1,      1,2,19970614,1424, 60.0000, -24.6668, 2264,   2272.1,   2.7234,  34.9675,2,  34.9680,2,    277.2,2,    277.0,2,    12.47,2,    15.64,2,     0.00,2,     1.06,2,    2.371,2,    1.159,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.5500
     316N151_2,   A24,    75,  1,     21,     21,2,19970614,1836, 60.2953, -25.4937, 2174,      3.6,  10.0993,  35.2245,2,  35.2215,2,    300.4,2,    305.8,2,     0.59,2,     5.82,2,     0.14,2,     0.40,2,    3.803,2,    2.016,2,   2082.0,9,    457.4,2,   2323.1,6,     7.85,2,   20.00,   -999, 10.0988
     316N151_2,   A24,    75,  1,     20,     20,2,19970614,1836, 60.2953, -25.4937, 2174,     44.5,   9.3417,  35.2197,2,  35.2174,2,    275.7,2,    279.8,2,     2.57,2,     8.72,2,     0.15,2,     0.61,2,    3.804,2,    2.019,2,   2109.4,9,    532.8,2,   2322.9,2,     7.85,2,   20.00,   -999,  9.3367
     316N151_2,   A24,    75,  1,     19,     19,2,19970614,1836, 60.2953, -25.4937, 2174,    105.3,   8.8659,  35.2090,2,  35.2071,2,    274.2,2,    265.2,2,     6.37,2,    12.74,2,     0.04,2,     0.84,2,    3.611,2,    1.935,2,   2129.3,9,    604.6,2,   2322.5,2,     7.80,2,   20.00,   -999,  8.8546
     316N151_2,   A24,    75,  1,     18,     18,2,19970614,1836, 60.2953, -25.4937, 2174,    156.3,   9.0231,  35.2775,2,  35.2913,2,    263.2,2,    265.2,2,     6.26,2,    12.67,2,     0.01,2,     0.83,2,    3.567,2,    1.903,2,   2131.0,9,    598.3,2,   2325.2,2,     7.81,2,   20.00,   -999,  9.0060
     316N151_2,   A24,    75,  1,     17,     17,2,19970614,1836, 60.2953, -25.4937, 2174,    204.7,   8.9064,  35.2731,2,  35.2747,2,    262.3,2,    265.1,2,     6.33,2,    12.72,2,     0.01,2,     0.83,2,    3.618,2,    1.915,2,   2132.0,9,    597.3,2,   2324.6,2,     7.80,2,   20.00,   -999,  8.8842
     316N151_2,   A24,    75,  1,     16,     16,2,19970614,1836, 60.2953, -25.4937, 2174,    305.0,   8.0238,  35.1420,2,  35.1449,2,    260.5,2,    259.5,2,     7.74,2,    14.32,2,     0.01,2,     0.95,2,    3.562,2,    1.868,2,   2140.2,9,    641.2,2,   2318.2,2,     7.78,2,   20.00,   -999,  7.9926
     316N151_2,   A24,    75,  1,     15,     15,2,19970614,1836, 60.2953, -25.4937, 2174,    405.9,   7.7410,  35.1530,2,  35.1561,2,    270.6,2,    270.0,2,     7.44,2,    14.04,2,     0.01,2,     0.93,2,    3.776,2,    1.983,2,   2136.1,9,    635.8,2,   2323.4,2,     7.78,2,   20.00,   -999,  7.7001
     316N151_2,   A24,    75,  1,     14,     14,2,19970614,1836, 60.2953, -25.4937, 2174,    504.7,   7.4869,  35.1437,2,  35.1406,2,    267.7,2,    268.1,2,     7.70,2,    14.42,2,     0.00,2,     0.95,2,    3.723,2,    1.959,2,   2139.5,9,    645.3,2,   2318.6,2,     7.78,2,   20.00,   -999,  7.4366
     316N151_2,   A24,    75,  1,     13,     13,2,19970614,1836, 60.2953, -25.4937, 2174,    603.3,   7.3572,  35.1409,2,  35.1396,2,    268.2,2,    270.4,2,     7.68,2,    14.37,2,     0.00,2,     0.95,2,    3.780,2,    1.968,2,   2138.9,9,    648.1,2,   2322.3,2,     7.77,2,   20.00,   -999,  7.2972
     316N151_2,   A24,    75,  1,     12,     12,2,19970614,1836, 60.2953, -25.4937, 2174,    702.4,   6.8871,  35.0967,2,  35.0961,2,    258.9,2,    259.4,2,     8.71,2,    15.59,2,     0.00,2,     1.03,2,    3.530,2,    1.818,2,   2142.3,9,    683.7,2,   2317.3,2,     7.75,2,   20.00,   -999,  6.8194
     316N151_2,   A24,    75,  1,     11,     11,2,19970614,1836, 60.2953, -25.4937, 2174,    800.3,   6.1524,  35.0369,2,  35.0358,2,    231.7,2,    232.1,2,    11.18,2,    18.00,2,     0.00,2,     1.19,2,    2.726,2,    1.340,2,   2158.9,9,    765.2,2,   2319.0,2,     7.71,2,   20.00,   -999,  6.0792
     316N151_2,   A24,    75,  1,     10,     10,2,19970614,1836, 60.2953, -25.4937, 2174,    899.4,   5.5790,  35.0168,2,  35.0169,2,    236.9,2,    234.9,2,    11.54,2,    18.23,2,     0.00,2,     1.20,2,    2.609,2,    1.260,2,   2166.7,9,    780.0,2,   2313.2,2,     7.71,2,   20.00,   -999,  5.5000
     316N151_2,   A24,    75,  1,      9,      9,2,19970614,1836, 60.2953, -25.4937, 2174,    997.5,   5.0547,  34.9918,2,  34.9943,2,    243.3,2,    242.3,2,    11.71,2,    18.19,2,     0.00,2,     1.20,2,    2.542,2,    1.229,2,   2164.9,9,    781.0,2,   2312.5,2,     7.70,2,   20.00,   -999,  4.9704
     316N151_2,   A24,    75,  1,      8,      8,2,19970614,1836, 60.2953, -25.4937, 2174,   1097.7,   4.6644,  34.9845,2,  34.9864,2,    252.6,2,    256.1,2,    11.02,2,    17.11,2,     0.00,2,     1.14,2,    2.788,2,    1.355,2,   2159.4,9,    762.3,2,   2310.5,2,     7.71,2,   20.00,   -999,  4.5741
     316N151_2,   A24,    75,  1,      7,      7,2,19970614,1836, 60.2953, -25.4937, 2174,   1248.0,   4.1719,  34.9516,2,  34.9475,2,    262.1,2,    262.9,2,    11.39,2,    17.30,2,     0.00,2,     1.15,2,    2.660,2,    1.285,2,   2161.2,9,    768.5,2,   2309.3,2,     7.71,2,   20.00,   -999,  4.0726
     316N151_2,   A24,    75,  1,      6,      6,2,19970614,1836, 60.2953, -25.4937, 2174,   1400.7,   3.8484,  34.9282,2,  34.9307,2,    270.6,2,    270.2,2,    11.27,2,    16.97,2,     0.00,2,     1.13,2,    2.602,2,    1.252,2,   2154.5,9,    759.1,2,   2306.2,2,     7.72,2,   20.00,   -999,  3.7389
     316N151_2,   A24,    75,  1,      5,      5,2,19970614,1836, 60.2953, -25.4937, 2174,   1554.0,   3.6529,  34.9298,2,  34.9313,2,    275.1,2,    274.6,2,    11.16,2,    16.59,2,     0.00,2,     1.11,2,    2.590,2,    1.241,2,   2156.2,9,    750.6,2,   2307.8,2,     7.72,2,   20.00,   -999,  3.5319
     316N151_2,   A24,    75,  1,      4,      4,2,19970614,1836, 60.2953, -25.4937, 2174,   1705.5,   3.5563,  34.9425,2,  34.9427,2,    275.1,2,    274.6,2,    11.14,2,    16.31,2,     0.00,2,     1.09,2,    2.462,2,    1.193,2,   2153.1,9,    748.3,2,   2307.4,2,     7.72,2,   20.00,   -999,  3.4228
     316N151_2,   A24,    75,  1,      3,      3,2,19970614,1836, 60.2953, -25.4937, 2174,   1855.4,   3.3407,  34.9588,2,  34.9593,2,    273.0,2,    273.1,2,    12.07,2,    16.21,2,     0.00,2,     1.09,2,    2.125,2,    1.022,2,   2154.6,9,    748.3,2,   2311.6,2,     7.72,2,   20.00,   -999,  3.1964
     316N151_2,   A24,    75,  1,      2,      2,2,19970614,1836, 60.2953, -25.4937, 2174,   2053.7,   2.8009,  34.9693,2,  34.9705,2,    276.5,2,    276.1,2,    12.05,2,    15.65,2,     0.00,2,     1.08,2,    2.408,2,    1.168,2,   2158.0,9,    756.3,2,   2312.1,2,     7.72,2,   20.00,   -999,  2.6463
     316N151_2,   A24,    75,  1,      1,      1,2,19970614,1836, 60.2953, -25.4937, 2174,   2185.6,   2.7426,  34.9695,2,  34.9695,2,    275.1,2,    275.3,2,    12.42,2,    15.65,2,     0.00,2,     1.08,2,    2.420,2,    1.172,2,   2158.2,9,    757.1,2,   2317.1,2,     7.71,2,   20.00,   -999,  2.5769
     316N151_2,   A24,    76,  1,     18,     18,2,19970614,2226, 60.5817, -26.3023, 1961,      1.7,  10.1764,  35.2005,2,  35.1965,2,    310.0,2,    314.3,2,     0.64,2,     5.27,2,     0.14,2,     0.37,2,    3.841,2,    2.030,2,   2077.3,9,   -999.0,9,   2326.8,6,     7.91,2, -999.00,   -999, 10.1762
     316N151_2,   A24,    76,  1,     17,     17,2,19970614,2226, 60.5817, -26.3023, 1961,     28.8,   9.3136,  35.1840,2,  35.1868,2,    295.2,2,    286.2,2,     1.76,2,     8.17,2,     0.15,2,     0.57,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  9.3104
     316N151_2,   A24,    76,  1,     16,     16,2,19970614,2226, 60.5817, -26.3023, 1961,     78.8,   8.7233,  35.2115,2,  35.1870,2,    272.7,2,    276.6,2,     5.06,2,    11.13,2,     0.11,2,     0.77,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  8.7149
     316N151_2,   A24,    76,  1,     15,     15,2,19970614,2226, 60.5817, -26.3023, 1961,    154.1,   8.2705,  35.1710,2,  35.1685,2,    264.2,2,    263.2,2,     7.23,2,    13.65,2,     0.03,2,     0.91,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  8.2546
     316N151_2,   A24,    76,  1,     14,     14,2,19970614,2226, 60.5817, -26.3023, 1961,    254.1,   7.8909,  35.1628,2,  35.1642,2,    266.3,2,    274.1,2,     7.22,2,    13.54,2,     0.06,2,     0.90,2,    3.802,2,    2.001,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  7.8653
     316N151_2,   A24,    76,  1,     13,     13,2,19970614,2226, 60.5817, -26.3023, 1961,    354.3,   7.6535,  35.1655,2,  35.1638,2,    263.0,2,    271.9,2,     7.30,2,    13.96,2,     0.01,2,     0.93,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  7.6181
     316N151_2,   A24,    76,  1,     12,     12,2,19970614,2226, 60.5817, -26.3023, 1961,    454.1,   7.4418,  35.1509,2,  35.1500,2,    266.6,2,    268.7,2,     7.66,2,    14.30,2,     0.01,2,     0.95,2,    3.760,2,    1.965,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  7.3968
     316N151_2,   A24,    76,  1,     11,     11,2,19970614,2226, 60.5817, -26.3023, 1961,    554.4,   7.2371,  35.1357,2,  35.1376,2,    266.9,2,    265.2,2,     8.03,2,    14.72,2,     0.01,2,     0.98,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  7.1827
     316N151_2,   A24,    76,  1,     10,     10,2,19970614,2226, 60.5817, -26.3023, 1961,    655.9,   6.8747,  35.1090,2,  35.1102,2,    260.6,2,    258.0,2,     8.96,2,    15.62,2,     0.00,2,     1.03,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  6.8117
     316N151_2,   A24,    76,  1,      9,      9,2,19970614,2226, 60.5817, -26.3023, 1961,    756.6,   6.2280,  35.0641,2,  35.0630,2,    247.3,2,    242.1,2,    10.47,2,    17.14,2,     0.00,2,     1.13,2,    2.939,2,    1.457,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  6.1585
     316N151_2,   A24,    76,  1,      8,      8,2,19970614,2226, 60.5817, -26.3023, 1961,    857.8,   5.6698,  35.0396,2,  35.0445,2,    244.6,2,    243.4,2,    10.93,2,    17.33,2,     0.00,2,     1.15,2,    2.794,2,    1.383,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  5.5942
     316N151_2,   A24,    76,  1,      7,      7,2,19970614,2226, 60.5817, -26.3023, 1961,   1009.4,   5.0423,  35.0101,2,  35.0092,2,    253.5,2,    255.6,2,    10.73,2,    16.77,2,     0.00,2,     1.11,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  4.9570
     316N151_2,   A24,    76,  1,      6,      6,2,19970614,2226, 60.5817, -26.3023, 1961,   1161.4,   4.4721,  34.9813,2,  34.9819,2,    260.9,2,    263.2,2,    10.62,2,    16.49,2,     0.00,2,     1.10,2,    2.933,2,    1.439,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  4.3778
     316N151_2,   A24,    76,  1,      5,      5,2,19970614,2226, 60.5817, -26.3023, 1961,   1312.7,   4.0129,  34.9574,2,  34.9577,2,    270.7,2,    269.9,2,    10.70,2,    16.40,2,     0.00,2,     1.10,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.9094
     316N151_2,   A24,    76,  1,      4,      4,2,19970614,2226, 60.5817, -26.3023, 1961,   1466.2,   3.6636,  34.9622,2,  34.9626,2,    275.8,2,    275.3,2,    10.40,2,    15.79,2,     0.00,2,     1.06,2,    2.851,2,    1.385,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.5502
     316N151_2,   A24,    76,  1,      3,      3,2,19970614,2226, 60.5817, -26.3023, 1961,   1616.7,   3.3744,  34.9692,2,  34.9691,2,    278.6,2,    274.7,2,    11.15,2,    15.84,2,     0.00,2,     1.07,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.2511
     316N151_2,   A24,    76,  1,      2,      2,2,19970614,2226, 60.5817, -26.3023, 1961,   1770.1,   3.1147,  34.9699,2,  34.9691,2,    278.4,2,    277.9,2,    11.04,2,    15.55,2,     0.00,2,     1.05,2,    2.609,2,    1.270,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.9811
     316N151_2,   A24,    76,  1,      1,      1,2,19970614,2226, 60.5817, -26.3023, 1961,   1968.0,   3.1164,  34.9698,2,  34.9685,2,    275.7,2,    278.0,2,    11.12,2,    15.51,2,     0.00,2,     1.05,2,    2.583,2,    1.257,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.9649
     316N151_2,   A24,    77,  1,     20,     20,2,19970615,0202, 60.8833, -26.9988, 1467,      2.8,   9.7214,  35.2033,2,  35.1950,2,    287.8,2,    320.8,2,     0.67,2,     5.60,2,     0.14,2,     0.41,2,    3.962,2,    2.108,2,   2081.6,9,   -999.0,9,   2324.2,6,     7.90,6, -999.00,   -999,  9.7210
     316N151_2,   A24,    77,  1,     19,     19,2,19970615,0202, 60.8833, -26.9988, 1467,     29.4,   8.5922,  35.1826,2,  35.1820,2,    293.8,2,    293.5,2,     2.18,2,     8.99,2,     0.14,2,     0.63,2, -999.000,9, -999.000,9,   2109.1,9,   -999.0,9,   2318.4,2,     7.84,2, -999.00,   -999,  8.5891
     316N151_2,   A24,    77,  1,     18,     18,2,19970615,0202, 60.8833, -26.9988, 1467,     84.9,   8.2991,  35.1672,2,  35.1710,2,    282.6,2,    284.9,2,     4.36,2,    10.52,2,     0.17,2,     0.75,2,    4.019,2,    2.108,2,   2120.6,9,   -999.0,9,   2321.1,2,     7.82,2, -999.00,   -999,  8.2904
     316N151_2,   A24,    77,  1,     17,     17,2,19970615,0202, 60.8833, -26.9988, 1467,    125.0,   7.7874,  35.1591,2,  35.1598,2,    277.2,2,    275.6,2,     6.73,2,    13.19,2,     0.18,2,     0.90,2, -999.000,9, -999.000,9,   2137.6,9,   -999.0,9,   2320.5,2,     7.78,2, -999.00,   -999,  7.7750
     316N151_2,   A24,    77,  1,     16,     16,2,19970615,0202, 60.8833, -26.9988, 1467,    165.3,   7.6175,  35.1551,2,  35.1556,2,    275.6,2,    274.7,2,     7.19,2,    13.85,2,     0.04,2,     0.92,2,    3.876,2,    2.025,2,   2139.3,9,   -999.0,9,   2320.0,2,     7.78,2, -999.00,   -999,  7.6013
     316N151_2,   A24,    77,  1,     15,     15,2,19970615,0202, 60.8833, -26.9988, 1467,    245.5,   7.4291,  35.1510,2,  35.1507,2,    273.5,2,    273.4,2,     7.28,2,    13.95,2,     0.08,2,     0.94,2, -999.000,9, -999.000,9,   2140.7,9,   -999.0,9,   2318.8,2,     7.78,2, -999.00,   -999,  7.4051
     316N151_2,   A24,    77,  1,     14,     14,2,19970615,0202, 60.8833, -26.9988, 1467,    346.2,   7.2603,  35.1387,2,  35.1393,2,    269.7,2,    273.2,2,     7.55,2,    14.29,2,     0.02,2,     0.95,2,    3.799,2,    1.990,2,   2141.8,9,   -999.0,9,   2321.1,2,     7.78,2, -999.00,   -999,  7.2267
     316N151_2,   A24,    77,  1,     13,     13,2,19970615,0202, 60.8833, -26.9988, 1467,    446.8,   7.0573,  35.1288,2,  35.1280,2,    268.8,2,    271.3,2,     7.83,2,    14.68,2,     0.01,2,     0.98,2, -999.000,9, -999.000,9,   2143.2,9,   -999.0,9,   2316.9,2,     7.76,2, -999.00,   -999,  7.0144
     316N151_2,   A24,    77,  1,     12,     12,2,19970615,0202, 60.8833, -26.9988, 1467,    547.4,   6.7390,  35.1016,2,  35.1020,2,    264.3,2,    265.7,2,     8.48,2,    15.25,2,     0.00,2,     1.02,2,    3.699,2,    1.902,2,   2147.8,9,   -999.0,9,   2318.2,2,     7.76,2, -999.00,   -999,  6.6874
     316N151_2,   A24,    77,  1,     11,     11,2,19970615,0202, 60.8833, -26.9988, 1467,    647.5,   6.4492,  35.0827,2,  35.0823,2,    255.2,2,    251.7,2,     9.80,2,    16.29,2,     0.00,2,     1.09,2,    3.243,2,    1.648,2,   2155.0,9,   -999.0,9,   2315.2,2,     7.73,2, -999.00,   -999,  6.3891
     316N151_2,   A24,    77,  1,     10,     10,2,19970615,0202, 60.8833, -26.9988, 1467,    718.5,   6.1522,  35.0630,2,  35.0624,2,    243.9,2,    244.7,2,    10.55,2,    17.04,2,     0.00,2,     1.13,2,    2.931,2,    1.472,2,   2160.6,9,   -999.0,9,   2313.8,2,     7.62,4, -999.00,   -999,  6.0868
     316N151_2,   A24,    77,  1,      9,      9,2,19970615,0202, 60.8833, -26.9988, 1467,    868.9,   5.3326,  35.0186,2,  35.0185,2,    245.5,2,    247.3,2,    11.12,2,    17.33,2,     0.00,2,     1.15,2,    2.800,2,    1.363,2,   2161.6,9,   -999.0,9,   2313.8,2,     7.71,2, -999.00,   -999,  5.2581
     316N151_2,   A24,    77,  1,      8,      8,2,19970615,0202, 60.8833, -26.9988, 1467,    959.9,   4.8997,  35.0009,2,  34.9998,2,    253.3,2,    254.9,2,    10.91,2,    16.86,2,     0.00,2,     1.13,2, -999.000,9, -999.000,9,   2160.2,9,   -999.0,9,   2310.7,2,     7.72,2, -999.00,   -999,  4.8199
     316N151_2,   A24,    77,  1,      7,      7,2,19970615,0202, 60.8833, -26.9988, 1467,   1061.0,   4.5264,  34.9817,2,  34.9823,2,    259.3,2,    261.9,2,    10.81,2,    16.67,2,     0.00,2,     1.12,2,    2.868,2,    1.415,2,   2159.7,9,   -999.0,9,   2310.8,2,     7.71,3, -999.00,   -999,  4.4405
