EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2_TMP,ALKALI,ALKALI_FLAG_W,C14ERR,HELIER,DELHER,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,DEG C,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,UMOL/KG,,UATM,,DEG C,UMOL/KG,,/MILLE,NMOL/KG,PERCNT,TU
   31WTTUNES_2,  P16S,213,1,32,32,2,19910823,1315,-21.0117,-150.5,4769,3792.1,1.4883,34.6881,2,34.6887,2,176.6,2,1.192,176.6,2,125.5,2,33.62,2,0,2,2.36,2,-999,9,-999,9,-999,9,1.892,2,19.02,2,-999,9,-999,9,2292,2,1097.1,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,213,1,33,33,2,19910823,1315,-21.0117,-150.5,4769,4051.1,1.4361,34.6937,2,34.6934,2,178.9,2,1.1134,181.4,2,124.42,2,33.33,2,0,2,2.33,2,-999,9,-999,9,-999,9,1.878,2,16.33,2,-999,9,-999,9,2289.6,2,1092.8,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,213,1,34,34,2,19910823,1315,-21.0117,-150.5,4769,4321.1,1.4173,34.6956,2,34.6964,2,183.5,2,1.0651,184.5,2,123.15,2,33.04,2,0,2,2.31,2,-999,9,-999,9,-999,9,1.884,2,15.95,2,-999,9,-999,9,2285.2,2,1072.2,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,213,1,39,39,2,19910823,1315,-21.0117,-150.5,4769,4576.9,1.4121,34.6984,2,34.6977,2,185.4,2,1.0309,187.1,2,122.27,2,32.94,2,0,2,2.3,2,-999,9,-999,9,-999,9,1.883,2,15.19,2,-999,9,-999,9,2280.7,2,1083.5,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,213,1,38,38,2,19910823,1315,-21.0117,-150.5,4769,4823.8,1.4387,34.6983,2,34.6985,2,189.3,2,1.0277,187.3,2,122.27,2,32.94,2,0,2,2.3,2,-999,9,-999,9,-999,9,1.894,2,14.66,2,-999,9,-999,9,2279.5,2,1065.6,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,61,61,2,19910823,1948,-20.5083,-150.4917,4616,3.6,25.0653,36.0157,2,36.0199,2,205,3,25.0645,207,2,0.98,2,0.1,2,0,2,0.16,2,1.939,2,0.997,2,-999,9,-999,9,-999,9,-999,9,-999,9,2002.2,2,255.8,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,62,62,2,19910823,1948,-20.5083,-150.4917,4616,49.4,24.7643,35.9623,2,35.9663,2,212.3,2,24.7537,208.1,2,0.88,2,0.1,2,0,2,0.15,2,1.946,2,1.012,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,3,3,2,19910823,1948,-20.5083,-150.4917,4616,95.3,24.4215,35.9262,2,35.927,2,209.6,2,24.4011,208.9,2,0.88,2,0.1,2,0,2,0.14,2,1.853,2,1.018,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,64,64,2,19910823,1948,-20.5083,-150.4917,4616,140.9,23.0879,35.7638,2,35.7743,2,208.1,2,23.0589,204.3,2,0.88,2,0.2,2,0.01,2,0.14,2,2.071,2,1.041,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,5,5,2,19910823,1948,-20.5083,-150.4917,4616,161,22.706,35.8164,2,35.8322,2,189.1,2,22.6733,188.4,2,0.88,2,0.88,2,0.06,2,0.24,2,1.993,2,1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,6,6,2,19910823,1948,-20.5083,-150.4917,4616,191.1,22.1922,35.919,2,35.9152,2,180.4,2,22.1539,178.3,2,0.88,2,2.05,2,0.02,2,0.35,2,1.97,2,0.975,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,7,7,2,19910823,1948,-20.5083,-150.4917,4616,232.3,20.3068,35.7417,2,35.7325,2,177.3,2,20.2632,181.6,2,0.88,2,2.93,2,0.01,2,0.37,2,1.929,2,0.959,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,68,68,2,19910823,1948,-20.5083,-150.4917,4616,278.7,18.1624,35.5066,2,35.5052,2,188.7,2,18.1139,188.3,2,1.07,2,3.71,2,0.01,2,0.41,2,1.958,2,0.955,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,69,69,2,19910823,1948,-20.5083,-150.4917,4616,328.7,16.3003,35.3414,2,35.3339,2,188.7,2,16.2473,189.6,2,1.47,2,5.86,2,0.01,2,0.55,2,1.819,2,0.881,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,70,70,2,19910823,1948,-20.5083,-150.4917,4616,388.9,13.8918,35.0498,2,35.0349,2,184.7,2,13.8355,185.3,2,2.93,2,10.26,2,0,2,0.85,2,1.437,2,0.693,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,11,11,2,19910823,1948,-20.5083,-150.4917,4616,449.1,11.2228,34.7356,2,34.7289,2,176.9,2,11.1663,178.1,2,6.26,2,16.42,2,0,2,1.26,2,0.931,2,0.472,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,12,12,2,19910823,1948,-20.5083,-150.4917,4616,511.7,9.0068,34.5332,2,34.5273,2,172.2,2,8.9505,176.1,2,10.17,2,21.99,2,0,2,1.61,2,0.607,2,0.314,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,13,13,2,19910823,1948,-20.5083,-150.4917,4616,574.9,7.321,34.416,2,34.4147,2,175.7,2,7.2648,181.3,2,14.08,2,25.91,2,0,2,1.85,2,0.365,2,0.198,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,37,37,2,19910823,1948,-20.5083,-150.4917,4616,646.7,6.1998,34.3824,2,34.3827,2,176,2,6.1417,178.3,2,21.9,2,28.94,2,0,2,2.03,2,0.158,2,0.094,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,15,15,2,19910823,1948,-20.5083,-150.4917,4616,728.5,5.6629,34.4154,2,34.4149,2,160.6,2,5.6001,158.6,2,33.92,2,31.67,2,0,2,2.22,2,0.042,2,0.029,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,16,16,2,19910823,1948,-20.5083,-150.4917,4616,820.2,5.1527,34.419,2,34.4187,2,156.3,2,5.0846,157.5,2,38.52,2,32.36,2,0,2,2.27,2,0.025,2,0.02,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,17,17,2,19910823,1948,-20.5083,-150.4917,4616,920.9,4.4729,34.4462,2,34.4468,2,152.9,2,4.4005,151.1,2,53.47,2,34.12,2,0,2,2.39,2,0.002,2,0.004,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,18,18,2,19910823,1948,-20.5083,-150.4917,4616,1022.9,4.0849,34.4687,2,34.4678,2,148.3,2,4.0068,149.8,2,61.49,2,34.51,2,0,2,2.41,2,-0.001,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,19,19,2,19910823,1948,-20.5083,-150.4917,4616,1151.8,3.5598,34.5052,2,34.5049,2,149.8,2,3.4753,149.7,2,74.2,2,34.8,2,0,2,2.44,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,20,20,2,19910823,1948,-20.5083,-150.4917,4616,1280.3,3.0874,34.5378,2,34.5374,2,150,2,2.9968,150.4,2,85.44,2,35.09,2,0,2,2.45,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,21,21,2,19910823,1948,-20.5083,-150.4917,4616,1432.9,2.7954,34.5667,2,34.5655,2,149.3,2,2.6954,149.3,2,95.5,2,35.29,2,0,2,2.49,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,22,22,2,19910823,1948,-20.5083,-150.4917,4616,1585,2.578,34.5895,2,34.5883,2,147.2,2,2.4681,148.8,2,104.59,2,35.58,2,0,2,2.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,23,23,2,19910823,1948,-20.5083,-150.4917,4616,1737.5,2.4068,34.6076,2,34.6064,2,148.7,2,2.2865,148.8,2,110.45,2,35.68,2,0,2,2.49,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,24,24,2,19910823,1948,-20.5083,-150.4917,4616,1945,2.1985,34.627,2,34.6257,2,150.5,2,2.0637,150.1,2,115.73,2,35.48,2,0,2,2.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,25,25,2,19910823,1948,-20.5083,-150.4917,4616,2148.3,2.0534,34.6394,2,34.6385,2,151.2,2,1.9035,152.2,2,118.86,2,35.38,2,0,2,2.48,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,26,26,2,19910823,1948,-20.5083,-150.4917,4616,2353.1,1.9397,34.6495,2,34.6493,2,153.9,2,1.7737,153.8,2,121.98,2,35.29,2,0,2,2.47,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,27,27,2,19910823,1948,-20.5083,-150.4917,4616,2558.6,1.8478,34.658,2,34.6568,2,156.8,2,1.665,155.6,2,123.84,2,35.19,2,0,2,2.46,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,28,28,2,19910823,1948,-20.5083,-150.4917,4616,2753.8,1.7401,34.6666,2,34.6655,2,158,2,1.5415,158.4,2,125.99,2,34.89,2,0,2,2.44,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,29,29,2,19910823,1948,-20.5083,-150.4917,4616,2964.7,1.6833,34.6719,2,34.6706,2,161.5,2,1.4659,161.7,2,125.89,2,34.8,2,0,2,2.43,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,30,30,2,19910823,1948,-20.5083,-150.4917,4616,3169,1.6281,34.6762,2,34.6755,2,166,2,1.3921,167.1,2,125.21,2,34.5,2,0,2,2.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,31,31,2,19910823,1948,-20.5083,-150.4917,4616,3425,1.5526,34.6821,2,34.682,2,170.2,2,1.2927,172.7,2,125.6,2,34.11,2,0,2,2.38,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,32,32,2,19910823,1948,-20.5083,-150.4917,4616,3681.6,1.5016,34.6873,2,34.6864,2,174.5,2,1.2166,176.1,2,126.87,2,33.92,2,0,2,2.38,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,33,33,2,19910823,1948,-20.5083,-150.4917,4616,3931,1.4988,34.6885,2,34.6882,2,178,2,1.1874,177.5,2,125.5,2,33.82,2,0,2,2.36,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,34,34,2,19910823,1948,-20.5083,-150.4917,4616,4201.5,1.4695,34.6916,2,34.6925,2,180.7,2,1.1293,181,2,123.94,2,33.53,2,0,2,2.34,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,39,39,2,19910823,1948,-20.5083,-150.4917,4616,4465.1,1.4498,34.6947,2,34.6947,2,185,2,1.0804,184.1,2,122.86,2,33.33,2,0,2,2.31,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,214,1,38,38,2,19910823,1948,-20.5083,-150.4917,4616,4693.5,1.446,34.697,2,34.6971,2,185.9,2,1.0502,185.8,2,122.18,2,33.23,2,0,2,2.31,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,61,61,2,19910824,156,-20.0083,-150.505,3707,1.5,25.4701,36.1084,2,36.1124,2,204.5,3,25.4698,205.1,2,1.22,2,0.09,2,0,2,0.18,2,1.873,2,0.989,2,-999,9,-999,9,-999,9,106.4,6,1.44,6,2006.2,2,252.8,2,20,-999,9,5.8,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,62,62,2,19910824,156,-20.0083,-150.505,3707,33.1,25.3756,36.1053,2,36.109,2,205.2,2,25.3683,205.4,2,0.8,2,0.09,2,0,2,0.17,2,1.836,2,0.963,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,3,3,2,19910824,156,-20.0083,-150.505,3707,78.2,25.3372,36.1076,2,36.1071,2,204.7,2,25.32,205.5,2,0.79,2,0.09,2,0,2,0.17,2,1.857,2,0.975,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,64,64,2,19910824,156,-20.0083,-150.505,3707,123.9,24.7541,36.0095,2,35.9611,2,206.7,2,24.7274,202.6,2,0.58,2,0.08,2,0.02,2,0.17,2,1.807,2,0.967,2,-999,9,-999,9,-999,9,109.9,6,1.34,6,-999,9,-999,9,-999,-999,9,10.9,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,5,5,2,19910824,156,-20.0083,-150.505,3707,153.7,23.6191,35.9471,2,35.9503,2,189.9,2,23.587,187.4,2,0.58,2,0.76,2,0.06,2,0.26,2,1.865,2,0.981,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,6,6,2,19910824,156,-20.0083,-150.505,3707,177.7,22.3254,35.9115,2,35.9179,2,180.7,2,22.2897,179.3,2,0.57,2,1.99,2,0.03,2,0.35,2,1.828,2,0.954,2,-999,9,-999,9,-999,9,125.9,2,0.99,2,-999,9,-999,9,-999,-999,9,2.9,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,7,7,2,19910824,156,-20.0083,-150.505,3707,201.5,21.6185,35.8745,2,35.8732,2,179.2,2,21.5789,178.4,2,0.57,2,2.48,2,0.02,2,0.37,2,1.866,2,0.948,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,68,68,2,19910824,156,-20.0083,-150.505,3707,223.9,20.7011,35.8072,2,35.8062,2,175.3,2,20.6585,177.5,2,0.56,2,3.21,2,0.01,2,0.41,2,1.723,2,0.917,2,-999,9,-999,9,-999,9,129.9,6,0.98,6,-999,9,-999,9,-999,-999,9,2.3,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,69,69,2,19910824,156,-20.0083,-150.505,3707,247.6,19.9102,35.7351,2,35.733,2,177.2,2,19.8643,176.8,2,0.77,2,3.93,2,0.01,2,0.46,2,1.776,2,0.908,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,70,70,2,19910824,156,-20.0083,-150.505,3707,296.4,18.2176,35.524,2,35.5185,2,177.4,2,18.166,175.6,2,1.81,2,5.72,2,0.01,2,0.59,2,1.582,2,0.828,2,-999,9,-999,9,-999,9,122.7,2,0.93,6,-999,9,-999,9,-999,-999,9,5.7,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,11,11,2,19910824,156,-20.0083,-150.505,3707,351.2,15.4248,35.1797,2,35.1712,2,176,2,15.3703,175.4,2,2.64,2,9.05,2,0.01,2,0.8,2,1.376,2,0.703,2,-999,9,-999,9,-999,9,87,2,0.84,6,-999,9,-999,9,-999,-999,9,4.6,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,12,12,2,19910824,156,-20.0083,-150.505,3707,405.3,12.2736,34.8301,2,34.8283,2,175.5,2,12.2196,171.2,2,5.77,2,14.74,2,0.01,2,1.18,2,0.996,2,0.513,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,13,13,2,19910824,156,-20.0083,-150.505,3707,457,10.7239,34.685,2,34.6856,2,172.5,2,10.668,176.1,2,6.6,2,17.5,2,0.01,2,1.33,2,0.854,2,0.43,2,-999,9,-999,9,-999,9,16.9,6,0.8,6,-999,9,-999,9,-999,-999,9,2.1,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,37,37,2,19910824,156,-20.0083,-150.505,3707,506.7,9.1096,34.5437,2,34.5398,2,181.3,2,9.0535,185.6,2,8.06,2,20.6,2,0,2,1.51,2,0.678,2,0.351,2,-999,9,-999,9,-999,9,-11.4,6,0.87,6,-999,9,-999,9,-999,-999,9,7,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,15,15,2,19910824,156,-20.0083,-150.505,3707,552.6,7.9213,34.4496,2,34.446,2,177.9,2,7.8649,189.5,2,10.14,2,23.37,2,0,2,1.69,2,0.5,2,0.274,2,-999,9,-999,9,-999,9,-21.5,6,1.05,6,-999,9,-999,9,-999,-999,9,3.1,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,16,16,2,19910824,156,-20.0083,-150.505,3707,655.4,6.4533,34.4,2,34.3999,2,171,2,6.3932,170.7,2,21.83,2,28.97,2,0,2,2.05,2,0.152,2,0.091,2,-999,9,-999,9,-999,9,-71.8,6,0.82,6,-999,9,-999,9,-999,-999,9,6.3,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,17,17,2,19910824,156,-20.0083,-150.505,3707,759.3,5.5427,34.4085,2,34.4097,2,163.3,2,5.4777,160.6,2,33.52,2,31.58,2,0,2,2.22,2,0.038,2,0.025,2,-999,9,-999,9,-999,9,-99,6,0.64,6,-999,9,-999,9,-999,-999,9,2,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,18,18,2,19910824,156,-20.0083,-150.505,3707,861.7,4.791,34.4263,2,34.4276,2,159.5,2,4.7216,155.7,2,46.06,2,33.17,2,0,2,2.33,2,0.012,2,0.011,2,-999,9,-999,9,-999,9,-136.3,6,0.44,6,-999,9,-999,9,-999,-999,9,9.7,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,19,19,2,19910824,156,-20.0083,-150.505,3707,962.1,4.2748,34.4539,2,34.4549,2,151.1,2,4.2003,150.9,2,56.92,2,34.17,2,0,2,2.41,2,0.004,2,0.005,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,20,20,2,19910824,156,-20.0083,-150.505,3707,1062.8,3.8761,34.4831,2,34.4835,2,149.5,2,3.7962,149.3,2,66.55,2,34.68,2,0,2,2.45,2,0,2,0,2,-999,9,-999,9,-999,9,-163.5,6,0.31,6,-999,9,-999,9,-999,-999,9,6.2,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,21,21,2,19910824,156,-20.0083,-150.505,3707,1215.8,3.339,34.519,2,34.5175,2,150.1,2,3.2512,150.2,2,79.98,2,35.09,2,0,2,2.48,2,-999,9,-999,9,-999,9,-999,9,-999,9,-184.7,6,0.15,6,-999,9,-999,9,-999,-999,9,3.1,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,22,22,2,19910824,156,-20.0083,-150.505,3707,1422,2.7993,34.5645,2,34.564,2,150.1,2,2.7002,149.9,2,94.75,2,35.26,2,0,2,2.49,2,-999,9,-999,9,-999,9,-999,9,-999,9,-205.9,6,0.11,6,-999,9,-999,9,-999,-999,9,6.8,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,23,23,2,19910824,156,-20.0083,-150.505,3707,1620.3,2.5085,34.5967,2,34.5963,2,147,2,2.3966,148.6,2,104.7,2,35.27,2,0,2,2.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,24,24,2,19910824,156,-20.0083,-150.505,3707,1819.1,2.3203,34.6147,2,34.6147,2,148.5,2,2.1944,148.9,2,110.86,2,35.48,2,0,2,2.51,2,-999,9,-999,9,-999,9,-999,9,-999,9,-220.8,6,0.01,6,-999,9,-999,9,-999,-999,9,3.5,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,25,25,2,19910824,156,-20.0083,-150.505,3707,2023.1,2.1355,34.6319,2,34.632,2,150.4,2,1.995,150.3,2,118.33,2,35.54,2,0,2,2.52,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,26,26,2,19910824,156,-20.0083,-150.505,3707,2226.1,1.9954,34.6439,2,34.6438,2,151.6,2,1.8396,153.5,2,121.53,2,35.36,2,0,2,2.49,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,28,28,2,19910824,156,-20.0083,-150.505,3707,2429.2,1.9044,34.6523,2,34.6525,2,154.7,2,1.7323,155.3,2,122.56,2,35.13,2,0,2,2.48,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,27,27,2,19910824,156,-20.0083,-150.505,3707,2429.6,1.9023,34.6525,2,34.6521,2,154.7,2,1.7302,155.7,2,123.44,2,35.17,2,0,2,2.48,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,29,29,2,19910824,156,-20.0083,-150.505,3707,2627.4,1.7917,34.6615,2,34.6607,2,158.3,2,1.6037,158.8,2,125.98,2,35.05,2,0,2,2.48,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,30,30,2,19910824,156,-20.0083,-150.505,3707,2833.7,1.7184,34.6678,2,34.6678,2,161.7,2,1.5126,162.2,2,125.95,2,34.76,2,0,2,2.45,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,31,31,2,19910824,156,-20.0083,-150.505,3707,3041.6,1.6715,34.6725,2,34.6725,2,165.2,2,1.4469,165.1,2,125.71,2,34.52,2,0,2,2.43,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,32,32,2,19910824,156,-20.0083,-150.505,3707,3249.6,1.6204,34.6769,2,34.6761,2,166.4,2,1.3766,168.3,2,125.47,2,34.28,2,0,2,2.41,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,33,33,2,19910824,156,-20.0083,-150.505,3707,3249.8,1.6204,34.6768,2,34.6757,2,166.4,2,1.3766,168.4,2,125.87,2,34.35,2,0,2,2.42,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P16S,215,1,34,34,2,19910824,156,-20.0083,-150.505,3707,3455.7,1.5595,34.6824,2,34.6814,2,171.9,2,1.2963,172.1,2,126.71,2,34.21,2,0,2,2.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
