EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2TMP,PCO2_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,C14ERR,DELC14_FLAG_W,THETA
,,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PPM,DEGC,,O/OO,,O/OO,O/OO,,DEGC
  58JH19920712,  AR18,   949,  1,      7,      7,2,19920719, 63.9990, -33.0070, 2432,    892.4,   3.8260,  34.9084,2,  34.9130,2,    288.7,2,     8.96,2,    17.62,2,     0.02,2,     1.12,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.7598
  58JH19920712,  AR18,   949,  1,      6,      6,2,19920719, 63.9990, -33.0070, 2432,   1275.9,   3.4460,  34.8853,2,  34.8880,2,    289.4,2,     8.78,2,    17.73,2,     0.01,2,     1.10,2,   2157.2,2,    371.3,   3.35141066,2,  -999.00,9,   -999.0,   -999.0,9,   3.3514
  58JH19920712,  AR18,   949,  1,      5,      5,2,19920719, 63.9990, -33.0070, 2432,   1683.9,   3.2160,  34.8690,2,  34.8720,2,    290.5,2,     9.14,2,    17.40,2,     0.01,2,     1.07,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.0890
  58JH19920712,  AR18,   949,  1,      4,      4,2,19920719, 63.9990, -33.0070, 2432,   1980.4,   3.3360,  34.9155,2,  34.9160,2,    280.3,2,    10.01,2,    17.28,2,     0.01,2,     1.08,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.1803
  58JH19920712,  AR18,   949,  1,      3,      3,2,19920719, 63.9990, -33.0070, 2432,   2180.1,   3.2560,  34.9377,3,  34.9040,2,    276.2,2,    10.92,2,    17.31,2,     0.01,2,     1.10,2,   2157.8,2,    363.8,   3.08274234,2,  -999.00,9,   -999.0,   -999.0,9,   3.0827
  58JH19920712,  AR18,   949,  1,      2,      2,2,19920719, 63.9990, -33.0070, 2432,   2280.0,   3.1360,  34.9368,2,  34.9360,2,    276.9,2,    11.19,2,    17.26,2,     0.01,2,     1.08,2,   2154.6,2,    361.8,   2.95503516,2,  -999.00,9,   -999.0,   -999.0,9,   2.9550
  58JH19920712,  AR18,   949,  1,      1,      1,2,19920719, 63.9990, -33.0070, 2432,   2349.7,   2.4060,  34.9000,2,  34.9080,2,    290.4,2,     9.12,2,    15.82,2,     0.02,2,     1.02,2,   2151.7,2,    350.0,   2.23110752,2,  -999.00,9,   -999.0,   -999.0,9,   2.2311
  58JH19920712,  AR18,   950,  1,     12,     12,2,19920719, 64.5030, -33.5000, 1738,      6.9,   8.1960,  34.9927,2,  35.0000,2,    301.5,2,     0.80,2,     7.03,2,     0.13,2,     0.57,2,   2094.9,2,    296.2,   8.19529967,2,  -999.00,9,   -999.0,   -999.0,9,   8.1953
  58JH19920712,  AR18,   950,  1,     11,     11,2,19920719, 64.5030, -33.5000, 1738,     26.6,   8.1360,  34.9966,2,  35.0000,2,    301.5,2,     0.80,2,     7.01,2,     0.12,2,     0.59,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   8.1333
  58JH19920712,  AR18,   950,  1,     10,     10,2,19920719, 64.5030, -33.5000, 1738,    149.5,   5.6160,  35.0341,2,  35.0300,2,    286.3,2,     7.55,2,    16.89,2,     0.04,2,     1.03,2,   2148.5,2,    377.7,   5.60362445,2,  -999.00,9,   -999.0,   -999.0,9,   5.6036
  58JH19920712,  AR18,   950,  1,      9,      9,2,19920719, 64.5030, -33.5000, 1738,    300.5,   5.0260,  34.9742,2,  34.9840,2,    287.5,2,     7.93,2,    17.00,2,     0.03,2,     1.05,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   5.0022
  58JH19920712,  AR18,   950,  1,      8,      8,2,19920719, 64.5030, -33.5000, 1738,    501.3,   4.4260,  34.9462,2,  34.9470,2,    290.3,2,     8.23,2,    17.38,2,     0.03,2,     1.08,2,   2164.1,2,    372.2,   4.38791628,2,  -999.00,9,   -999.0,   -999.0,9,   4.3879
  58JH19920712,  AR18,   950,  1,      7,      7,2,19920719, 64.5030, -33.5000, 1738,    697.1,   4.0260,  34.9316,2,  34.9330,2,    281.7,2,     8.92,2,    17.84,2,     0.02,2,     1.11,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.9742
  58JH19920712,  AR18,   950,  1,      6,      6,2,19920719, 64.5030, -33.5000, 1738,    891.7,   3.7660,  34.9155,2,  34.9170,2,    284.4,2,     8.99,2,    17.75,2,     0.02,2,     1.10,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.7002
  58JH19920712,  AR18,   950,  1,      5,      5,2,19920719, 64.5030, -33.5000, 1738,   1090.2,   3.5460,  34.9100,2,  34.9090,2,    285.3,2,     9.15,2,    17.72,2,     0.01,2,     1.11,2,   2153.8,2,    374.4,   3.46583709,2,  -999.00,9,   -999.0,   -999.0,9,   3.4658
  58JH19920712,  AR18,   950,  1,      4,      4,2,19920719, 64.5030, -33.5000, 1738,   1288.0,   3.3860,  34.8918,2,  34.8950,2,    287.0,2,     9.27,2,    17.55,2,     0.01,2,     1.09,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.2910
  58JH19920712,  AR18,   950,  1,      3,      3,2,19920719, 64.5030, -33.5000, 1738,   1486.3,   3.2860,  34.8972,2,  34.9000,2,    284.1,2,     9.65,2,    17.55,2,     0.01,2,     1.10,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.1752
  58JH19920712,  AR18,   950,  1,      2,      2,2,19920719, 64.5030, -33.5000, 1738,   1584.9,   3.2360,  34.9261,2,  34.9250,2,    278.8,2,    10.43,2,    17.22,2,     0.02,2,     1.09,2,   2155.1,2,    364.1,   3.11724327,2,  -999.00,9,   -999.0,   -999.0,9,   3.1172
  58JH19920712,  AR18,   950,  1,      1,      1,2,19920719, 64.5030, -33.5000, 1738,   1663.0,   2.3660,  34.8893,2,  34.9000,2,    291.6,2,     8.85,2,    15.97,2,     0.04,2,     0.99,2,   2153.0,2,    351.3,   2.25149819,2,  -999.00,9,   -999.0,   -999.0,9,   2.2515
  58JH19920712,  AR18,   951,  1,     12,     12,2,19920719, 64.6640, -32.5260, 2145,      5.9,   8.2160,  34.9964,2,  35.0000,2,    298.8,2,     0.97,2,     6.90,2,     0.12,2,     0.54,2,   2091.1,2,    294.5,   8.21540031,2,  -999.00,9,   -999.0,   -999.0,9,   8.2154
  58JH19920712,  AR18,   951,  1,     11,     11,2,19920719, 64.6640, -32.5260, 2145,     25.4,   8.2060,  34.9967,2,  35.0000,2,    301.5,2,     0.96,2,     6.89,2,     0.11,2,     0.55,2,   2092.5,2,    294.2,     8.203417,2,  -999.00,9,   -999.0,   -999.0,9,   8.2034
  58JH19920712,  AR18,   951,  1,     10,     10,2,19920719, 64.6640, -32.5260, 2145,     49.3,   6.6860,  34.9379,2,  34.9880,2,    307.2,2,     1.55,2,     8.62,2,     0.14,2,     0.84,2,   2108.5,2,    304.0,   6.68154962,2,  -999.00,9,   -999.0,   -999.0,9,   6.6815
  58JH19920712,  AR18,   951,  1,      9,      9,2,19920719, 64.6640, -32.5260, 2145,    100.2,   5.8360,  34.9811,2,  35.0160,2,    281.8,2,     7.19,2,    16.58,2,     0.19,2,     1.02,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   5.8276
  58JH19920712,  AR18,   951,  1,      8,      8,2,19920719, 64.6640, -32.5260, 2145,    300.5,   5.1860,  34.9799,2,  34.9900,2,    288.1,2,     7.87,2,    17.06,2,     0.03,2,     0.99,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   5.1618
  58JH19920712,  AR18,   951,  1,      7,      7,2,19920719, 64.6640, -32.5260, 2145,    596.8,   4.3860,  34.9418,2,  34.9460,2,    287.5,2,     8.43,2,    17.60,2,     0.02,2,     1.02,2,   2152.7,2,    374.2,   4.34042063,2,  -999.00,9,   -999.0,   -999.0,9,   4.3404
  58JH19920712,  AR18,   951,  1,      6,      6,2,19920719, 64.6640, -32.5260, 2145,    793.5,   3.8560,  34.9120,2,  34.9120,2,    291.9,2,     8.73,2,    17.84,2,     0.02,2,     1.05,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.7975
  58JH19920712,  AR18,   951,  1,      5,      5,2,19920719, 64.6640, -32.5260, 2145,   1188.8,   3.5160,  34.9003,2,  34.9000,2,    287.0,2,     9.17,2,    17.74,2,     0.02,2,     1.13,2,   2155.0,2,    372.4,    3.4279898,2,  -999.00,9,   -999.0,   -999.0,9,   3.4280
  58JH19920712,  AR18,   951,  1,      4,      4,3,19920719, 64.6640, -32.5260, 2145,   1586.6,   3.2960,  34.8841,2,  34.8910,2,    287.1,2,     9.54,2,    17.47,2,     0.01,2,     1.05,2,   2155.2,2,    366.9,   3.17646319,2,  -999.00,9,   -999.0,   -999.0,9,   3.1765
  58JH19920712,  AR18,   951,  1,      3,      3,2,19920719, 64.6640, -32.5260, 2145,   1783.2,   3.3260,  34.9049,2,  34.9030,2,    283.2,2,     9.85,2,    17.48,2,     0.00,2,     1.08,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.1886
  58JH19920712,  AR18,   951,  1,      2,      2,3,19920719, 64.6640, -32.5260, 2145,   1979.7,   3.1960,  34.9371,2,  34.9350,2,    276.7,2,    11.09,2,    17.40,2,     0.01,2,     1.10,2,   2156.5,2,    362.3,   3.04237924,2,  -999.00,9,   -999.0,   -999.0,9,   3.0424
  58JH19920712,  AR18,   951,  1,      1,      1,3,19920719, 64.6640, -32.5260, 2145,   2081.5,   2.2260,  34.9002,2,  34.8980,2,    291.6,2,     8.96,2,    15.74,2,     0.02,2,     1.00,2,   2151.8,2,    347.9,   2.07816433,2,  -999.00,9,   -999.0,   -999.0,9,   2.0782
  58JH19920712,  AR18,   952,  1,     12,     12,3,19920719, 64.8340, -31.4190, 2180,      6.5,   8.1860,  35.0197,2,  35.0310,2,    300.1,2,     1.44,2,     7.08,2,     0.12,2,     0.56,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   8.1853
  58JH19920712,  AR18,   952,  1,     11,     11,2,19920719, 64.8340, -31.4190, 2180,     27.6,   8.1860,  35.0231,2,  35.0320,2,    301.1,2,     1.45,2,     7.22,2,     0.12,2,     0.57,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   8.1832
  58JH19920712,  AR18,   952,  1,     10,     10,2,19920719, 64.8340, -31.4190, 2180,    100.5,   6.1660,  35.0260,2,  35.0300,2,    291.5,2,     4.91,2,    14.12,2,     0.15,2,     0.96,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   6.1573
  58JH19920712,  AR18,   952,  1,      9,      9,2,19920719, 64.8340, -31.4190, 2180,    199.8,   5.7260,  35.0401,2,  35.0380,2,    285.0,2,     7.50,2,    16.84,2,     0.01,2,     1.02,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   5.7092
  58JH19920712,  AR18,   952,  1,      8,      8,2,19920719, 64.8340, -31.4190, 2180,    501.2,   4.9560,  34.9690,2,  34.9770,2,    288.0,2,     8.03,2,    17.20,2,     0.01,2,     1.06,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   4.9158
  58JH19920712,  AR18,   952,  1,      7,      7,2,19920719, 64.8340, -31.4190, 2180,    793.2,   4.2060,  34.9377,2,  34.9380,2,    282.3,2,     8.76,2,    17.84,2,     0.01,2,     1.09,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   4.1454
  58JH19920712,  AR18,   952,  1,      6,      6,2,19920719, 64.8340, -31.4190, 2180,   1090.3,   3.7060,  34.9157,2,  34.9150,2,    293.4,2,     9.03,2,    17.85,2,     0.00,2,     1.09,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.6245
  58JH19920712,  AR18,   952,  1,      5,      5,2,19920719, 64.8340, -31.4190, 2180,   1385.6,   3.4560,  34.8948,2,  34.8950,2,    287.3,2,     9.17,2,    17.70,2,     0.00,2,     1.08,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.3520
  58JH19920712,  AR18,   952,  1,      4,      4,3,19920719, 64.8340, -31.4190, 2180,   1584.2,   3.3360,  34.8880,2,  34.8870,2,    288.5,2,     9.29,2,    17.61,2,     0.00,2,     1.09,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.2162
  58JH19920712,  AR18,   952,  1,      3,      3,2,19920719, 64.8340, -31.4190, 2180,   1781.9,   3.3560,  34.9110,2,  34.9110,2,    282.5,2,    10.01,2,    17.51,2,     0.00,2,     1.09,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.2183
  58JH19920712,  AR18,   952,  1,      2,      2,2,19920719, 64.8340, -31.4190, 2180,   1980.5,   3.2860,  34.9331,2,  34.9330,2,    276.4,2,    10.81,2,    17.47,2,     0.00,2,     1.09,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.1310
  58JH19920712,  AR18,   952,  1,      1,      1,3,19920719, 64.8340, -31.4190, 2180,   2101.2,   3.1860,  34.9373,2,  34.9390,2,    276.4,2,    11.12,2,    17.49,2,     0.00,2,     1.11,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.0212
  58JH19920712,  AR18,   953,  1,     12,     12,2,19920720, 65.0860, -30.2460, 1705,      5.9,   8.2360,  35.0163,2,  35.0200,2,    300.4,2,     2.00,2,     7.46,2,     0.13,2,     0.58,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   8.2354
  58JH19920712,  AR18,   953,  1,     11,     11,2,19920720, 65.0860, -30.2460, 1705,     25.4,   8.2260,  35.0179,2,  35.0210,2,    299.8,2,     2.00,2,     7.49,2,     0.13,2,     0.59,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   8.2234
  58JH19920712,  AR18,   953,  1,     10,     10,2,19920720, 65.0860, -30.2460, 1705,     50.2,   6.9960,  35.0225,2,  35.0330,2,    297.1,2,     2.19,2,     8.92,2,     0.17,2,     0.76,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   6.9913
  58JH19920712,  AR18,   953,  1,      9,      9,2,19920720, 65.0860, -30.2460, 1705,    100.6,   6.1760,  35.0373,2,  35.0570,2,    282.5,2,     6.98,2,    16.54,2,     0.06,2,     1.03,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   6.1673
  58JH19920712,  AR18,   953,  1,      8,      8,2,19920720, 65.0860, -30.2460, 1705,    399.8,   5.0060,  34.9736,2,  34.9750,2,    286.5,2,     8.12,2,    17.23,2,     0.02,2,     1.07,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   4.9741
  58JH19920712,  AR18,   953,  1,      7,      7,2,19920720, 65.0860, -30.2460, 1705,    596.8,   4.5060,  34.9477,2,  34.9530,2,    283.9,2,     8.63,2,    17.46,2,     0.01,2,     1.08,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   4.4599
  58JH19920712,  AR18,   953,  1,      6,      6,3,19920720, 65.0860, -30.2460, 1705,    793.7,   4.0260,  34.9440,2,  34.9470,2,    277.9,2,     9.16,2,    17.82,2,     0.01,2,     1.13,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.9664
  58JH19920712,  AR18,   953,  1,      5,      5,2,19920720, 65.0860, -30.2460, 1705,    990.7,   3.8460,  34.9482,2,  34.9460,2,    276.7,2,     9.47,2,    17.66,2,     0.01,2,     1.12,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.7715
  58JH19920712,  AR18,   953,  1,      4,      4,3,19920720, 65.0860, -30.2460, 1705,   1187.0,   3.6760,  34.9328,2,  34.9330,2,    278.1,2,     9.48,2,    17.46,2,     0.01,2,     1.11,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.5866
  58JH19920712,  AR18,   953,  1,      3,      3,2,19920720, 65.0860, -30.2460, 1705,   1388.4,   3.5260,  34.9254,2,  34.9240,2,    282.4,2,     9.71,2,    17.54,2,     0.01,2,     1.10,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.4210
  58JH19920712,  AR18,   953,  1,      2,      2,2,19920720, 65.0860, -30.2460, 1705,   1584.0,   3.2660,  34.9077,2,  34.9140,2,    283.1,2,     9.98,2,    17.46,2,     0.01,2,     1.11,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.1470
  58JH19920712,  AR18,   953,  1,      1,      1,3,19920720, 65.0860, -30.2460, 1705,   1654.8,   1.8360,  34.8880,2,  34.8970,2,    297.6,2,     7.90,2,    15.28,2,     0.03,2,     0.97,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   1.7289
  58JH19920712,  AR18,   954,  1,     12,     12,2,19920720, 65.2580, -29.0240, 1494,      5.5,   8.0860,  35.0588,2,  35.0600,2,    301.0,2,     1.78,2,     7.62,2,     0.15,2,     0.59,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   8.0854
  58JH19920712,  AR18,   954,  1,     11,     11,2,19920720, 65.2580, -29.0240, 1494,     25.0,   8.0960,  35.0580,2,  35.0600,2,    299.8,2,     1.80,2,     7.62,2,     0.15,2,     0.59,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   8.0935
  58JH19920712,  AR18,   954,  1,     10,     10,2,19920720, 65.2580, -29.0240, 1494,     50.0,   8.0060,  35.0576,2,  35.0590,2,    299.5,2,     1.85,2,     7.68,2,     0.15,2,     0.60,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   8.0010
  58JH19920712,  AR18,   954,  1,      9,      9,2,19920720, 65.2580, -29.0240, 1494,     99.0,   6.6460,  35.0624,2,  35.0930,2,    276.3,2,     6.80,2,    16.64,2,     0.08,2,     1.02,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   6.6370
  58JH19920712,  AR18,   954,  1,      8,      8,2,19920720, 65.2580, -29.0240, 1494,    200.0,   6.3860,  35.0922,2,  35.0860,2,    283.4,2,     7.11,2,    16.22,2,     0.02,2,     1.00,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   6.3682
  58JH19920712,  AR18,   954,  1,      7,      7,2,19920720, 65.2580, -29.0240, 1494,    400.0,   5.8440,  35.0721,3,  35.0370,2,    282.0,2,     7.71,2,    16.76,2,     0.01,2,     1.05,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   5.8095
  58JH19920712,  AR18,   954,  1,      6,      6,2,19920720, 65.2580, -29.0240, 1494,    597.2,   5.3310,  34.9983,2,  34.9970,2,    283.4,2,     8.03,2,    17.22,2,     0.01,2,     1.07,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   5.2810
  58JH19920712,  AR18,   954,  1,      5,      5,2,19920720, 65.2580, -29.0240, 1494,    793.2,   4.8160,  34.9646,2,  34.9640,2,    275.0,2,     8.76,2,    17.77,2,     0.01,2,     1.11,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   4.7516
  58JH19920712,  AR18,   954,  1,      4,      4,2,19920720, 65.2580, -29.0240, 1494,    991.2,   4.2260,  34.9392,2,  34.9380,2,    283.9,2,     8.83,2,    17.84,2,     0.01,2,     1.12,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   4.1486
  58JH19920712,  AR18,   954,  1,      3,      3,2,19920720, 65.2580, -29.0240, 1494,   1186.5,   3.9990,  34.9501,2,  34.9470,2,    276.9,2,     9.38,2,    17.84,2,     0.01,2,     1.13,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.9067
  58JH19920712,  AR18,   954,  1,      2,      2,2,19920720, 65.2580, -29.0240, 1494,   1384.8,   3.8130,  34.9448,2,  34.9420,2,    278.1,2,     9.56,2,    17.72,2,     0.01,2,     1.11,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.7052
  58JH19920712,  AR18,   954,  1,      1,      1,2,19920720, 65.2580, -29.0240, 1494,   1458.2,   3.7670,  34.9433,2,  34.9400,2,    278.8,2,     9.93,2,    17.69,2,     0.01,2,     1.11,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.6532
  58JH19920712,  AR18,   955,  1,     12,     12,3,19920720, 65.6690, -28.4130, 1007,      5.7,   8.0060,  35.0582,2,  35.0580,2,    295.6,2,     1.92,2,     7.42,2,     0.14,2,     0.59,2,   2117.3,2,    298.9,   8.00542917,2,     1.52,2,   -999.0,   -999.0,9,   8.0054
  58JH19920712,  AR18,   955,  1,     11,     11,2,19920720, 65.6690, -28.4130, 1007,     25.2,   7.9960,  35.0569,2,  35.0570,2,    295.8,2,     1.93,2,     7.47,2,     0.14,2,     0.59,2,   2099.4,2,    298.7,   7.99347504,2,  -999.00,9,   -999.0,   -999.0,9,   7.9935
  58JH19920712,  AR18,   955,  1,     10,     10,3,19920720, 65.6690, -28.4130, 1007,    100.9,   6.9360,  35.0350,2,  35.0500,2,    286.4,2,     3.61,2,    10.83,2,     0.14,2,     0.84,2,   2124.9,2,    333.9,   6.92665247,2,     1.19,2,   -999.0,   -999.0,9,   6.9267
  58JH19920712,  AR18,   955,  1,      9,      9,2,19920720, 65.6690, -28.4130, 1007,    199.9,   6.0060,  35.0411,2,  35.0490,2,    282.7,2,     7.44,2,    16.50,2,     0.02,2,     1.02,2,   2145.5,2,    375.9,   5.98877041,2,     0.97,2,   -999.0,   -999.0,9,   5.9888
  58JH19920712,  AR18,   955,  1,      8,      8,2,19920720, 65.6690, -28.4130, 1007,    299.6,   5.7630,  35.0302,2,  35.0340,2,    282.9,2,     7.61,2,    16.76,2,     0.02,2,     1.04,2,   2146.8,2,    374.6,   5.73753316,2,  -999.00,9,   -999.0,   -999.0,9,   5.7375
  58JH19920712,  AR18,   955,  1,      7,      7,2,19920720, 65.6690, -28.4130, 1007,    400.5,   5.5830,  35.0162,2,  35.0180,2,    285.1,2,     7.77,2,    16.86,2,     0.02,2,     1.05,2,   -999.0,9,   -999.0,         -999,9,     0.95,2,   -999.0,   -999.0,9,   5.5492
  58JH19920712,  AR18,   955,  1,      6,      6,2,19920720, 65.6690, -28.4130, 1007,    499.5,   5.2950,  34.9854,2,  34.9950,2,    280.2,2,     8.11,2,    17.14,2,     0.02,2,     1.07,2,   2149.7,2,    379.0,   5.25365636,2,  -999.00,9,   -999.0,   -999.0,9,   5.2537
  58JH19920712,  AR18,   955,  1,      5,      5,2,19920720, 65.6690, -28.4130, 1007,    597.2,   5.0360,  34.9670,2,  34.9760,2,    278.1,2,     8.36,2,    17.37,2,     0.02,2,     1.09,2,   -999.0,9,   -999.0,         -999,9,     0.97,2,   -999.0,   -999.0,9,   4.9874
  58JH19920712,  AR18,   955,  1,      4,      4,2,19920720, 65.6690, -28.4130, 1007,    793.0,   4.6390,  34.9604,2,  34.9680,2,    271.2,2,     9.15,2,    17.90,2,     0.01,2,     1.14,2,   2161.6,2,    388.0,   4.57570283,2,     0.92,2,   -999.0,   -999.0,9,   4.5757
  58JH19920712,  AR18,   955,  1,      3,      3,2,19920720, 65.6690, -28.4130, 1007,    892.7,   4.3670,  34.9609,2,  34.9650,2,    270.4,2,     9.78,2,    17.59,2,     0.05,2,     1.09,2,   2157.0,2,    386.1,   4.29695792,2,  -999.00,9,   -999.0,   -999.0,9,   4.2970
  58JH19920712,  AR18,   955,  1,      2,      2,2,19920720, 65.6690, -28.4130, 1007,    942.6,   3.8360,  34.9252,3,  34.9610,2,    274.4,2,     9.36,2,    16.99,2,     0.07,2,     1.06,2,   2153.9,2,    376.6,   3.76555238,2,     0.98,2,   -999.0,   -999.0,9,   3.7656
  58JH19920712,  AR18,   955,  1,      1,      1,2,19920720, 65.6690, -28.4130, 1007,    966.8,   1.7960,  34.9372,2,  34.9350,2,    290.1,2,     8.49,2,    15.41,2,     0.04,2,     0.95,2,   2155.5,2,    349.8,   1.73906191,2,  -999.00,9,   -999.0,   -999.0,9,   1.7391
  58JH19920712,  AR18,   956,  1,     12,     12,3,19920720, 65.9430, -27.7330,  573,      4.8,   1.4260,  32.3968,2,  34.4860,2,    375.9,2,     0.95,2,     0.65,2,     0.04,2,     0.28,2,   1976.9,2,    198.7,   1.42577477,2,  -999.00,9,   -999.0,   -999.0,9,   1.4258
  58JH19920712,  AR18,   956,  1,     11,     11,2,19920720, 65.9430, -27.7330,  573,     24.9,   1.3160,  33.3205,2,  33.0730,2,    366.6,2,     2.72,2,     1.95,2,     0.07,2,     0.34,2,   2016.4,2,    213.6,   1.31491471,2,  -999.00,9,   -999.0,   -999.0,9,   1.3149
  58JH19920712,  AR18,   956,  1,     10,     10,2,19920720, 65.9430, -27.7330,  573,     49.4,   5.6760,  34.8888,2,  34.7180,2,    307.1,2,     3.67,2,     8.39,2,     0.15,2,     0.70,2,   2104.9,2,    302.5,   5.67194884,2,  -999.00,9,   -999.0,   -999.0,9,   5.6719
  58JH19920712,  AR18,   956,  1,      9,      9,2,19920720, 65.9430, -27.7330,  573,     75.1,   5.4060,  34.8642,2,  34.8260,2,    295.1,2,     5.38,2,    11.85,2,     0.11,2,     0.87,2,   2123.7,2,    333.3,   5.39997229,2,  -999.00,9,   -999.0,   -999.0,9,   5.4000
  58JH19920712,  AR18,   956,  1,      8,      8,2,19920720, 65.9430, -27.7330,  573,     99.5,   6.1460,  35.0840,2,  35.0010,2,    284.0,2,     6.73,2,    14.81,2,     0.10,2,     0.96,2,   2136.5,2,    362.5,   6.13739504,2,  -999.00,9,   -999.0,   -999.0,9,   6.1374
  58JH19920712,  AR18,   956,  1,      7,      7,2,19920720, 65.9430, -27.7330,  573,    200.0,   5.5660,  35.0181,2,  35.0180,2,    284.0,2,     8.11,2,    16.22,2,     0.06,2,     0.96,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   5.5495
