EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,SOMSAL,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,TCARBN,TCARBN_FLAG_W,FCO2,FCO2_TMP,FCO2_FLAG_W,TRITUM,TRITER,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHER,DELHE3_FLAG_W,C14_BIO,C14_BIO_FLAG_W,POC,POC_FLAG_W,PON,PON_FLAG_W,CHLORA,CHLORA_FLAG_W,PHAEO,PHAEO_FLAG_W,BACT,BACT_FLAG_W,CTDNO,BNLID,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,PSS-78,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,DEGC,,TU,TU,,NMOL/KG,,PERCNT,PERCNT,,UKNOWN,,ug/kg,,ug/kg,,UG/L,,UG/L,,CELLS/ML,,,,DEGC
  32L919930718,    37, 12,      3,2,19930728, 80.4470, -13.3130,  308,     40.0,  -1.7290,  32.4150,2,-999.0000,9,  32.3530,    365.5,2,    370.6,2,    10.82,2,     3.81,2,     0.04,2,     1.03,2,     -0.005,2,   2116.1,2,    739.6,17.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,  2.7019999,2,0.310000002,2,     0.19,2,     0.05,2,     -999,9, 56,   3531,  -1.7296
  32L919930718,    37, 12,      2,2,19930728, 80.4470, -13.3130,  308,     50.0,  -1.7440,  32.4200,2,-999.0000,9,-999.0000,    364.7,2,    368.8,2,    10.75,2,     3.91,2,     0.05,2,     1.04,2,0.054000005,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 2.88000011,2,0.280999988,2,     0.18,2,     0.03,2,     -999,9, 56,   3530,  -1.7448
  32L919930718,    37, 12,      1,2,19930728, 80.4470, -13.3130,  308,     60.0,  -1.7390,  32.4410,2,-999.0000,9,  32.3890,    362.4,2,    364.8,2,    11.08,2,     4.22,2,     0.03,2,     1.04,2,0.054000005,2,   2118.7,2,    758.7,17.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 1.68499994,2,0.239999995,2,     0.15,2,     0.04,2,     -999,9, 56,   3529,  -1.7400
  32L919930718,    37, 12,     12,2,19930728, 80.4470, -13.3130,  308,     70.0,  -1.6970,  32.4830,2,-999.0000,9,-999.0000,    356.7,2,    361.2,2,    11.32,2,     4.57,2,     0.02,2,     1.04,2, 0.00500001,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 2.53699994,2,0.291000009,2,     0.15,2,     0.04,2,     -999,9, 56,   3528,  -1.6982
  32L919930718,    37, 12,     11,2,19930728, 80.4470, -13.3130,  308,     81.0,  -1.6840,  32.5760,2,-999.0000,9,  32.5510,    350.3,2,    353.5,2,    11.74,2,     5.12,2,     0.03,2,     1.03,2, 0.00500001,2,   2126.4,2,    782.5,17.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,  2.2980001,2,0.152999997,2,     0.04,2,     0.01,2,     -999,9, 56,   3527,  -1.6854
  32L919930718,    37, 12,     10,2,19930728, 80.4470, -13.3130,  308,    100.0,  -1.5750,  32.9260,2,  33.0220,2,  32.9110,    331.6,2,    337.4,2,    12.49,2,     6.95,2,     0.02,2,     1.00,2,     -0.005,2,   2135.4,2,    808.3,17.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 2.61100006,2,0.159999996,2,     0.02,2,     0.01,2,     -999,9, 56,   3526,  -1.5769
  32L919930718,    37, 12,      9,2,19930728, 80.4470, -13.3130,  308,    286.0,   0.5880,  34.7220,2,-999.0000,9,-999.0000,    280.8,2,    283.6,2,    11.57,2,    12.98,2,     0.02,2,     0.97,2,0.034000009,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 3.06299996,2,      0.213,2,  -999.00,9,  -999.00,9,     -999,9, 56,   3525,   0.5757
  32L919930718,    37, 13,      8,2,19930728, 80.4470, -13.3130,  308,      2.0,   3.2540,  28.2680,2,  28.4590,2,  28.7850,    377.7,2,    388.8,2,     4.48,2,     0.06,2,     0.00,2,     0.58,2,0.016000003,2,   1872.6,2,    511.1,18.1000004,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,     14.698,2,      1.778,2,     0.61,2,     0.13,2,     -999,9, 57,   3548,   3.2539
  32L919930718,    37, 13,      7,2,19930728, 80.4470, -13.3130,  308,      5.0,   1.6700,  32.2420,2,-999.0000,9,  32.2300,    424.1,2,    425.8,2,     4.82,2,     0.06,2,     0.03,2,     0.72,2,-0.04300001,2,   2053.0,2,    535.0,18.1000004,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 43.2859993,2, 3.67199993,2,     1.28,2,     0.52,2,     -999,9, 57,   3547,   1.6698
  32L919930718,    37, 13,      6,2,19930728, 80.4470, -13.3130,  308,     11.0,  -0.0150,  32.2490,2,-999.0000,9,  32.2310,    387.1,2,    393.7,2,     8.25,2,     0.57,2,     0.01,2,     0.85,2,0.074000001,2,   2088.8,2,    676.1,18.1000004,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 21.9120007,2, 3.53399992,2,     2.17,2,     0.44,2,     -999,9, 57,   3546,  -0.0153
  32L919930718,    37, 13,      5,2,19930728, 80.4470, -13.3130,  308,     21.0,  -1.3320,  32.3300,2,-999.0000,9,  32.2880,    366.8,2,    374.2,2,    10.51,2,     3.23,2,     0.05,2,     1.00,2,0.093999997,2,   2110.9,2,    753.4,18.1000004,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 4.72399998,2,0.888000011,2,     0.54,2,     0.10,2,     -999,9, 57,   3545,  -1.3324
  32L919930718,    37, 13,      4,2,19930728, 80.4470, -13.3130,  308,     30.0,  -1.7240,  32.3620,2,-999.0000,9,-999.0000,    366.2,2,    372.8,2,    10.43,2,     3.54,2,     0.03,2,     1.01,2,-0.00400001,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,  3.7249999,2, 0.56400001,2,     0.36,2,     0.05,2,     -999,9, 57,   3544,  -1.7245
  32L919930718,    37, 13,      3,2,19930728, 80.4470, -13.3130,  308,     41.0,  -1.6910,  32.4080,2,-999.0000,9,  32.3680,    365.2,2,    368.9,2,    10.71,2,     3.88,2,     0.02,2,     1.03,2,0.045000002,2,   2117.1,2,    772.5,18.1000004,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,      3.898,2,0.393000007,2,     0.22,2,     0.04,2,     -999,9, 57,   3543,  -1.6917
  32L919930718,    37, 13,      2,2,19930728, 80.4470, -13.3130,  308,     51.0,  -1.7190,  32.4240,2,-999.0000,9,-999.0000,    365.0,2,    367.6,2,    10.91,2,     4.00,2,     0.02,2,     1.04,2,0.025999993,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,      2.227,2,0.280000001,2,     0.15,2,     0.02,2,     -999,9, 57,   3542,  -1.7198
  32L919930718,    37, 13,      1,2,19930728, 80.4470, -13.3130,  308,     60.0,  -1.7320,  32.4390,2,-999.0000,9,  32.4020,    362.2,2,    365.2,2,    11.02,2,     4.18,2,     0.01,2,     1.04,2,0.016000003,2,   2121.5,2,    786.1,18.1000004,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 2.04999995,2,      0.213,2,     0.15,2,     0.03,2,     -999,9, 57,   3541,  -1.7330
  32L919930718,    37, 13,     12,2,19930728, 80.4470, -13.3130,  308,     70.0,  -1.7200,  32.4820,2,-999.0000,9,-999.0000,    358.0,2,    363.5,2,    11.31,2,     4.35,2,     0.01,2,     1.03,2,0.084000006,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 2.19300008,2,0.261000007,2,     0.10,2,     0.03,2,     -999,9, 57,   3540,  -1.7212
  32L919930718,    37, 13,     11,2,19930728, 80.4470, -13.3130,  308,     80.0,  -1.6860,  32.5660,2,-999.0000,9,  32.5690,    352.2,2,    354.8,2,    11.81,2,     4.75,2,    -0.03,2,     1.02,2,0.045000002,2,   2125.6,2,    800.0,18.1000004,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 1.80200005,2,0.248999998,2,     0.01,2,     0.01,2,     -999,9, 57,   3539,  -1.6874
  32L919930718,    37, 13,     10,2,19930728, 80.4470, -13.3130,  308,    101.0,  -1.5830,  32.9540,2,  32.9570,2,  32.9030,    334.5,2,    338.6,2,    12.52,2,     6.61,2,    -0.05,2,     0.99,2,0.025999993,2,   2137.3,2,    833.7,18.1000004,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,  2.4519999,2,0.217999995,2,     0.01,2,     0.01,2,     -999,9, 57,   3538,  -1.5849
  32L919930718,    37, 13,      9,2,19930728, 80.4470, -13.3130,  308,    289.0,   0.6010,  34.7260,2,-999.0000,9,-999.0000,    281.2,2,    283.6,2,    11.53,2,    12.96,2,     0.01,2,     0.96,2,0.093999997,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       0.25,2,0.122000001,2,     0.01,2,     0.01,2,     -999,9, 57,   3537,   0.5886
  32L919930718,    37, 14,      8,2,19930728, 80.4470, -13.3130,  308,      2.0,   3.7240,  29.8960,2,  29.6840,2,  29.9110,    379.7,2,    380.0,2,     2.34,2,     0.00,2,     0.00,2,     0.57,2,     -0.017,2,   1935.3,2,    507.5,17.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,      2.1,2, 15.1859999,2, 1.66199994,2,     0.47,2,     0.05,2,   128000,2, 58,   3560,   3.7239
  32L919930718,    37, 14,      7,2,19930728, 80.4470, -13.3130,  308,      4.0,   2.6090,  30.7200,2,-999.0000,9,-999.0000,    400.1,2,    394.1,2,     2.52,2,     3.14,2,     0.00,2,     0.69,2,0.002000004,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,      4.6,2, 27.4850006,2, 2.68499994,2,     0.83,2,     0.12,2,   125000,2, 58,   3559,   2.6088
  32L919930718,    37, 14,      6,2,19930728, 80.4470, -13.3130,  308,      6.0,   1.6750,  31.8670,2,-999.0000,9,  31.8180,    422.2,2,    422.6,2,     5.27,2,    -0.02,2,     0.01,2,     0.69,2,0.041000001,2,   2029.4,2,    499.0,17.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,      6.0,2, 40.6230011,2, 3.33500004,2,     1.15,2,     0.28,2,   209000,2, 58,   3558,   1.6747
  32L919930718,    37, 14,      5,2,19930728, 80.4470, -13.3130,  308,     10.0,   0.1970,  32.2390,2,-999.0000,9,-999.0000,    419.5,2,    420.9,2,     6.89,2,     0.00,2,     0.01,2,     0.70,2,     -0.007,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,      8.4,2, 40.9129982,2, 3.91300011,2,     1.83,2,     0.41,2,   227000,2, 58,   3557,   0.1967
  32L919930718,    37, 14,      3,2,19930728, 80.4470, -13.3130,  308,     11.0,   0.1650,  32.2260,2,-999.0000,9,  32.2130,    418.5,2,    419.6,2,     5.26,2,  -999.00,9,    -0.05,2,     0.76,2,0.002000004,2,   2064.8,2,    562.5,17.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 29.4580002,2, 3.75699997,2,     2.22,2,     0.42,2,   248000,2, 58,   3555,   0.1646
  32L919930718,    37, 14,      4,2,19930728, 80.4470, -13.3130,  308,     11.0,   0.1970,  32.2330,2,-999.0000,9,-999.0000,    417.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9, 58,   3556,   0.1966
  32L919930718,    37, 14,      2,2,19930728, 80.4470, -13.3130,  308,     16.0,  -0.8270,  32.3060,2,-999.0000,9,-999.0000,    402.0,2,    400.2,2,     5.56,2,     0.79,2,    -0.03,2,     0.83,2,     -0.007,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,      4.4,2, 21.2840004,2,  2.5940001,2,     1.69,2,     0.22,2,   172000,2, 58,   3554,  -0.8274
  32L919930718,    37, 14,      1,2,19930728, 80.4470, -13.3130,  308,     24.0,  -1.2060,  32.3660,2,-999.0000,9,  32.3310,    388.7,2,    387.1,2,     5.56,2,     2.08,2,     0.00,2,     0.90,2,0.031999998,2,   2099.1,2,    668.0,17.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,      0.3,2,     10.059,2, 1.52499998,2,     1.10,2,     0.19,2,   155000,2, 58,   3553,  -1.2065
  32L919930718,    37, 14,     12,2,19930728, 80.4470, -13.3130,  308,     37.0,  -1.6310,  32.3960,2,-999.0000,9,  32.3390,    379.1,2,   -999.0,9,     6.99,2,     2.65,2,     0.03,2,     0.90,2,0.002000004,2,   2104.3,2,    683.0,17.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,      0.1,2, 8.86699963,2, 1.03699994,2,     0.63,2,     0.09,2,   174000,2, 58,   3552,  -1.6316
  32L919930718,    37, 14,     11,2,19930728, 80.4470, -13.3130,  308,     65.0,  -1.7080,  32.4790,2,-999.0000,9,  32.4340,    360.8,2,    360.8,2,     8.36,2,     4.81,2,     0.00,2,     0.98,2,0.051000003,2,   2120.0,2,    763.8,17.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 1.65400004,2,0.259000003,2,     0.02,2,     0.00,2,    73300,2, 58,   3551,  -1.7091
  32L919930718,    37, 14,     10,2,19930728, 80.4470, -13.3130,  308,     84.0,  -1.6660,  32.6130,2,-999.0000,9,  32.5610,    353.9,2,    353.2,2,     7.83,2,     5.45,2,    -0.02,2,     1.00,2,0.041000001,2,   2125.0,2,    778.9,17.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 1.99300003,2,0.089000002,2,     0.20,2,     0.04,2,    69200,2, 58,   3550,  -1.6675
  32L919930718,    37, 14,      9,2,19930728, 80.4470, -13.3130,  308,    288.0,   0.5990,  34.7260,2,  34.9090,2,-999.0000,    287.0,2,    283.7,2,    11.19,2,    13.45,2,     0.02,2,     0.93,2,0.041000001,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 1.63800001,2,0.165999994,2,     0.01,2,     0.01,2,    82700,2, 58,   3549,   0.5865
  32L919930718,    37, 16,      8,2,19930728, 80.4470, -13.3130,  308,      2.0,   4.5570,  29.1790,2,  29.2460,2,  29.2810,    391.9,2,    375.5,2,     5.46,2,     0.04,2,     0.05,2,     0.58,2,-0.13699999,2,   1899.2,2,    490.3,18.2999992,2,    7.090,    0.106,2,   1.7620,2,    -3.60,     0.20,2,   -999.0,9,      19.75,2, 2.44000006,2,     0.98,2,     0.15,2,     -999,9, 60,   3572,   4.5569
  32L919930718,    37, 16,      7,2,19930728, 80.4470, -13.3130,  308,      5.0,   0.5960,  32.1980,2,-999.0000,9,  32.1760,    423.8,2,    430.2,2,     5.22,2,     0.16,2,    -0.08,2,     0.75,2,-0.22400001,2,   2054.8,2,    529.5,18.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 41.9720001,2, 3.76799989,2,     2.10,2,     0.77,2,     -999,9, 60,   3571,   0.5958
  32L919930718,    37, 16,      6,2,19930728, 80.4470, -13.3130,  308,     10.0,  -1.2340,  32.2640,2,-999.0000,9,  32.2120,    395.8,2,    390.8,2,     8.70,2,     0.71,2,    -0.02,2,     0.88,2,-0.19499999,2,   2088.8,2,    662.7,18.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 18.2980003,2, 3.25500011,2,     3.19,2,     0.26,2,     -999,9, 60,   3570,  -1.2342
  32L919930718,    37, 16,      5,2,19930728, 80.4470, -13.3130,  308,     20.0,  -1.6790,  32.3350,2,-999.0000,9,  32.3010,    366.9,2,    370.3,2,    11.36,2,     3.78,2,    -0.02,2,     1.03,2,-0.22400001,2,   2111.4,2,    753.7,18.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,  2.3499999,2, 0.40200001,2,     0.57,2,     0.09,2,     -999,9, 60,   3569,  -1.6793
  32L919930718,    37, 16,      4,2,19930728, 80.4470, -13.3130,  308,     31.0,  -1.7020,  32.4010,2,-999.0000,9,-999.0000,    365.9,2,    369.7,2,    10.66,2,     3.80,2,    -0.01,2,     1.04,2,-0.16599999,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 3.37800002,2,0.575999975,2,     0.50,2,     0.06,2,     -999,9, 60,   3568,  -1.7025
  32L919930718,    37, 16,      3,2,19930728, 80.4470, -13.3130,  308,     40.0,  -1.6760,  32.4310,2,-999.0000,9,  32.3930,    363.8,2,    368.0,2,    10.25,2,     3.53,2,     0.02,2,     1.04,2,     -0.205,2,   2117.4,2,    763.4,18.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 5.16499996,2,0.899999976,2,     0.65,2,     0.17,2,     -999,9, 60,   3567,  -1.6767
  32L919930718,    37, 16,      2,2,19930728, 80.4470, -13.3130,  308,     50.0,  -1.6460,  32.4470,2,-999.0000,9,-999.0000,    362.7,2,    364.3,2,    11.56,2,     4.15,2,     0.01,2,     1.06,2,-0.13699999,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 3.77600002,2,0.347000003,2,     0.19,2,     0.08,2,     -999,9, 60,   3566,  -1.6469
  32L919930718,    37, 16,      1,2,19930728, 80.4470, -13.3130,  308,     60.0,  -1.6910,  32.4930,2,-999.0000,9,  32.4590,    359.3,2,    360.1,2,    11.96,2,     4.62,2,     0.00,2,     1.07,2,     -0.127,2,   2123.1,2,    801.5,18.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,  3.5150001,2,0.284999996,2,     0.13,2,     0.06,2,     -999,9, 60,   3565,  -1.6920
  32L919930718,    37, 16,     12,2,19930728, 80.4470, -13.3130,  308,     70.0,  -1.6820,  32.5690,2,-999.0000,9,-999.0000,    351.8,2,    355.4,2,    12.26,2,     5.16,2,    -0.01,2,     1.05,2,     -0.185,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 1.91700006,2,0.217999995,2,     0.12,2,     0.05,2,     -999,9, 60,   3564,  -1.6832
  32L919930718,    37, 16,     11,2,19930728, 80.4470, -13.3130,  308,     80.0,  -1.6550,  32.6600,2,-999.0000,9,  32.6070,    347.1,2,    350.7,2,    12.73,2,     5.63,2,    -0.02,2,     1.04,2,-0.16599999,2,   2128.8,2,    809.9,18.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 1.99699998,2,0.232999995,2,     0.08,2,     0.05,2,     -999,9, 60,   3563,  -1.6564
  32L919930718,    37, 16,     10,2,19930728, 80.4470, -13.3130,  308,    100.0,  -1.5890,  32.9540,2,  32.9530,2,  32.8850,    334.1,2,    338.7,2,    13.49,2,     6.88,2,     0.01,2,     1.01,2,-0.13699999,2,   2138.8,2,    843.0,18.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,0.796000004,2,0.079999998,2,     0.03,2,     0.02,2,     -999,9, 60,   3562,  -1.5909
  32L919930718,    37, 16,      9,2,19930728, 80.4470, -13.3130,  308,    286.0,   0.5960,  34.7270,2,  34.7490,2,-999.0000,    283.8,2,    282.8,2,    12.57,2,    12.70,2,     0.00,2,     0.99,2,     -0.039,2,   -999.0,9,   -999.0,      -999,9,    2.510,    0.038,2,   1.8740,2,     5.80,     0.20,2,   -999.0,9, 1.17200005,2,0.079000004,2,  -999.00,9,  -999.00,9,     -999,9, 60,   3561,   0.5837
  32L919930718,    37, 17,      8,2,19930728, 80.4470, -13.3130,  308,      5.0,   1.0810,  32.2110,2,-999.0000,9,-999.0000,    429.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9, 61,   3584,   1.0808
  32L919930718,    37, 17,      7,2,19930728, 80.4470, -13.3130,  308,     10.0,  -0.7890,  32.2630,2,-999.0000,9,-999.0000,    388.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9, 61,   3583,  -0.7892
  32L919930718,    37, 17,      6,2,19930728, 80.4470, -13.3130,  308,     20.0,  -1.5800,  32.3530,2,-999.0000,9,-999.0000,    378.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9, 61,   3582,  -1.5803
  32L919930718,    37, 17,      5,2,19930728, 80.4470, -13.3130,  308,     30.0,  -1.5070,  32.4170,2,-999.0000,9,-999.0000,    392.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9, 61,   3581,  -1.5075
  32L919930718,    37, 17,      4,2,19930728, 80.4470, -13.3130,  308,     41.0,  -1.6690,  32.4380,2,-999.0000,9,-999.0000,    368.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9, 61,   3580,  -1.6697
  32L919930718,    37, 17,      3,2,19930728, 80.4470, -13.3130,  308,     50.0,  -1.7220,  32.4500,2,-999.0000,9,-999.0000,    364.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9, 61,   3579,  -1.7228
  32L919930718,    37, 17,      2,2,19930728, 80.4470, -13.3130,  308,     59.0,  -1.6910,  32.4990,2,-999.0000,9,-999.0000,    362.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9, 61,   3578,  -1.6920
  32L919930718,    37, 17,      1,2,19930728, 80.4470, -13.3130,  308,     70.0,  -1.6810,  32.5720,2,-999.0000,9,-999.0000,    358.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9, 61,   3577,  -1.6822
  32L919930718,    37, 17,     12,2,19930728, 80.4470, -13.3130,  308,     80.0,  -1.6510,  32.6680,2,-999.0000,9,-999.0000,    353.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9, 61,   3576,  -1.6524
  32L919930718,    37, 17,     11,2,19930728, 80.4470, -13.3130,  308,    100.0,  -1.5890,  32.9950,2,-999.0000,9,-999.0000,    337.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9, 61,   3575,  -1.5909
  32L919930718,    37, 17,     10,2,19930728, 80.4470, -13.3130,  308,    149.0,  -0.5360,  34.1960,2,-999.0000,9,-999.0000,    301.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9, 61,   3574,  -0.5406
  32L919930718,    37, 17,      9,2,19930728, 80.4470, -13.3130,  308,    291.0,   0.5790,  34.7450,2,-999.0000,9,-999.0000,    296.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9, 61,   3573,   0.5665
  32L919930718,    37, 18,      8,2,19930728, 80.4470, -13.3130,  308,      2.0,   1.8500,  31.8910,2,  32.0870,2,  32.0270,    435.1,2,    435.1,2,     4.99,2,     0.09,2,     0.06,2,     0.77,2,0.158999994,2,   2037.4,2,    488.8,      17.5,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 16.2530003,2, 1.94299996,2,  -999.00,9,  -999.00,9,     -999,9, 62,   3596,   1.8499
