BOTTLE,20020817WHPOSA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: Aug. 17, 2002
#original HYD file: i02ehy.txt   Sat Aug 17 16:20:57 2002
#original SUM file: i02esu.txt   Tue Jan  8 10:56:35 2002
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,LCAT,LCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,CTDRAW,C14ERR,HELIER,DELHER,NEONER,THETA,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PM/KG,,PM/KG,,TU,,UMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,UMOL/KG,,,/MILLE,NMOL/KG,PERCNT,NMOL/KG,ITS-90,TU
    316N145_14,  I02E,  1078,  1,     25, 9446,2,19951205,0540, -9.0000, 105.6333, 6445,    598.7,   8.0082,  34.7583,2,  34.7539,2,    101.1,4,     67.1,2,    59.50,2,    34.59,2,     0.00,2,     2.47,2,    0.043,2,    0.020,2,    0.083,2,-999.0000,1,  -999.00,9,   -125.9,2,      0.2,2,-999.000,9,   2257.9,2,   -999.0,5,   2333.6,2, 6043.3,     2.2,-999.0000,-999.000,-999.000,  7.9462,   0.002
    316N145_14,  I02E,  1078,  1,     24, 036,2,19951205,0540, -9.0000, 105.6333, 6445,    699.3,   7.2022,  34.7262,2,  34.7219,2,    149.1,4,     69.1,2,    71.93,2,    35.46,2,     0.00,2,     2.56,2,    0.036,2,    0.016,2,    0.076,2,-999.0000,1,  -999.00,9,   -143.7,2,      0.2,2,-999.000,9,   2281.3,2,   -999.0,5,   2345.6,2, 6976.5,     2.2,-999.0000,-999.000,-999.000,  7.1335,   0.002
    316N145_14,  I02E,  1078,  1,     23, 001,3,19951205,0540, -9.0000, 105.6333, 6445,    798.8,   6.4428,  34.6845,2,  34.6824,2,    200.0,4,     75.0,2,    82.04,2,    35.75,2,     0.00,2,     2.59,2, -999.000,5, -999.000,5,    0.080,2,-999.0000,1,  -999.00,9,   -142.3,2,      0.1,2,-999.000,9,   2278.2,2,   -999.0,5,   2357.7,2, 7898.7,     3.9,-999.0000,-999.000,-999.000,  6.3684,   0.002
    316N145_14,  I02E,  1078,  1,     22, 019,2,19951205,0540, -9.0000, 105.6333, 6445,    899.6,   5.7826,  34.6681,2,  34.6659,2,    244.0,4,     79.9,2,    90.75,2,    36.05,2,     0.00,2,     2.62,2, -999.000,5, -999.000,5,    0.068,2,-999.0000,1,  -999.00,9,   -154.2,2,      0.1,2,-999.000,9,   2288.1,2,   -999.0,5,   2364.3,2, 8833.6,     2.8,-999.0000,-999.000,-999.000,  5.7027,   0.002
    316N145_14,  I02E,  1078,  1,     21, 025,2,19951205,0540, -9.0000, 105.6333, 6445,   1000.2,   5.2363,  34.6503,2,  34.6484,2,    284.4,4,     85.9,2,    98.05,2,    36.27,2,     0.00,2,     2.64,2,    0.030,2,    0.012,2,    0.061,2,-999.0000,1,  -999.00,9,   -179.8,2,      0.1,2,-999.000,9,   2295.6,2,   -999.0,5,   2371.8,2, 9767.2,     4.8,-999.0000,-999.000,-999.000,  5.1510,   0.002
    316N145_14,  I02E,  1078,  1,     20, 004,2,19951205,0540, -9.0000, 105.6333, 6445,   1096.2,   4.7915,  34.6606,2,  34.6598,2,    313.3,4,     89.8,2,   103.75,2,    36.49,2,     0.00,2,     2.66,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -181.0,2,      0.1,2,-999.000,9,   2300.8,2,   -999.0,5,   2379.5,2,10658.1,     2.7,-999.0000,-999.000,-999.000,  4.7009,-999.000
    316N145_14,  I02E,  1078,  1,     19, 005,2,19951205,0540, -9.0000, 105.6333, 6445,   1197.3,   4.6142,  34.6942,2,  34.6922,2,    339.9,4,     91.0,2,   105.20,2,    36.56,2,     0.00,2,     2.67,2,    0.009,2,    0.001,2,    0.026,2,-999.0000,1,  -999.00,9,   -189.2,2,      0.0,2,-999.000,9,   2305.7,2,   -999.0,5,   2381.7,2,11596.3,     4.5,-999.0000,-999.000,-999.000,  4.5159,   0.002
    316N145_14,  I02E,  1078,  1,     18, 006,2,19951205,0540, -9.0000, 105.6333, 6445,   1398.0,   4.1925,  34.7250,2,  34.7264,2,    393.2,4,     95.3,2,   108.60,2,    36.56,2,     0.00,2,     2.67,2,    0.003,2,   -0.001,2, -999.000,1,   1.8670,2,    14.90,2,   -179.4,2,      0.1,2,   7.996,2,   2308.5,2,   -999.0,5,   2386.3,2,13459.2,     2.3,  0.0060,   0.230,   0.018,  4.0800,-999.000
    316N145_14,  I02E,  1078,  1,     17, 038,2,19951205,0540, -9.0000, 105.6333, 6445,   1598.6,   3.7127,  34.7587,2,  34.7581,2,    456.6,4,    105.1,2,   111.82,2,    36.43,2,     0.01,2,     2.65,2,    0.003,6,   -0.003,6, -999.000,1,   1.9920,4,    13.06,3,   -230.8,3,     -1.3,4,   8.338,4,   2310.0,2,   -999.0,5,   2394.3,2,15321.4,     3.2,  0.0070,   0.190,   0.021,  3.5875,-999.000
    316N145_14,  I02E,  1078,  1,     16, 008,2,19951205,0540, -9.0000, 105.6333, 6445,   1800.2,   2.9804,  34.7326,2,  34.7325,2,    533.9,4,    124.9,2,   116.29,2,    35.64,2,     0.00,2,     2.56,2,    0.005,2,    0.006,2, -999.000,1,   1.8980,2,    13.67,2,   -999.0,9,   -999.0,9,   8.067,2,   2305.2,2,   -999.0,5,   2393.4,2,17192.6,  -999.0,  0.0060,   0.130,   0.020,  2.8467,-999.000
    316N145_14,  I02E,  1078,  1,     15, 009,2,19951205,0540, -9.0000, 105.6333, 6445,   2003.5,   2.6743,  34.7424,2,  34.7427,2,    591.9,4,    132.3,2,   120.23,2,    35.34,2,     0.00,2,     2.53,2, -999.000,5, -999.000,5, -999.000,1,   1.8740,2,    14.07,2,   -223.3,3,     -1.0,4,   8.054,2,   2306.5,2,   -999.0,5,   2410.8,3,19080.7,     3.0,  0.0070,   0.130,   0.020,  2.5269,-999.000
    316N145_14,  I02E,  1078,  1,     14, 010,2,19951205,0540, -9.0000, 105.6333, 6445,   2302.2,   2.2516,  34.7398,2,  34.7388,2,    674.8,4,    144.6,2,   124.17,2,    34.84,2,     0.00,2,     2.48,2, -999.000,5, -999.000,5, -999.000,1,   1.9030,2,    13.76,2,   -203.7,2,      0.2,2,   8.079,2,   2305.2,2,   -999.0,5,   2402.2,2,21854.8,     2.6,  0.0060,   0.130,   0.020,  2.0844,-999.000
    316N145_14,  I02E,  1078,  1,     13, 011,2,19951205,0540, -9.0000, 105.6333, 6445,   2600.7,   1.9611,  34.7315,2,  34.7313,2,    760.8,4,    156.8,2,   124.73,2,    34.34,2,     0.01,2,     2.42,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,5,  -999.00,5,   -199.7,2,      0.2,2,  24.050,4,   2299.5,2,   -999.0,5,   2403.6,2,24628.0,     2.8,-999.0000,-999.000,   0.052,  1.7720,-999.000
    316N145_14,  I02E,  1078,  1,     12, 012,2,19951205,0540, -9.0000, 105.6333, 6445,   2899.8,   1.7855,  34.7301,2,  34.7296,2,    837.2,4,    161.6,2,   127.61,2,    34.19,2,     0.00,2,     2.40,2,    0.004,2,    0.001,2, -999.000,1,-999.0000,1,  -999.00,9,   -201.5,2,      0.2,2,-999.000,9,   -999.0,9,   -999.0,5,   2405.1,2,27406.5,     2.7,-999.0000,-999.000,-999.000,  1.5718,-999.000
    316N145_14,  I02E,  1078,  1,     11, 9425,2,19951205,0540, -9.0000, 105.6333, 6445,   3197.7,   1.5951,  34.7252,2,  34.7239,2,    920.5,4,    168.2,2,   129.78,2,    33.91,2,     0.00,2,     2.38,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2298.9,2,   -999.0,5,   2408.4,2,30174.8,  -999.0,-999.0000,-999.000,-999.000,  1.3568,-999.000
    316N145_14,  I02E,  1078,  1,     10, 014,2,19951205,0540, -9.0000, 105.6333, 6445,   3494.2,   1.4097,  34.7196,2,  34.7199,2,      7.9,4,    176.7,2,   130.71,2,    33.62,2,     0.00,2,     2.35,2, -999.000,5, -999.000,5, -999.000,1,   1.9640,4,    12.49,2,   -192.8,2,      0.2,2,   8.580,4,   2293.1,2,   -999.0,5,   2404.2,2,32930.7,     2.7,  0.0060,   0.190,   0.022,  1.1462,-999.000
    316N145_14,  I02E,  1078,  1,      9, 015,2,19951205,0540, -9.0000, 105.6333, 6445,   3795.6,   1.2280,  34.7155,2,  34.7158,2,     97.8,4,    186.0,2,   130.21,2,    33.05,2,     0.01,2,     2.31,2,    0.004,2,    0.005,2, -999.000,1,   1.9330,2,    12.13,2,   -182.4,2,      0.3,2,   8.235,2,   2287.8,2,   -999.0,5,   2406.9,2,35731.5,     2.6,  0.0060,   0.190,   0.021,  0.9382,-999.000
    316N145_14,  I02E,  1078,  1,      8, 016,2,19951205,0540, -9.0000, 105.6333, 6445,   4088.8,   1.1685,  34.7136,2,  34.7132,2,    170.3,4,    190.7,2,   129.53,2,    32.97,2,     0.00,2,     2.29,2, -999.000,5, -999.000,5, -999.000,1,   1.9200,2,    11.69,2,   -178.1,2,      0.4,2,   8.236,2,   2284.1,2,   -999.0,5,   2399.2,2,38457.3,     3.0,  0.0060,   0.190,   0.021,  0.8493,-999.000
    316N145_14,  I02E,  1078,  1,      7, 017,2,19951205,0540, -9.0000, 105.6333, 6445,   4499.3,   1.1735,  34.7132,2,  34.7127,2,    269.7,4,    193.0,2,   128.86,2,    32.83,2,     0.00,2,     2.28,2, -999.000,5, -999.000,5, -999.000,1,   1.8940,2,    11.94,2,   -189.6,2,      0.3,2,   8.135,2,   2282.1,2,   -999.0,5,   2399.8,2,42274.0,     2.8,  0.0060,   0.190,   0.021,  0.8086,-999.000
    316N145_14,  I02E,  1078,  1,      6, 018,2,19951205,0540, -9.0000, 105.6333, 6445,   4798.1,   1.1898,  34.7124,2,  34.7119,2,    345.6,4,    194.2,2,   128.71,2,    32.83,2,     0.00,2,     2.27,2,   -0.001,2,   -0.002,2, -999.000,1,-999.0000,1,  -999.00,9,   -188.6,2,      0.3,2,-999.000,9,   2280.5,2,   -999.0,5,   2404.7,2,45053.3,     2.7,-999.0000,-999.000,-999.000,  0.7899,-999.000
    316N145_14,  I02E,  1078,  1,      5, 002,3,19951205,0540, -9.0000, 105.6333, 6445,   4993.1,   1.2062,  34.7120,2,-999.0000,9,    397.1,4,    207.7,4,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,5, -999.000,5, -999.000,1,   2.0080,4,    11.95,2,   -999.0,9,   -999.0,9,   8.623,4,   2279.4,2,   -999.0,5,   2427.5,3,46866.4,  -999.0,  0.0060,   0.190,   0.022,  0.7826,-999.000
    316N145_14,  I02E,  1078,  1,      4, 020,2,19951205,0540, -9.0000, 105.6333, 6445,   5291.6,   1.2297,  34.7125,2,  34.7113,2,    466.4,4,    195.5,2,   128.39,2,    32.76,2,     0.00,2,     2.27,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -180.9,2,      0.4,2,-999.000,9,   2278.8,2,   -999.0,5,   2380.7,3,49643.1,     3.8,-999.0000,-999.000,-999.000,  0.7689,-999.000
    316N145_14,  I02E,  1078,  1,      3, 021,2,19951205,0540, -9.0000, 105.6333, 6445,   5590.7,   1.2624,  34.7125,2,  34.7113,2,    543.3,4,    196.3,2,   128.25,2,    32.62,2,     0.00,2,     2.27,2, -999.000,5, -999.000,5, -999.000,1,   1.8850,2,    11.67,2,   -175.3,2,      0.4,2,   8.121,2,   2278.4,2,   -999.0,5,   2400.2,2,52424.7,     3.2,  0.0060,   0.140,   0.020,  0.7628,-999.000
    316N145_14,  I02E,  1078,  1,      2, 022,2,19951205,0540, -9.0000, 105.6333, 6445,   5894.8,   1.2983,  34.7124,2,  34.7103,2,    618.3,4,    196.3,2,   128.11,2,    32.63,2,     0.00,2,     2.26,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2275.3,2,   -999.0,5,   2403.1,2,55254.0,  -999.0,-999.0000,-999.000,-999.000,  0.7580,-999.000
    316N145_14,  I02E,  1078,  1,      1, 023,2,19951205,0540, -9.0000, 105.6333, 6445,   6119.4,   1.3284,  34.7129,2,  34.7107,2,    673.7,4,    197.0,2,   127.98,6,    32.59,6,     0.01,6,     2.26,6,    0.000,2,    0.004,2, -999.000,1,   1.9130,2,    11.42,2,   -183.1,2,      0.3,2,   8.280,2,   2279.3,2,   -999.0,5,   2401.1,2,57343.5,     3.4,  0.0070,   0.230,   0.018,  0.7571,-999.000
    316N145_14,  I02E,  1079,  1,     36, 024,2,19951205,1248, -9.1303, 105.1662, 5535,     17.1,  28.1473,  33.6579,2,  33.6522,2,    252.1,4,    208.5,2,     3.59,2,     0.11,2,     0.00,2,     0.06,2,    1.580,2,    0.934,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   1869.9,2,   -999.0,5,   2204.3,2,  709.5,  -999.0,-999.0000,-999.000,-999.000, 28.1433,-999.000
    316N145_14,  I02E,  1079,  1,     35, 003,2,19951205,1248, -9.1303, 105.1662, 5535,     32.7,  28.1220,  33.6654,2,  33.6778,2,    204.9,4,    210.8,2,     3.41,2,     0.17,2,     0.00,2,     0.06,2,    1.623,2,    0.996,2,    1.069,2,   1.7449,2,    -1.11,9,   -999.0,9,   -999.0,9,   6.800,9,   -999.0,9,   -999.0,5,   -999.0,9,  850.4,  -999.0,  0.0087,   0.140,   0.034, 28.1144,   0.004
    316N145_14,  I02E,  1079,  1,     34, 026,2,19951205,1248, -9.1303, 105.1662, 5535,     62.3,  26.6055,  34.3990,2,  34.3864,2,    599.7,4,    215.8,2,     3.95,2,     0.17,2,     0.00,2,     0.12,2, -999.000,5, -999.000,5,    1.138,2,   1.7565,2,    -0.91,9,   -999.0,9,   -999.0,9,   6.870,9,   -999.0,9,   -999.0,5,   -999.0,9, 1121.3,  -999.0,  0.0088,   0.140,   0.034, 26.5914,   0.004
    316N145_14,  I02E,  1079,  1,     33, 027,2,19951205,1248, -9.1303, 105.1662, 5535,    101.9,  21.9265,  34.5273,2,  34.5290,2,    119.8,4,    126.3,2,    14.85,2,    12.62,2,     0.04,2,     0.92,2,    1.475,2,    0.826,2,    1.092,2,   1.7874,2,     2.80,9,   -999.0,9,   -999.0,9,   7.132,9,   -999.0,9,   -999.0,5,   -999.0,9, 1487.0,  -999.0,  0.0089,   0.140,   0.036, 21.9065,   0.004
    316N145_14,  I02E,  1079,  1,     32, 028,2,19951205,1248, -9.1303, 105.1662, 5535,    152.1,  15.9500,  34.5674,2,  34.5926,2,    107.0,4,    104.0,2,    27.89,2,    19.96,2,     0.01,2,     1.42,2,    1.191,2,    0.645,2,    0.978,2,   1.8109,2,     6.92,9,   -999.0,9,   -999.0,9,   7.384,9,   -999.0,9,   -999.0,5,   -999.0,9, 1950.4,  -999.0,  0.0091,   0.140,   0.037, 15.9261,   0.004
    316N145_14,  I02E,  1079,  1,     31, 029,2,19951205,1248, -9.1303, 105.1662, 5535,    200.7,  13.0561,  34.6344,2,  34.6384,2,     88.1,4,     91.2,2,    36.11,2,    24.63,2,     0.01,2,     1.75,2,    0.879,2,    0.462,2,    0.784,2,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 2400.2,  -999.0,-999.0000,-999.000,-999.000, 13.0285,   0.004
    316N145_14,  I02E,  1079,  1,     30, 030,2,19951205,1248, -9.1303, 105.1662, 5535,    250.8,  10.9028,  34.6195,2,  34.6162,2,     82.4,4,     85.7,2,    43.61,2,    28.04,2,     0.01,2,     1.98,2,    0.622,6,    0.328,2,    0.613,2,   1.8574,2,     9.91,9,   -999.0,9,   -999.0,9,   7.745,9,   -999.0,9,   -999.0,5,   -999.0,9, 2864.1,  -999.0,  0.0093,   0.140,   0.039, 10.8721,   0.003
    316N145_14,  I02E,  1079,  1,     29, 031,2,19951205,1248, -9.1303, 105.1662, 5535,    301.8,  10.7315,  34.8039,2,  34.7913,2,     63.3,4,     66.6,2,    38.09,2,    30.00,2,     0.01,2,     2.08,2,    0.377,2,    0.185,2,    0.379,2,   1.7863,2,     7.91,9,   -999.0,9,   -999.0,9,   7.427,9,   -999.0,9,   -999.0,5,   -999.0,9, 3335.8,  -999.0,  0.0089,   0.140,   0.037, 10.6948,   0.003
    316N145_14,  I02E,  1079,  1,     28, 032,2,19951205,1248, -9.1303, 105.1662, 5535,    351.1,  10.5729,  34.8786,2,  34.8739,2,     61.3,4,     65.5,2,    33.62,2,    30.60,2,     0.00,2,     2.08,2,    0.249,2,    0.138,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 3792.3,  -999.0,-999.0000,-999.000,-999.000, 10.5304,-999.000
    316N145_14,  I02E,  1079,  1,     27, 033,3,19951205,1248, -9.1303, 105.1662, 5535,    400.9,  10.0735,  34.8653,2,  34.8589,2,     64.9,4,     70.0,2,    35.07,2,    31.06,2,     0.01,2,     2.11,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 4253.8,  -999.0,-999.0000,-999.000,-999.000, 10.0263,-999.000
    316N145_14,  I02E,  1079,  1,     26, 037,2,19951205,1248, -9.1303, 105.1662, 5535,    502.1,   8.9207,  34.8021,2,  34.7986,2,     66.5,4,     71.6,2,    45.80,2,    32.92,2,     0.00,2,     2.30,2,    0.086,2,    0.048,2,    0.104,2,   1.9093,2,     8.68,9,   -999.0,9,   -999.0,9,   7.772,9,   -999.0,9,   -999.0,5,   -999.0,9, 5190.9,  -999.0,  0.0095,   0.140,   0.039,  8.8656,   0.002
    316N145_14,  I02E,  1079,  1,     25, 9446,2,19951205,1248, -9.1303, 105.1662, 5535,    601.7,   8.1759,  34.7820,2,  34.7785,2,     59.6,4,     65.0,2,    56.89,2,    34.47,2,     0.01,2,     2.46,2,    0.039,2,    0.028,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 6114.6,  -999.0,-999.0000,-999.000,-999.000,  8.1129,-999.000
    316N145_14,  I02E,  1079,  1,     24, 036,2,19951205,1248, -9.1303, 105.1662, 5535,    701.1,   7.1026,  34.7047,2,  34.7017,2,     63.9,4,     70.2,2,    72.64,2,    35.33,2,     0.00,2,     2.55,2,    0.045,2,    0.029,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 7035.7,  -999.0,-999.0000,-999.000,-999.000,  7.0343,-999.000
    316N145_14,  I02E,  1079,  1,     23, 001,2,19951205,1248, -9.1303, 105.1662, 5535,    793.2,   6.4280,  34.6809,2,  34.6812,2,     65.7,4,     74.3,2,    81.96,2,    35.78,2,     0.00,2,     2.59,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 7889.3,  -999.0,-999.0000,-999.000,-999.000,  6.3542,-999.000
    316N145_14,  I02E,  1079,  1,     22, 019,2,19951205,1248, -9.1303, 105.1662, 5535,    897.5,   5.6745,  34.6489,2,  34.6470,2,     73.5,4,     82.2,2,    91.82,2,    36.04,2,     0.00,2,     2.62,2,    0.026,2,    0.016,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 8856.6,  -999.0,-999.0000,-999.000,-999.000,  5.5956,-999.000
    316N145_14,  I02E,  1079,  1,     21, 025,2,19951205,1248, -9.1303, 105.1662, 5535,    998.8,   5.1560,  34.6457,2,  34.6429,2,     76.0,4,     87.3,2,    98.63,2,    36.28,2,     0.00,2,     2.64,2,    0.023,2,    0.013,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9, 9796.4,  -999.0,-999.0000,-999.000,-999.000,  5.0713,-999.000
    316N145_14,  I02E,  1079,  1,     20, 004,2,19951205,1248, -9.1303, 105.1662, 5535,   1099.4,   4.7819,  34.6571,2,  34.6570,2,     77.3,4,     90.4,2,   103.67,2,    36.49,2,     0.00,2,     2.65,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,10729.8,  -999.0,-999.0000,-999.000,-999.000,  4.6910,-999.000
    316N145_14,  I02E,  1079,  1,     19, 005,2,19951205,1248, -9.1303, 105.1662, 5535,   1195.7,   4.4252,  34.6605,2,  34.6610,2,     81.5,4,     94.3,2,   107.45,2,    36.54,2,     0.00,2,     2.66,2,    0.012,2,    0.006,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,11623.1,  -999.0,-999.0000,-999.000,-999.000,  4.3288,-999.000
    316N145_14,  I02E,  1079,  1,     18, 006,2,19951205,1248, -9.1303, 105.1662, 5535,   1395.9,   3.9609,  34.6992,2,  34.7003,2,     86.7,4,    101.5,2,   111.23,2,    36.49,2,     0.00,2,     2.65,2,    0.003,2,    0.004,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,13481.2,  -999.0,-999.0000,-999.000,-999.000,  3.8512,-999.000
    316N145_14,  I02E,  1079,  1,     17, 038,2,19951205,1248, -9.1303, 105.1662, 5535,   1597.8,   3.4832,  34.7324,2,  34.7317,2,     94.2,4,    111.4,2,   114.29,2,    36.23,2,     0.00,2,     2.63,2,    0.001,2,    0.003,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,15355.6,  -999.0,-999.0000,-999.000,-999.000,  3.3608,-999.000
    316N145_14,  I02E,  1079,  1,     16, 008,2,19951205,1248, -9.1303, 105.1662, 5535,   1797.5,   3.0015,  34.7373,2,  34.7357,2,    105.4,4,    124.7,2,   117.35,2,    35.99,2,     0.00,2,     2.57,2,    0.001,2,    0.008,3, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,17209.7,  -999.0,-999.0000,-999.000,-999.000,  2.8677,-999.000
    316N145_14,  I02E,  1079,  1,     15, 009,2,19951205,1248, -9.1303, 105.1662, 5535,   1996.5,   2.6087,  34.7385,2,  34.7384,2,    117.7,4,    135.9,2,   119.71,2,    35.28,2,     0.00,2,     2.52,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,19057.2,  -999.0,-999.0000,-999.000,-999.000,  2.4630,-999.000
    316N145_14,  I02E,  1079,  1,     14, 010,2,19951205,1248, -9.1303, 105.1662, 5535,   2249.0,   2.2723,  34.7376,2,  34.7360,2,     93.9,4,    145.6,2,   123.67,2,    34.83,2,     0.00,2,     2.48,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,21401.6,  -999.0,-999.0000,-999.000,-999.000,  2.1095,-999.000
    316N145_14,  I02E,  1079,  1,     13, 011,2,19951205,1248, -9.1303, 105.1662, 5535,   2506.0,   2.0079,  34.7337,2,  34.7337,2,    -11.0,4,    154.4,2,   125.85,2,    34.53,2,     0.00,2,     2.43,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,23789.1,  -999.0,-999.0000,-999.000,-999.000,  1.8266,-999.000
    316N145_14,  I02E,  1079,  1,     12, 012,2,19951205,1248, -9.1303, 105.1662, 5535,   2744.2,   1.8417,  34.7307,2,  34.7313,2,     -6.3,4,    160.1,2,   127.67,2,    34.33,2,     0.00,2,     2.41,2,    0.000,2,   -0.001,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,26001.6,  -999.0,-999.0000,-999.000,-999.000,  1.6415,-999.000
    316N145_14,  I02E,  1079,  1,     11, 9425,2,19951205,1248, -9.1303, 105.1662, 5535,   2999.0,   1.7050,  34.7266,2,  34.7268,2,    137.6,4,    165.7,2,   128.76,2,    34.13,2,     0.00,2,     2.39,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,28369.3,  -999.0,-999.0000,-999.000,-999.000,  1.4835,-999.000
    316N145_14,  I02E,  1079,  1,     10, 014,2,19951205,1248, -9.1303, 105.1662, 5535,   3227.3,   1.5667,  34.7234,2,  34.7221,2,    143.6,4,    170.5,2,   130.40,2,    33.98,2,     0.00,2,     2.38,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,30490.6,  -999.0,-999.0000,-999.000,-999.000,  1.3261,-999.000
    316N145_14,  I02E,  1079,  1,      9, 015,2,19951205,1248, -9.1303, 105.1662, 5535,   3491.2,   1.3934,  34.7184,2,  34.7170,2,    154.2,4,    177.8,2,   130.79,2,    33.63,2,     0.00,2,     2.35,2, -999.000,5, -999.000,5, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,32942.7,  -999.0,-999.0000,-999.000,-999.000,  1.1306,-999.000
    316N145_14,  I02E,  1079,  1,      8, 016,2,19951205,1248, -9.1303, 105.1662, 5535,   3746.3,   1.2467,  34.7150,2,  34.7158,2,    173.7,4,    186.2,2,   130.99,2,    33.28,2,     0.00,2,     2.32,2,   -0.001,2,    0.002,2, -999.000,1,-999.0000,1,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,35314.2,  -999.0,-999.0000,-999.000,-999.000,  0.9616,-999.000
