EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-12,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2_TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,DON,DON_FLAG_W,DELC14,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,PMOL/KG,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,,,,DEG C,UMOL/KG,,UMOL/KG,,/MILLE,/MILLE,,DEG C
  31DS19960105,P14S15,   172,  2,     18,2,19960305,   0, -2.0020,-168.7500, 3293,    591.7,   7.3117,  34.5831,3,    103.3,2,    37.98,2,    33.32,2,     0.00,2,     2.32,2, -999.000, -999.000, -999.000,9, -999.000,9,   2225.6,2,   2314.1,2,   1206.9,3,20,   7.5566,2,    25.00,     42.8,2,   -999.0,1,   -999.0,  -999.00,9,   7.2537
  31DS19960105,P14S15,   172,  2,     17,2,19960305,   0, -2.0020,-168.7500, 3293,    674.5,   6.7084,  34.5751,3,     67.4,6,    49.18,2,    38.42,2,     0.00,2,     2.69,2,    0.020,    0.007, -999.000,9, -999.000,9,   2260.8,2,   2319.4,2,   1490.7,2,20,   7.4732,2,    25.00,   -999.0,9,   -999.0,9,   -134.9,     0.31,2,   6.6450
  31DS19960105,P14S15,   172,  2,     16,2,19960305,   0, -2.0020,-168.7500, 3293,    777.8,   5.5824,  34.5503,2,     73.7,2,    64.02,2,    39.54,2,     0.00,2,     2.79,2, -999.000, -999.000, -999.000,9, -999.000,9,   2276.7,2,   2334.3,2,   1516.3,2,20,   7.4682,2,    25.00,   -999.0,9,   -999.0,9,   -157.3,     0.22,2,   5.5153
  31DS19960105,P14S15,   172,  2,     15,2,19960305,   0, -2.0020,-168.7500, 3293,    875.2,   4.9701,  34.5456,2,     81.3,2,    73.95,2,    39.54,2,     0.00,2,     2.80,2,   -0.001,    0.000, -999.000,9, -999.000,9,   2284.3,2,   2342.4,2,   1491.5,2,20,   7.4774,3,    25.00,   -999.0,9,   -999.0,9,   -160.1,     0.26,2,   4.8981
  31DS19960105,P14S15,   172,  2,     14,2,19960305,   0, -2.0020,-168.7500, 3293,    976.8,   4.4854,  34.5540,2,     88.9,2,    82.49,2,    39.20,2,     0.00,2,     2.79,2, -999.000, -999.000, -999.000,9, -999.000,9,   2291.2,2,   2364.3,3,   1466.2,2,20,   7.4873,2,    25.00,   -999.0,9,   -999.0,9,   -166.1,     0.19,2,   4.4079
  31DS19960105,P14S15,   172,  2,     13,2,19960305,   0, -2.0020,-168.7500, 3293,   1073.6,   4.1816,  34.5580,2,     91.4,2,    89.32,2,    39.18,2,     0.00,2,     2.79,2,   -0.001,    0.000, -999.000,9, -999.000,9,   2297.5,2,   2361.5,2,   1464.4,2,20,   7.4894,2,    25.00,     43.0,2,   -999.0,1,   -174.0,     0.13,2,   4.0982
  31DS19960105,P14S15,   172,  2,     12,2,19960305,   0, -2.0020,-168.7500, 3293,   1175.3,   3.9194,  34.5659,2,     92.2,2,    95.65,2,    39.31,2,     0.00,2,     2.80,2,   -0.002,    0.000, -999.000,9, -999.000,9,   2304.1,2,   2370.3,2,   1468.1,2,20,   7.4904,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   3.8295
  31DS19960105,P14S15,   172,  2,     11,2,19960305,   0, -2.0020,-168.7500, 3293,   1275.4,   3.6921,  34.5750,2,     92.3,2,   101.24,2,    39.43,2,     0.00,2,     2.81,2,    0.000,    0.000, -999.000,9, -999.000,9,   2311.4,2,   2374.2,2,   1467.3,2,20,   7.4889,3,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   3.5958
  31DS19960105,P14S15,   172,  2,     10,2,19960305,   0, -2.0020,-168.7500, 3293,   1449.8,   3.1775,  34.5944,2,    103.4,2,   111.13,2,    38.81,2,     0.00,2,     2.76,2,   -0.002,    0.000, -999.000,9, -999.000,9,   2316.7,2,   2389.0,2,   1434.2,2,20,   7.5057,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   3.0718
  31DS19960105,P14S15,   172,  2,      9,2,19960305,   0, -2.0020,-168.7500, 3293,   1690.3,   2.5913,  34.6258,3,    112.2,2,   124.20,2,    38.43,2,     0.00,2,     2.71,2, -999.000, -999.000, -999.000,9, -999.000,9,   2326.8,2,   2400.9,2,   1368.6,2,20,   7.5213,3,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   2.4724
  31DS19960105,P14S15,   172,  2,      8,2,19960305,   0, -2.0020,-168.7500, 3293,   1937.9,   2.2377,  34.6458,3,    111.8,2,   136.69,2,    38.60,2,     0.00,2,     2.72,2,    0.000,    0.000, -999.000,9, -999.000,9,   2340.4,2,   2411.5,2,   1374.9,2,20,   7.5226,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   2.1029
  31DS19960105,P14S15,   172,  2,      7,2,19960305,   0, -2.0020,-168.7500, 3293,   2189.6,   2.0143,  34.6564,3,    117.4,2,   142.20,2,    38.31,2,     0.00,2,     2.68,2, -999.000, -999.000, -999.000,9, -999.000,9,   2342.2,2,   2415.8,2,   1344.5,2,20,   7.5310,3,    25.00,     42.7,2,   -999.0,1,   -999.0,  -999.00,9,   1.8613
  31DS19960105,P14S15,   172,  2,      6,2,19960305,   0, -2.0020,-168.7500, 3293,   2439.3,   1.8613,  34.6716,4,    126.8,2,   142.38,2,    37.68,2,     0.00,2,     2.63,2, -999.000, -999.000, -999.000,9, -999.000,9,   2339.5,2,   2421.8,2,   1305.6,2,20,   7.5454,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.6889
  31DS19960105,P14S15,   172,  2,      5,2,19960305,   0, -2.0020,-168.7500, 3293,   2690.4,   1.7825,  34.6646,2,    130.2,2,   143.85,2,    37.49,2,     0.00,2,     2.61,2, -999.000, -999.000,    0.001,2,    0.000,2,   2336.8,2,   2423.6,2,   1283.6,2,20,   7.5500,3,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.5888
  31DS19960105,P14S15,   172,  2,      4,2,19960305,   0, -2.0020,-168.7500, 3293,   2940.8,   1.6691,  34.6750,2,    138.0,2,   143.56,2,    36.93,2,     0.00,2,     2.56,2, -999.000, -999.000, -999.000,9, -999.000,9,   2332.1,2,   2422.0,2,   1249.7,2,20,   7.5616,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.4542
  31DS19960105,P14S15,   172,  2,      3,2,19960305,   0, -2.0020,-168.7500, 3293,   3189.9,   1.5853,  34.6780,2,    145.6,2,   142.66,2,    36.44,2,     0.00,2,     2.52,2,   -0.002,    0.000, -999.000,9, -999.000,9,   2325.8,2,   2421.2,2,   1219.8,2,20,   7.5719,3,    25.00,     42.5,2,   -999.0,1,   -999.0,  -999.00,9,   1.3481
  31DS19960105,P14S15,   172,  2,      2,2,19960305,   0, -2.0020,-168.7500, 3293,   3341.6,   1.5506,  34.6802,2,    148.4,6,   142.37,2,    36.25,2,     0.00,2,     2.51,2, -999.000, -999.000, -999.000,9, -999.000,9,   2324.8,2,   2420.3,2,   1209.8,2,20,   7.5766,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.2992
  31DS19960105,P14S15,   172,  2,      1,2,19960305,   0, -2.0020,-168.7500, 3293,   3444.7,   1.5502,  34.6842,3,    148.9,2,   142.19,6,    36.19,6,     0.00,6,     2.51,6,    0.000,    0.000,    0.001,2,    0.000,2,   2323.2,2,   2425.2,2,   1220.1,2,20,   7.5764,3,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.2884
  31DS19960105,P14S15,   173,  2,     36,2,19960306,   0, -1.0010,-168.7540, 5465,      4.0,  26.9515,  35.5471,2,    203.5,2,     2.33,2,     3.81,2,     0.29,2,     0.44,2,    1.730,    0.938, -999.000,9, -999.000,9,   2017.0,2,   2340.4,2,    311.1,2,20,   8.0540,2,    25.00,     71.6,2,      4.9,2,     84.3,  -999.00,9,  26.9506
  31DS19960105,P14S15,   173,  2,     35,2,19960306,   0, -1.0010,-168.7540, 5465,     31.3,  26.8204,  35.5416,2,    203.7,2,     2.50,2,     3.82,2,     0.30,2,     0.45,2,    1.735,    0.952, -999.000,9, -999.000,9,   2021.3,2,   2338.2,2,    312.2,2,20,   8.0531,2,    25.00,     70.4,2,      5.1,2,   -999.0,  -999.00,9,  26.8132
  31DS19960105,P14S15,   173,  2,     34,2,19960306,   0, -1.0010,-168.7540, 5465,     55.1,  26.7680,  35.5314,2,    202.6,2,     2.41,2,     3.88,2,     0.31,2,     0.46,2,    1.731,    0.940, -999.000,9, -999.000,9,   2020.6,2,   2341.0,2,    318.4,2,20,   8.0512,2,    25.00,     67.7,2,   -999.0,1,   -999.0,  -999.00,9,  26.7554
  31DS19960105,P14S15,   173,  2,     33,2,19960306,   0, -1.0010,-168.7540, 5465,     81.0,  26.6480,  35.5114,2,    200.4,3,     2.55,2,     4.02,2,     0.32,2,     0.49,2,    1.733,    1.107, -999.000,9, -999.000,9,   2024.2,2,   2337.4,2,    327.6,2,20,   8.0433,2,    25.00,     66.9,2,      4.6,2,   -999.0,  -999.00,9,  26.6296
  31DS19960105,P14S15,   173,  2,     32,2,19960306,   0, -1.0010,-168.7540, 5465,    119.5,  26.0601,  35.5450,2,    184.3,2,     2.73,2,     4.66,2,     1.04,2,     0.57,2,    1.755,    0.992, -999.000,9, -999.000,9,   2037.3,2,   2339.6,2,    356.1,2,20,   8.0206,2,    25.00,     61.2,2,      4.8,2,   -999.0,  -999.00,9,  26.0333
  31DS19960105,P14S15,   173,  2,     31,2,19960306,   0, -1.0010,-168.7540, 5465,    163.2,  21.3481,  35.7371,2,    125.0,2,     4.57,2,    11.44,2,     0.03,2,     0.97,2,    1.703,    0.884, -999.000,9, -999.000,9,   2116.2,2,   2351.5,2,    504.8,2,20,   7.8973,2,    25.00,     53.5,2,      3.8,2,   -999.0,  -999.00,9,  21.3164
  31DS19960105,P14S15,   173,  2,     30,2,19960306,   0, -1.0010,-168.7540, 5465,    207.7,  14.6780,  35.1408,2,    121.7,2,    11.82,2,    18.08,2,     0.01,2,     1.34,2,    1.092,    0.545, -999.000,9, -999.000,9,   2146.0,2,   2320.8,2,    675.9,2,20,   7.7777,2,    25.00,     50.2,2,      3.9,2,   -999.0,  -999.00,9,  14.6470
  31DS19960105,P14S15,   173,  2,     29,2,19960306,   0, -1.0010,-168.7540, 5465,    266.1,  11.6247,  34.8341,2,     89.4,2,    21.99,2,    26.18,2,     0.00,2,     1.84,2,    0.556,    0.268, -999.000,9, -999.000,9,   2188.3,2,   2308.2,2,    979.8,2,20,   7.6411,2,    25.00,     50.3,2,      1.8,2,   -999.0,  -999.00,9,  11.5907
  31DS19960105,P14S15,   173,  2,     28,2,19960306,   0, -1.0010,-168.7540, 5465,    326.4,  10.8877,  34.7792,2,     70.5,3,    25.57,2,    29.37,2,     0.00,2,     2.05,2,    0.382,    0.224, -999.000,9, -999.000,9,   2209.8,2,   2307.4,2,   1117.2,2,20,   7.5839,2,    25.00,     48.5,2,      2.1,2,   -999.0,  -999.00,9,  10.8476
  31DS19960105,P14S15,   173,  2,     27,2,19960306,   0, -1.0010,-168.7540, 5465,    423.9,   9.9342,  34.7221,2,   -999.0,9,    27.99,2,    31.19,2,     0.00,2,     2.16,2,    0.230,    0.111, -999.000,9, -999.000,9,   2220.5,2,   2305.9,2,   1192.6,2,20,   7.5608,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   9.8848
  31DS19960105,P14S15,   173,  2,     26,2,19960306,   0, -1.0010,-168.7540, 5465,    525.3,   7.6361,  34.5927,2,     91.8,2,    38.21,2,    33.86,2,     0.00,2,     2.36,2,    0.097,    0.047, -999.000,9, -999.000,9,   2231.8,2,   2313.3,2,   -999.0,9,20,-999.0000,9,  -999.00,     43.0,2,   -999.0,1,   -999.0,  -999.00,9,   7.5835
  31DS19960105,P14S15,   173,  2,     25,2,19960306,   0, -1.0010,-168.7540, 5465,    625.9,   6.9999,  34.5694,2,     88.8,6,    44.18,2,    35.56,2,     0.00,2,     2.49,2,    0.057,    0.020, -999.000,9, -999.000,9,   2243.8,2,   2315.1,2,   1324.9,2,20,   7.5205,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   6.9399
  31DS19960105,P14S15,   173,  2,     24,2,19960306,   0, -1.0010,-168.7540, 5465,    724.0,   6.1378,  34.5461,2,     89.7,2,    53.54,2,    37.02,2,     0.00,2,     2.61,2,    0.024,    0.008, -999.000,9, -999.000,9,   2257.8,2,   2321.0,2,   1379.8,2,20,   7.5072,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   6.0726
  31DS19960105,P14S15,   173,  2,     23,2,19960306,   0, -1.0010,-168.7540, 5465,    826.0,   5.4683,  34.5399,2,     91.5,2,    63.85,2,    37.80,2,     0.00,2,     2.67,2,    0.010,    0.003, -999.000,9, -999.000,9,   2269.9,2,   2334.8,2,   1410.9,2,20,   7.5004,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   5.3975
  31DS19960105,P14S15,   173,  2,     22,2,19960306,   0, -1.0010,-168.7540, 5465,    926.2,   4.5794,  34.5519,2,     87.5,2,    82.65,2,    39.16,2,     0.00,2,     2.79,2,    0.000,    0.000, -999.000,9, -999.000,9,   2292.8,2,   2353.3,2,   1477.1,2,20,   7.4867,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   4.5056
  31DS19960105,P14S15,   173,  2,     21,2,19960306,   0, -1.0010,-168.7540, 5465,   1022.1,   4.3718,  34.5587,2,     85.0,2,    88.36,2,    39.55,2,     0.00,2,     2.82,2,    0.000,    0.000, -999.000,9, -999.000,9,   2302.0,2,   2366.5,2,   1495.1,2,20,   7.4809,2,    25.00,     42.9,2,   -999.0,1,   -999.0,  -999.00,9,   4.2913
  31DS19960105,P14S15,   173,  2,     20,2,19960306,   0, -1.0010,-168.7540, 5465,   1136.6,   3.9937,  34.5658,2,     91.0,2,    95.19,2,    39.29,2,     0.00,2,     2.80,2, -999.000, -999.000, -999.000,9, -999.000,9,   2304.1,2,   2372.5,2,   1473.2,2,20,   7.4901,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   3.9065
  31DS19960105,P14S15,   173,  2,     19,2,19960306,   0, -1.0010,-168.7540, 5465,   1311.8,   3.5399,  34.5854,2,     89.4,6,   107.55,2,    39.75,2,     0.00,2,     2.84,2,   -0.001,    0.000, -999.000,9, -999.000,9,   2320.9,2,   2384.4,2,   1523.3,2,20,   7.4850,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   3.4420
  31DS19960105,P14S15,   173,  2,     18,2,19960306,   0, -1.0010,-168.7540, 5465,   1561.2,   2.8892,  34.6085,2,    102.1,2,   121.03,2,    39.14,2,     0.00,2,     2.77,2, -999.000, -999.000, -999.000,9, -999.000,9,   2327.0,2,   2398.2,2,   1426.7,2,20,   7.5037,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   2.7775
  31DS19960105,P14S15,   173,  2,     17,2,19960306,   0, -1.0010,-168.7540, 5465,   1814.1,   2.4624,  34.6315,2,    105.3,2,   133.07,2,    39.15,2,     0.00,2,     2.76,2, -999.000, -999.000, -999.000,9, -999.000,9,   2339.0,2,   2407.2,0,   1410.4,2,20,   7.5093,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   2.3349
  31DS19960105,P14S15,   173,  2,     16,2,19960306,   0, -1.0010,-168.7540, 5465,   2064.1,   2.1656,  34.6451,2,    114.0,2,   138.74,2,    38.62,2,     0.00,2,     2.71,2,   -0.001,    0.000, -999.000,9, -999.000,9,   2341.1,2,   2417.7,2,   1370.1,2,20,   7.5243,2,    25.00,     42.9,2,   -999.0,1,   -999.0,  -999.00,9,   2.0211
  31DS19960105,P14S15,   173,  2,     15,2,19960306,   0, -1.0010,-168.7540, 5465,   2314.3,   1.9854,  34.6557,2,    120.8,2,   141.84,2,    38.17,2,     0.00,2,     2.66,2, -999.000, -999.000, -999.000,9, -999.000,9,   2339.8,2,   2426.9,3,   1324.9,2,20,   7.5360,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.8220
  31DS19960105,P14S15,   173,  2,     14,2,19960306,   0, -1.0010,-168.7540, 5465,   2564.0,   1.8403,  34.6646,2,    125.4,2,   145.44,2,    37.90,2,     0.00,2,     2.64,2, -999.000, -999.000, -999.000,9, -999.000,9,   2341.4,2,   2425.3,2,   1318.1,2,20,   7.5428,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.6571
  31DS19960105,P14S15,   173,  2,     13,2,19960306,   0, -1.0010,-168.7540, 5465,   2816.1,   1.7473,  34.6705,2,    131.6,2,   145.18,2,    37.47,2,     0.00,2,     2.60,2,   -0.001,    0.000, -999.000,9, -999.000,9,   2335.6,2,   2426.1,2,   1278.6,2,20,   7.5522,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.5426
  31DS19960105,P14S15,   173,  2,     12,2,19960306,   0, -1.0010,-168.7540, 5465,   3065.9,   1.6273,  34.6703,3,    138.3,6,   144.73,2,    36.99,2,     0.00,2,     2.56,2, -999.000, -999.000, -999.000,9, -999.000,9,   2331.8,2,   2423.6,2,   1254.9,2,20,-999.0000,9,  -999.00,     43.0,2,   -999.0,1,   -999.0,  -999.00,9,   1.4013
  31DS19960105,P14S15,   173,  2,     11,2,19960306,   0, -1.0010,-168.7540, 5465,   3316.2,   1.5737,  34.6788,2,    144.3,2,   144.20,2,    36.60,2,     0.00,2,     2.53,2, -999.000, -999.000, -999.000,9, -999.000,9,   2328.2,2,   2424.5,2,   1231.1,2,20,   7.5701,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.3243
  31DS19960105,P14S15,   173,  2,     10,2,19960306,   0, -1.0010,-168.7540, 5465,   3563.2,   1.5146,  34.6840,2,    152.2,2,   142.31,2,    36.10,2,     0.00,2,     2.49,2,   -0.002,    0.000, -999.000,9, -999.000,9,   2321.7,2,   2418.6,2,   1208.4,2,20,   7.5805,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.2415
  31DS19960105,P14S15,   173,  2,      9,2,19960306,   0, -1.0010,-168.7540, 5465,   3817.2,   1.4801,  34.6884,2,    157.0,2,   141.45,2,    35.81,2,     0.00,2,     2.46,2, -999.000, -999.000, -999.000,9, -999.000,9,   2318.6,2,   2421.5,2,   1160.6,2,20,   7.5895,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   1.1813
  31DS19960105,P14S15,   173,  2,      8,2,19960306,   0, -1.0010,-168.7540, 5465,   4065.8,   1.4171,  34.6932,2,    164.4,2,   139.83,2,    35.33,2,     0.00,2,     2.42,2, -999.000, -999.000, -999.000,9, -999.000,9,   2313.3,2,   2418.0,2,   1125.7,2,20,   7.5978,2,    25.00,     42.9,2,   -999.0,1,   -999.0,  -999.00,9,   1.0933
  31DS19960105,P14S15,   173,  2,      7,2,19960306,   0, -1.0010,-168.7540, 5465,   4314.8,   1.3126,  34.6999,2,    178.0,2,   132.91,2,    34.28,2,     0.00,2,     2.35,2,    0.000,    0.000,    0.000,2,    0.000,2,   2294.9,2,   2404.0,2,   1096.8,2,20,   7.6059,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.9642
  31DS19960105,P14S15,   173,  2,      6,2,19960306,   0, -1.0010,-168.7540, 5465,   4569.3,   1.2634,  34.7024,2,    184.0,2,   129.01,2,    33.71,2,     0.00,2,     2.31,2,    0.000,    0.000, -999.000,9, -999.000,9,   2285.9,2,   2396.7,2,   1081.3,2,20,   7.6100,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.8877
  31DS19960105,P14S15,   173,  2,      5,2,19960306,   0, -1.0010,-168.7540, 5465,   4858.5,   1.2508,  34.7044,2,    190.7,6,   126.67,2,    33.35,2,     0.00,2,     2.28,2,    0.000,    0.000,    0.000,2,    0.008,2,   2281.4,2,   2386.1,2,   1073.5,2,20,   7.6111,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.8417
  31DS19960105,P14S15,   173,  2,      4,2,19960306,   0, -1.0010,-168.7540, 5465,   5173.5,   1.2631,  34.7062,2,    192.7,2,   125.32,2,    33.18,2,     0.00,2,     2.27,2,    0.001,    0.000, -999.000,9, -999.000,9,   2277.3,2,   2391.0,3,   1077.4,2,20,   7.6106,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.8156
  31DS19960105,P14S15,   173,  2,      3,2,19960306,   0, -1.0010,-168.7540, 5465,   5476.8,   1.2965,  34.7057,2,    194.4,2,   124.95,2,    33.09,2,     0.00,2,     2.27,2,    0.001,    0.000,    0.000,2,    0.017,2,   2276.0,2,   2389.1,2,   1072.7,2,20,   7.6108,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.8101
  31DS19960105,P14S15,   173,  2,      2,2,19960306,   0, -1.0010,-168.7540, 5465,   5773.2,   1.3332,  34.7062,2,    194.0,2,   124.68,2,    33.04,2,     0.00,2,     2.26,2,    0.002,    0.000,    0.000,2,    0.017,2,   2278.4,2,   2386.6,2,   1080.6,2,20,   7.6112,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.8074
  31DS19960105,P14S15,   173,  2,      1,2,19960306,   0, -1.0010,-168.7540, 5465,   5889.4,   1.3487,  34.7069,2,    193.4,2,   124.69,6,    33.05,6,     0.00,6,     2.27,6,    0.003,    0.000,    0.000,2,    0.016,2,   2276.9,2,   2385.9,2,   1097.7,2,20,   7.6112,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.8071
  31DS19960105,P14S15,   174,  1,     36,2,19960306,   0, -0.0010,-168.7500, 5542,      3.0,  26.2879,  35.4028,2,    200.4,2,     2.73,2,     4.56,2,     0.48,2,     0.50,2,    1.766,    0.976,    0.174,2,    1.842,2,   2024.1,2,   2328.7,2,    344.2,2,20,   8.0336,2,    25.00,     65.0,2,      4.9,2,     69.0,     1.32,2,  26.2872
  31DS19960105,P14S15,   174,  1,     35,2,19960306,   0, -0.0010,-168.7500, 5542,     20.4,  26.2981,  35.3970,2,    200.2,2,     2.79,2,     4.57,2,     0.48,2,     0.50,2,    1.782,    1.005,    0.173,2,    1.855,2,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,     65.6,2,      4.8,2,     67.8,     1.33,2,  26.2935
  31DS19960105,P14S15,   174,  1,     34,2,19960306,   0, -0.0010,-168.7500, 5542,     44.3,  26.2545,  35.3912,2,    199.6,2,     2.78,2,     4.63,2,     0.50,2,     0.52,2,    1.776,    1.013,    0.173,2,    1.791,2,   2024.8,2,   2324.8,2,    336.1,2,20,   8.0298,2,    25.00,     64.2,2,      4.7,2,     58.6,     1.31,2,  26.2445
  31DS19960105,P14S15,   174,  1,     33,2,19960306,   0, -0.0010,-168.7500, 5542,     68.0,  25.8265,  35.3315,2,    192.4,2,     3.08,2,     5.17,2,     0.60,2,     0.56,2,    1.766,    1.005,    0.170,2,    1.697,2,   2029.9,2,   2319.3,2,    351.7,2,20,   8.0162,2,    25.00,     63.3,2,      5.2,2,     65.1,     1.24,2,  25.8114
  31DS19960105,P14S15,   174,  1,     32,2,19960306,   0, -0.0010,-168.7500, 5542,     94.0,  25.8121,  35.3420,2,    190.3,2,     3.13,2,     5.26,2,     0.59,2,     0.56,2,    1.782,    0.994,    0.168,2,    1.627,2,   2030.3,2,   2322.7,2,    344.6,2,20,   8.0154,2,    25.00,     60.8,2,      5.0,2,     65.7,     1.23,2,  25.7912
  31DS19960105,P14S15,   174,  1,     31,2,19960306,   0, -0.0010,-168.7500, 5542,    138.6,  23.9869,  35.2357,2,    151.1,2,     4.62,2,     8.70,2,     0.09,2,     0.71,2,    1.737,    0.960,    0.127,2,    0.811,2,   2053.0,2,   2326.9,3,    405.6,2,20,   7.9609,2,    25.00,     54.6,2,      4.7,2,     65.4,     0.97,2,  23.9577
  31DS19960105,P14S15,   174,  1,     30,2,19960306,   0, -0.0010,-168.7500, 5542,    189.1,  17.4665,  35.2631,2,    140.1,2,     7.75,2,    12.53,2,     0.02,2,     0.95,2,    1.507,    0.802,    0.044,2,    0.197,2,   2102.9,2,   2317.8,2,    517.6,2,20,   7.8718,2,    25.00,     48.6,2,      3.3,2,     49.0,     0.89,2,  17.4346
  31DS19960105,P14S15,   174,  1,     29,2,19960306,   0, -0.0010,-168.7500, 5542,    241.4,  14.6749,  35.0915,2,    134.5,2,    11.95,2,    16.91,2,     0.01,2,     1.24,2,    1.180,    0.589,    0.031,2,    0.168,2,   2132.5,2,   2311.8,0,    622.2,3,20,   7.8002,2,    25.00,     46.9,2,      2.5,2,     32.9,     0.83,6,  14.6388
  31DS19960105,P14S15,   174,  1,     28,2,19960306,   0, -0.0010,-168.7500, 5542,    289.8,  12.8039,  34.9090,2,    118.8,2,    17.75,2,    21.34,2,     0.01,2,     1.52,2,    0.885,    0.466,    0.478,4,    0.150,2,   2157.6,3,   2307.3,2,    758.9,2,20,   7.7266,2,    25.00,     43.9,2,      2.0,2,     15.5,     0.70,2,  12.7643
  31DS19960105,P14S15,   174,  1,     27,2,19960306,   0, -0.0010,-168.7500, 5542,    374.2,  10.3975,  34.7433,2,   -999.0,9,    27.81,2,    31.02,2,     0.01,2,     2.15,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   2315.2,3,   -999.0,9,20,-999.0000,9,  -999.00,     43.3,2,      2.1,2,    -53.8,     0.36,2,  10.3527
  31DS19960105,P14S15,   174,  1,     26,2,19960306,   0, -0.0010,-168.7500, 5542,    475.8,   8.5961,  34.6384,2,     69.8,2,    35.10,2,    34.18,2,     0.00,2,     2.36,2,    0.119,    0.065,    0.012,2,    0.048,2,   2233.8,2,   2306.1,2,   1305.6,2,20,   7.5197,2,    25.00,     43.0,2,      2.3,2,    -86.7,     0.37,2,   8.5452
  31DS19960105,P14S15,   174,  1,     25,2,19960306,   0, -0.0010,-168.7500, 5542,    576.2,   7.2750,  34.5869,2,     60.0,2,    45.85,2,    38.05,2,     0.00,2,     2.67,2,    0.027,    0.009,    0.000,2,    0.010,2,   2257.8,2,   2316.6,2,   1511.9,2,20,   7.4720,2,    25.00,     42.7,2,   -999.0,1,   -122.6,     0.30,2,   7.2187
  31DS19960105,P14S15,   174,  1,     24,2,19960306,   0, -0.0010,-168.7500, 5542,    675.0,   6.4349,  34.5576,2,     71.1,2,    53.66,2,    38.54,2,     0.00,2,     2.71,2,    0.016,    0.005,    0.000,2,    0.000,2,   2264.1,2,   2328.5,3,   1490.1,2,20,   7.4784,2,    25.00,   -999.0,9,   -999.0,9,   -132.7,     0.27,2,   6.3728
