EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PH_SWS,PH_TEMP,PH_SWS_FLAG_W,CHLORA,CHLORA_FLAG_W,PHAEO,PHAEO_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,PPM,,,DEGC,,UG/L,,UG/L,,DEGC
  35LU19950909, AR04g,     6,  1,     11,2,19950910,  5.9713, -51.3000,   20,    596.8,   5.8206,  34.5852,2,  34.5790,2,    131.7,2,    133.3,2,    25.73,2,    34.94,2,     0.01,2,     2.31,2, -999.000,9, -999.000,9,   2238.2,3,   -999.0,9,   7.5967,    25.00,2,  -999.00,9,  -999.00,9,   5.7688
  35LU19950909, AR04g,     6,  1,     10,2,19950910,  5.9713, -51.3000,   20,    797.2,   5.0302,  34.5856,2,  34.5850,2,    144.6,2,    142.1,2,    29.31,2,    34.26,2,     0.01,2,     2.38,2,    0.023,2,    0.003,2,   2228.8,2,   -999.0,9,   7.5928,    25.00,2,  -999.00,9,  -999.00,9,   4.9647
  35LU19950909, AR04g,     6,  1,      9,2,19950910,  5.9713, -51.3000,   20,    898.0,   4.8890,  34.6296,2,  34.6251,2,    147.4,2,    146.4,2,    29.53,2,    33.53,2,     0.01,2,     2.33,2,    0.033,2,    0.005,2,   2244.9,3,   -999.0,9,   7.6036,    25.00,2,  -999.00,9,  -999.00,9,   4.8154
  35LU19950909, AR04g,     6,  1,      8,2,19950910,  5.9713, -51.3000,   20,    996.0,   4.8038,  34.6730,2,  34.6880,2,    153.9,2,    153.8,2,    28.58,2,    32.28,2,     0.01,2,     2.24,2,   -0.005,2,    0.003,2,   2233.2,2,   -999.0,9,   7.6150,    25.00,2,  -999.00,9,  -999.00,9,   4.7220
  35LU19950909, AR04g,     6,  1,      7,2,19950910,  5.9713, -51.3000,   20,   1096.1,   4.8706,  34.7726,2,  34.7670,2,    160.1,2,    160.4,2,    26.67,2,    30.68,2,     0.01,2,     2.13,2,    0.020,2,    0.003,2,   2228.0,2,   -999.0,9,   7.6378,    25.00,2,  -999.00,9,  -999.00,9,   4.7791
  35LU19950909, AR04g,     6,  1,      6,2,19950910,  5.9713, -51.3000,   20,   1196.3,   4.9371,  34.8727,2,  34.8750,2,    181.7,2,    182.0,2,    23.14,2,    27.04,2,     0.01,2,     1.86,2,    0.070,2,    0.015,2,   2222.5,2,   -999.0,9,   7.6793,    25.00,2,  -999.00,9,  -999.00,9,   4.8356
  35LU19950909, AR04g,     6,  1,      4,2,19950910,  5.9713, -51.3000,   20,   1397.3,   4.6138,  35.0140,2,  35.0120,2,    237.5,2,    236.9,2,    15.10,2,    19.75,2,     0.00,2,     1.35,2,    0.372,2,    0.155,2,   2156.9,2,   -999.0,9,   7.7564,    25.00,2,  -999.00,9,  -999.00,9,   4.4963
  35LU19950909, AR04g,     6,  1,      5,2,19950910,  5.9713, -51.3000,   20,   1397.3,   4.6119,  35.0137,2,  35.0120,2,    237.5,2,    236.6,2,    15.13,2,    19.70,2,     0.01,2,     1.36,2,    0.351,2,    0.153,2,   2143.9,3,   -999.0,9,   7.7563,    25.00,2,  -999.00,9,  -999.00,9,   4.4944
  35LU19950909, AR04g,     6,  1,      3,2,19950910,  5.9713, -51.3000,   20,   1596.4,   4.1854,  35.0052,2,  35.0040,2,    252.4,2,    252.6,2,    14.16,2,    18.51,2,     0.00,2,     1.26,2,    0.377,2,    0.162,2,   2156.4,2,   -999.0,9,   7.7666,    25.00,2,  -999.00,9,  -999.00,9,   4.0540
  35LU19950909, AR04g,     6,  1,      2,2,19950910,  5.9713, -51.3000,   20,   1896.8,   3.7258,  34.9880,2,  34.9860,2,    260.5,2,    259.4,2,    15.77,2,    18.14,2,     0.00,2,     1.24,2,    0.258,2,    0.111,2,   2149.2,2,   -999.0,9,   7.7707,    25.00,2,  -999.00,9,  -999.00,9,   3.5721
  35LU19950909, AR04g,     6,  1,      1,2,19950910,  5.9713, -51.3000,   20,   1962.0,   3.6708,  34.9867,2,  34.9840,2,    260.7,2,    259.9,2,    16.30,2,    18.13,2,     0.00,2,     1.24,2,    0.228,2,    0.103,2,   2151.3,2,   -999.0,9,   7.7723,    25.00,2,  -999.00,9,  -999.00,9,   3.5117
  35LU19950909, AR04g,     7,  1,     22,2,19950910,  6.0412, -51.2392,   15,      0.4,  28.5951,  35.4811,2,  36.2039,2,    197.3,2,    199.1,2,     2.07,2,     0.00,2,     0.00,2,     0.03,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,     0.08,2,     0.01,2,  28.5950
  35LU19950909, AR04g,     7,  1,     21,2,19950910,  6.0412, -51.2392,   15,     49.8,  27.1174,  36.1245,2,  36.2977,2,    197.6,2,    198.8,2,     0.57,2,     0.00,2,     0.00,2,     0.05,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,  27.1059
  35LU19950909, AR04g,     7,  1,     20,2,19950910,  6.0412, -51.2392,   15,     99.6,  26.3525,  36.2997,2,  35.8205,2,    192.2,2,    195.4,2,     0.46,2,     0.00,2,     0.30,2,     0.09,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,  26.3300
  35LU19950909, AR04g,     7,  1,     19,2,19950910,  6.0412, -51.2392,   15,    199.0,  17.3828,  35.7913,2,  35.6188,2,    160.0,2,    159.9,2,     4.76,2,    11.30,2,     0.04,2,     0.81,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,  17.3493
  35LU19950909, AR04g,     7,  1,     18,2,19950910,  6.0412, -51.2392,   15,    248.4,  14.1072,  35.6186,2,  35.4385,2,    120.3,2,    124.7,2,     7.94,2,    18.98,2,     0.01,2,     1.24,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,  14.0709
  35LU19950909, AR04g,     7,  1,     17,2,19950910,  6.0412, -51.2392,   15,    298.5,  12.0653,  35.2122,2,  35.2870,2,    135.0,2,    131.5,2,    10.05,2,    21.36,2,     0.01,2,     1.43,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,  12.0259
  35LU19950909, AR04g,     7,  1,     16,2,19950910,  6.0412, -51.2392,   15,    497.1,   6.0987,  34.5593,2,  34.5666,2,    142.3,2,    141.0,2,    23.66,2,    33.09,2,     0.00,2,     2.23,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   6.0548
  35LU19950909, AR04g,     7,  1,     15,2,19950910,  6.0412, -51.2392,   15,    796.6,   5.3995,  34.6312,2,  34.6305,2,    133.8,2,    132.3,2,    27.66,2,    34.64,2,     0.00,2,     2.35,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   5.3317
  35LU19950909, AR04g,     7,  1,     14,2,19950910,  6.0412, -51.2392,   15,    896.8,   5.0735,  34.6446,2,  34.6449,2,    142.0,2,    139.4,2,    28.66,2,    34.07,2,     0.00,2,     2.32,2,    0.015,2,    0.003,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.9987
  35LU19950909, AR04g,     7,  1,     13,2,19950910,  6.0412, -51.2392,   15,    997.5,   4.7424,  34.6626,2,  34.6620,2,    157.8,2,    156.3,2,    29.04,2,    32.41,2,     0.00,2,     2.22,2,    0.012,2,    0.003,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.6610
  35LU19950909, AR04g,     7,  1,     12,2,19950910,  6.0412, -51.2392,   15,   1197.8,   4.9417,  34.8657,2,  34.8958,2,    179.9,2,    183.7,2,    22.29,2,    26.51,2,     0.01,2,     1.79,2,    0.112,2,    0.058,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.8400
  35LU19950909, AR04g,     7,  1,     11,2,19950910,  6.0412, -51.2392,   15,   1397.7,   4.8383,  35.0015,2,  35.0070,2,    224.1,2,    227.6,2,    15.88,2,    20.67,2,     0.00,2,     1.39,2,    0.330,2,    0.140,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.7184
  35LU19950909, AR04g,     7,  1,     10,2,19950910,  6.0412, -51.2392,   15,   1497.8,   4.5191,  35.0158,2,  35.0136,2,    243.5,2,    242.3,2,    14.31,2,    19.33,2,     0.00,2,     1.29,2,    0.378,2,    0.165,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.3931
  35LU19950909, AR04g,     7,  1,      9,2,19950910,  6.0412, -51.2392,   15,   1595.9,   4.2120,  35.0072,2,  35.0050,2,    253.8,2,    254.3,2,    13.80,2,    18.55,2,     0.00,2,     1.23,2,    0.401,2,    0.169,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.0803
  35LU19950909, AR04g,     7,  1,      8,2,19950910,  6.0412, -51.2392,   15,   1697.2,   3.9762,  34.9987,2,  34.9957,2,    258.9,2,    255.7,2,    14.41,2,    18.29,2,     0.00,2,     1.23,2,    0.352,2,    0.155,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.8380
  35LU19950909, AR04g,     7,  1,      7,2,19950910,  6.0412, -51.2392,   15,   1798.3,   3.9606,  34.9956,2,  34.9940,2,    257.5,2,    256.6,2,    14.62,2,    18.20,2,     0.01,2,     1.23,2,    0.342,2,    0.144,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.8130
  35LU19950909, AR04g,     7,  1,      5,2,19950910,  6.0412, -51.2392,   15,   1897.1,   3.7066,  34.9887,2,  34.9855,2,    260.0,2,    260.2,2,    15.52,2,    18.17,2,     0.00,2,     1.22,2,    0.244,2,    0.099,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.5532
  35LU19950909, AR04g,     7,  1,      6,2,19950910,  6.0412, -51.2392,   15,   1897.1,   3.7066,  34.9887,2,  34.9857,2,    260.0,2,    259.7,2,    15.51,2,    18.13,2,     0.00,2,     1.22,2,    0.249,2,    0.104,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.5532
  35LU19950909, AR04g,     7,  1,      4,2,19950910,  6.0412, -51.2392,   15,   1997.7,   3.5618,  34.9826,2,  34.9810,2,    259.9,2,    259.8,2,    16.67,2,    18.18,2,     0.00,2,     1.23,2,    0.194,2,    0.080,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.4009
  35LU19950909, AR04g,     7,  1,      3,2,19950910,  6.0412, -51.2392,   15,   2198.1,   3.4368,  34.9760,2,  34.9737,2,    262.0,2,    260.7,2,    17.63,2,    18.24,2,     0.00,2,     1.24,2,    0.160,2,    0.067,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.2586
  35LU19950909, AR04g,     7,  1,      2,2,19950910,  6.0412, -51.2392,   15,   2398.7,   3.1990,  34.9632,2,  34.9610,2,    262.0,2,    261.2,2,    19.66,2,    18.36,2,     0.00,2,     1.25,2,    0.132,2,    0.056,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.0053
  35LU19950909, AR04g,     7,  1,      1,2,19950910,  6.0412, -51.2392,   15,   2488.0,   3.1635,  34.9608,2,  34.9570,2,    260.0,2,    261.3,2,    20.40,2,    18.40,2,     0.01,2,     1.25,2,    0.120,2,    0.057,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   2.9617
  35LU19950909, AR04g,     8,  1,     22,2,19950910,  6.2170, -51.0893,   20,      0.2,  29.3315,  35.0797,2,  35.1597,2,    195.0,2,    196.7,2,     2.91,2,     0.02,2,     0.00,2,     0.01,2, -999.000,9, -999.000,9,   1950.0,2,   -999.0,9,   8.1246,    25.00,2,     0.08,2,     0.02,2,  29.3315
  35LU19950909, AR04g,     8,  1,     21,2,19950910,  6.2170, -51.0893,   20,     48.9,  27.0713,  36.1692,2,  36.3025,2,    198.0,2,    197.2,2,     0.82,2,     0.02,2,     0.00,2,     0.05,2, -999.000,9, -999.000,9,   2015.8,2,   -999.0,9,   8.1027,    25.00,2,  -999.00,9,  -999.00,9,  27.0600
  35LU19950909, AR04g,     8,  1,     20,2,19950910,  6.2170, -51.0893,   20,     98.5,  26.4208,  36.2978,2,  35.8640,0,    189.8,2,    193.6,2,     0.72,2,     0.36,2,     0.23,2,     0.09,2, -999.000,9, -999.000,9,   2028.1,2,   -999.0,9,   8.0947,    25.00,2,  -999.00,9,  -999.00,9,  26.3985
  35LU19950909, AR04g,     8,  1,     19,2,19950910,  6.2170, -51.0893,   20,    198.8,  16.9455,  35.6556,2,  35.8632,2,    173.7,2,    171.0,2,     3.85,2,     9.42,2,     0.02,2,     0.69,2, -999.000,9, -999.000,9,   2092.2,2,   -999.0,9,   7.9172,    25.00,2,  -999.00,9,  -999.00,9,  16.9126
  35LU19950909, AR04g,     8,  1,     18,2,19950910,  6.2170, -51.0893,   20,    446.4,   7.7319,  34.6800,2,  34.6758,2,    136.5,2,    139.5,2,    18.17,2,    30.08,2,     0.00,2,     1.98,2, -999.000,9, -999.000,9,   2175.9,2,   -999.0,9,   7.6650,    25.00,2,  -999.00,9,  -999.00,9,   7.6871
  35LU19950909, AR04g,     8,  1,     17,2,19950910,  6.2170, -51.0893,   20,    696.0,   5.6319,  34.5573,2,  34.5600,2,    136.4,2,    135.3,2,    26.98,2,    34.31,2,     0.00,2,     2.28,2, -999.000,9, -999.000,9,   2219.0,2,   -999.0,9,   7.5977,    25.00,2,  -999.00,9,  -999.00,9,   5.5720
  35LU19950909, AR04g,     8,  1,     16,2,19950910,  6.2170, -51.0893,   20,    896.4,   5.2097,  34.6479,2,  34.6460,2,    138.7,2,    136.9,2,    29.04,2,    34.04,2,     0.00,2,     2.28,2,    0.019,2,    0.003,2,   2204.0,2,   -999.0,9,   7.5989,    25.00,2,  -999.00,9,  -999.00,9,   5.1340
  35LU19950909, AR04g,     8,  1,     15,2,19950910,  6.2170, -51.0893,   20,    996.1,   4.7897,  34.6451,2,  34.6470,2,    154.0,2,    151.7,2,    30.18,2,    32.95,2,     0.00,2,     2.23,2,    0.073,2,    0.031,2,   2201.2,2,   -999.0,9,   7.6057,    25.00,2,  -999.00,9,  -999.00,9,   4.7081
  35LU19950909, AR04g,     8,  1,     14,2,19950910,  6.2170, -51.0893,   20,   1195.9,   4.8800,  34.8270,2,  34.8420,2,    172.2,2,    175.2,2,    24.87,2,    28.49,2,     0.00,2,     1.89,2,    0.032,2,    0.006,2,   2198.0,2,   -999.0,9,   7.6600,    25.00,2,  -999.00,9,  -999.00,9,   4.7791
  35LU19950909, AR04g,     8,  1,     13,2,19950910,  6.2170, -51.0893,   20,   1295.4,   5.0298,  34.9423,2,  34.9425,2,    193.9,2,    198.9,2,    20.29,2,    24.64,2,     0.00,2,     1.62,2,    0.126,2,    0.054,2,   2168.1,2,   -999.0,9,   7.7121,    25.00,2,  -999.00,9,  -999.00,9,   4.9179
  35LU19950909, AR04g,     8,  1,     12,2,19950910,  6.2170, -51.0893,   20,   1396.3,   4.9363,  34.9814,2,  34.9910,2,    211.1,2,    214.4,2,    18.01,2,    22.66,2,     0.00,2,     1.47,2,    0.301,2,    0.130,2,   2162.0,2,   -999.0,9,   7.7330,    25.00,2,  -999.00,9,  -999.00,9,   4.8156
  35LU19950909, AR04g,     8,  1,     11,2,19950910,  6.2170, -51.0893,   20,   1495.7,   4.6193,  35.0153,2,  35.0110,2,    237.0,2,    238.7,2,    14.80,2,    19.99,2,     0.00,2,     1.29,2,    0.381,2,    0.170,2,   2138.8,3,   -999.0,9,   7.7600,    25.00,2,  -999.00,9,  -999.00,9,   4.4924
  35LU19950909, AR04g,     8,  1,     10,2,19950910,  6.2170, -51.0893,   20,   1595.9,   4.3523,  35.0124,2,  35.0017,2,    249.0,2,    249.1,2,    14.24,2,    19.24,2,     0.00,2,     1.24,2,    0.404,2,    0.178,2,   2127.2,3,   -999.0,9,   7.7503,    25.00,3,  -999.00,9,  -999.00,9,   4.2190
  35LU19950909, AR04g,     8,  1,      9,2,19950910,  6.2170, -51.0893,   20,   1696.1,   4.0924,  35.0027,2,  35.0012,2,    255.5,2,    255.3,2,    14.45,2,    18.87,2,     0.00,2,     1.21,2,    0.375,2,    0.164,2,   2135.0,3,   -999.0,9,   7.7688,    25.00,2,  -999.00,9,  -999.00,9,   3.9528
  35LU19950909, AR04g,     8,  1,      8,2,19950910,  6.2170, -51.0893,   20,   1796.3,   3.9268,  34.9965,2,  34.9954,2,    258.2,2,    257.1,2,    14.95,2,    18.73,2,     0.00,2,     1.20,2,    0.304,2,    0.138,2,   2132.4,3,   -999.0,9,   7.7794,    25.00,2,  -999.00,9,  -999.00,9,   3.7799
  35LU19950909, AR04g,     8,  1,      6,2,19950910,  6.2170, -51.0893,   20,   1997.0,   3.5791,  34.9833,2,  34.9801,2,    260.4,2,    259.5,2,    17.62,2,    18.88,2,     0.00,2,     1.22,2,    0.153,2,    0.070,2,   2125.1,3,   -999.0,9,   7.7815,    25.00,2,  -999.00,9,  -999.00,9,   3.4180
  35LU19950909, AR04g,     8,  1,      7,2,19950910,  6.2170, -51.0893,   20,   1997.0,   3.5791,  34.9833,2,  34.9810,2,    260.4,2,    259.1,2,    17.45,2,    18.86,2,     0.00,2,     1.22,2,    0.236,2,    0.091,2,   2122.2,3,   -999.0,9,   7.7815,    25.00,2,  -999.00,9,  -999.00,9,   3.4180
  35LU19950909, AR04g,     8,  1,      5,2,19950910,  6.2170, -51.0893,   20,   2197.3,   3.2878,  34.9687,2,  34.9670,2,    261.5,2,    261.1,2,    19.64,2,    18.90,2,     0.00,2,     1.22,2,    0.127,2,    0.062,2,   2130.7,3,   -999.0,9,   7.7752,    25.00,2,  -999.00,9,  -999.00,9,   3.1122
  35LU19950909, AR04g,     8,  1,      4,2,19950910,  6.2170, -51.0893,   20,   2396.6,   3.0517,  34.9558,2,  34.9543,2,    262.1,2,    264.3,2,    22.06,2,    19.01,2,     0.00,2,     1.24,2,    0.161,2,    0.065,2,   2129.3,3,   -999.0,9,   7.7603,    25.00,2,  -999.00,9,  -999.00,9,   2.8608
  35LU19950909, AR04g,     8,  1,      3,2,19950910,  6.2170, -51.0893,   20,   2596.9,   2.8541,  34.9438,2,  34.9418,2,    262.1,2,    262.3,2,    24.13,2,    19.13,2,     0.00,2,     1.24,2,    0.147,2,    0.069,2,   2132.1,3,   -999.0,9,   7.7647,    25.00,2,  -999.00,9,  -999.00,9,   2.6473
  35LU19950909, AR04g,     8,  1,      2,2,19950910,  6.2170, -51.0893,   20,   2799.0,   2.7797,  34.9383,2,  34.9360,2,    262.8,2,    262.1,2,    25.25,2,    19.21,2,     0.00,2,     1.25,2,    0.146,2,    0.066,2,   2150.6,3,   -999.0,9,   7.7617,    25.00,2,  -999.00,9,  -999.00,9,   2.5542
  35LU19950909, AR04g,     8,  1,      1,2,19950910,  6.2170, -51.0893,   20,   3004.1,   2.7146,  34.9332,2,  34.9306,2,    261.2,2,    262.5,2,    26.19,2,    19.24,2,     0.00,2,     1.26,2,    0.149,2,    0.075,2,   2137.8,3,   -999.0,9,   7.7589,    25.00,2,  -999.00,9,  -999.00,9,   2.4696
  35LU19950909, AR04g,     9,  1,     22,2,19950911,  6.5440, -50.8142,   20,     -0.1,  29.2030,  33.9679,2,  33.5343,2,    202.7,2,    203.5,2,     5.21,2,     0.41,2,     0.00,2,     0.00,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,     0.07,2,     0.04,2,  29.2030
  35LU19950909, AR04g,     9,  1,     21,2,19950911,  6.5440, -50.8142,   20,     48.1,  27.3904,  36.0683,2,  36.1845,2,    200.2,2,    195.7,2,     1.06,2,     0.41,2,     0.04,2,     0.07,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,  27.3792
  35LU19950909, AR04g,     9,  1,     20,2,19950911,  6.5440, -50.8142,   20,    149.8,  22.9431,  36.2582,2,  36.2380,2,    179.7,2,    173.5,2,     2.35,2,     5.27,2,     0.02,2,     0.42,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,  22.9124
  35LU19950909, AR04g,     9,  1,     19,2,19950911,  6.5440, -50.8142,   20,    296.7,  11.4129,  35.0611,2,  35.0482,2,    128.4,2,    143.5,2,     9.68,2,    21.46,2,     0.00,2,     1.47,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,  11.3752
  35LU19950909, AR04g,     9,  1,     18,2,19950911,  6.5440, -50.8142,   20,    496.4,   7.7908,  34.6917,2,  34.6958,2,    131.0,2,    133.5,2,    17.57,2,    29.68,2,     0.00,2,     2.00,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   7.7406
  35LU19950909, AR04g,     9,  1,     17,2,19950911,  6.5440, -50.8142,   20,    896.6,   5.1538,  34.5882,2,  34.6102,2,    143.4,2,    141.2,2,    28.73,2,    33.27,2,     0.00,2,     2.31,2,    0.032,2,    0.003,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   5.0786
  35LU19950909, AR04g,     9,  1,     16,2,19950911,  6.5440, -50.8142,   20,    996.1,   4.9708,  34.6700,2,  34.6777,2,    149.3,2,    148.8,2,    28.92,2,    32.10,2,     0.00,2,     2.25,2,    0.016,2,    0.003,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.8878
  35LU19950909, AR04g,     9,  1,     15,2,19950911,  6.5440, -50.8142,   20,   1296.6,   4.8745,  34.9198,2,  34.9240,2,    194.0,2,    196.1,2,    21.12,2,    24.74,2,     0.00,2,     1.70,2,    0.117,2,    0.050,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.7641
  35LU19950909, AR04g,     9,  1,     14,2,19950911,  6.5440, -50.8142,   20,   1496.1,   4.5710,  34.9917,2,  34.9918,2,    228.7,2,    228.7,2,    16.81,2,    20.86,2,     0.00,2,     1.42,2,    0.182,2,    0.072,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.4447
  35LU19950909, AR04g,     9,  1,     13,2,19950911,  6.5440, -50.8142,   20,   1594.8,   4.3990,  35.0026,2,  35.0022,2,    241.2,2,    240.1,2,    15.39,2,    19.61,2,     0.00,2,     1.33,2,    0.270,2,    0.113,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.2652
  35LU19950909, AR04g,     9,  1,     12,2,19950911,  6.5440, -50.8142,   20,   1694.9,   4.1247,  34.9947,2,  34.9940,2,    248.0,2,    245.9,2,    15.65,2,    19.28,2,     0.00,2,     1.31,2,    0.183,2,    0.089,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.9848
  35LU19950909, AR04g,     9,  1,     11,2,19950911,  6.5440, -50.8142,   20,   1797.6,   3.9897,  34.9944,2,  34.9930,2,    253.8,2,    252.3,2,    15.22,2,    18.72,2,     0.00,2,     1.27,2,    0.223,2,    0.095,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.8418
  35LU19950909, AR04g,     9,  1,     10,2,19950911,  6.5440, -50.8142,   20,   1897.1,   3.7973,  34.9885,2,  34.9880,2,    257.4,2,    256.4,2,    15.89,2,    18.49,2,     0.00,2,     1.25,2,    0.170,2,    0.076,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.6426
  35LU19950909, AR04g,     9,  1,      9,2,19950911,  6.5440, -50.8142,   20,   1996.4,   3.6469,  34.9833,2,  34.9834,2,    257.6,2,    257.2,2,    17.04,2,    18.44,2,     0.00,2,     1.25,2,    0.132,2,    0.055,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.4849
  35LU19950909, AR04g,     9,  1,      7,2,19950911,  6.5440, -50.8142,   20,   2396.9,   3.1185,  34.9572,2,  34.9553,2,    260.1,2,    259.9,2,    21.52,2,    18.44,2,     0.00,2,     1.26,2,    0.101,2,    0.041,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   2.9264
  35LU19950909, AR04g,     9,  1,      8,2,19950911,  6.5440, -50.8142,   20,   2396.9,   3.1185,  34.9572,2,  34.9557,2,    260.1,2,    260.3,2,    21.18,2,    18.54,2,     0.00,2,     1.26,2,    0.099,2,    0.050,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   2.9264
  35LU19950909, AR04g,     9,  1,      6,2,19950911,  6.5440, -50.8142,   20,   2597.1,   2.8926,  34.9441,2,  34.9430,2,    259.3,2,    259.7,2,    24.81,2,    18.83,2,     0.00,2,     1.28,2,    0.083,2,    0.038,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   2.6850
  35LU19950909, AR04g,     9,  1,      5,2,19950911,  6.5440, -50.8142,   20,   2796.7,   2.7234,  34.9327,2,  34.9316,2,    259.3,2,    259.2,2,    27.32,2,    19.10,2,     0.00,2,     1.31,2,    0.086,2,    0.035,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   2.4993
  35LU19950909, AR04g,     9,  1,      4,2,19950911,  6.5440, -50.8142,   20,   2995.5,   2.5278,  34.9196,2,  34.9187,2,    260.8,2,    259.5,2,    30.33,2,    19.19,2,     0.00,2,     1.33,2,    0.103,2,    0.043,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   2.2878
  35LU19950909, AR04g,     9,  1,      3,2,19950911,  6.5440, -50.8142,   20,   3198.6,   2.4410,  34.9149,2,  34.9128,2,    265.1,2,    265.2,2,    27.93,2,    18.49,2,     0.00,2,     1.27,2,    0.202,2,    0.083,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   2.1820
