BOTTLE,20140922CDIACAK
#code : jjward hyd_to_exchange.pl
#original files copied from HTML directory: Aug. 19,2002
#original HYD file: a06hy.txt   Mon Aug 19 12:58:19 2002
#original SUM file: a06su.txt   Mon Aug 19 13:04:08 2002
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,CHLA,CHLA_FLAG_W,OXYNIT,OXYNIT_FLAG_W,ARGON,ARGON_FLAG_W,CTDRAW,PHAEO,PHAEO_FLAG_W,THETA,METHAN,METHAN_FLAG_W,AZOTE,AZOTE_FLAG_W
,,,,,,,,,,,,DBAR,DEG C,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,%,,UMOL/KG,,UATM,,,,DEG C,UG/L,,NMOL/KG,,UMOL/KG,,DBAR,UG/L,,DEG C,NMOL/KG,,UMOL/KG,
 35A3CITHER1_2,   A06,171,1,32,32,2,19930226,1828,7.4495,-27.3332,4886,1.4,25.426,35.967,2,35.968,2,204,2,206.8,2,1.85,2,0.02,2,0,2,0,2,1.894,2,0.99,2,-999,9,-999,9,-999,9,-999,9,373.9,2,-999,9,-999,0.1,2,-999,9,-999,9,7,0.04,2,25.4257,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,31,31,2,19930226,1828,7.4495,-27.3332,4886,69.5,20.345,36.074,2,36.074,2,164.4,2,136.5,3,4.22,2,8.46,2,0.21,2,0.59,2,1.512,2,0.76,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,76,-999,9,20.3319,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,30,30,2,19930226,1828,7.4495,-27.3332,4886,119.4,13.809,35.454,2,35.443,3,123.1,2,112,3,8.57,2,20.84,2,0.02,2,1.31,2,1.073,2,0.55,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,126,-999,9,13.7919,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,29,29,2,19930226,1828,7.4495,-27.3332,4886,193.7,11.616,35.14,2,35.139,2,124.3,2,122,2,10.39,2,22.63,2,0.01,2,1.49,2,0.86,3,0.46,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,200,-999,9,11.5912,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,28,28,2,19930226,1828,7.4495,-27.3332,4886,392.9,9.358,34.933,2,34.93,2,76.5,2,77.8,2,15.8,2,32.61,2,0.01,2,2,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,400,-999,9,9.3138,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,27,27,2,19930226,1828,7.4495,-27.3332,4886,593,7.027,34.745,2,34.745,2,81.2,2,87,3,22.59,2,36.39,2,0.01,2,2.3,2,0.038,2,0.016,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,604,-999,9,6.97,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,26,26,2,19930226,1828,7.4495,-27.3332,4886,792.3,5.467,34.645,2,34.643,2,117.5,2,122.6,2,28.34,2,34.92,2,0.01,2,2.31,2,0.007,2,0.002,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,800,-999,9,5.3992,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,25,25,2,19930226,1828,7.4495,-27.3332,4886,992.6,4.9,34.719,2,34.721,2,144.3,2,148.1,2,28.58,2,31.59,2,0.03,2,2.13,2,0.003,2,-0.001,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1000,-999,9,4.8178,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,24,24,2,19930226,1828,7.4495,-27.3332,4886,1192.9,4.701,34.867,2,34.868,2,174.2,2,176.9,2,24.67,2,26.65,2,0.06,2,1.82,2,0.011,2,0.001,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1200,-999,9,4.602,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,23,23,2,19930226,1828,7.4495,-27.3332,4886,1393.6,4.433,34.949,2,34.952,2,214.2,2,212,2,20.59,2,21.62,2,0.01,2,1.5,2,0.025,2,0.011,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1401,-999,9,4.3179,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,22,22,2,19930226,1828,7.4495,-27.3332,4886,1493.7,4.259,34.972,2,34.974,2,228.8,2,227.8,2,18.75,2,19.82,2,0,2,1.39,2,0.035,2,0.015,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1501,-999,9,4.1365,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,21,21,2,19930226,1828,7.4495,-27.3332,4886,1593.6,4.056,34.977,2,34.983,2,238.5,2,237.8,2,18.47,2,18.73,2,0,2,1.33,2,0.051,2,0.022,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1601,-999,9,3.9265,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,20,20,2,19930226,1828,7.4495,-27.3332,4886,1693.9,3.892,34.975,2,34.981,2,243.7,2,241.7,2,18.9,2,18.32,2,0,2,1.31,2,0.041,2,0.018,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1701,-999,9,3.7552,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,19,19,2,19930226,1828,7.4495,-27.3332,4886,1793.4,3.72,34.966,2,34.972,2,244,2,241.8,2,20.69,2,18.46,2,0.01,2,1.32,2,0.009,2,0.002,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1800,-999,9,3.5762,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,18,18,2,19930226,1828,7.4495,-27.3332,4886,1893.8,3.583,34.961,2,34.966,2,244.3,2,242.8,2,22.06,2,18.31,2,0,2,1.33,2,0.015,2,0.003,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1900,-999,9,3.4317,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,17,17,2,19930226,1828,7.4495,-27.3332,4886,1993.5,3.436,34.957,2,34.962,2,245.4,2,245.7,2,23.41,2,18.19,2,0.01,2,1.32,2,0.004,2,-0.001,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2000,-999,9,3.2775,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,16,16,2,19930226,1828,7.4495,-27.3332,4886,2194.5,3.266,34.951,2,34.957,2,247.6,2,245.9,2,25.67,2,18.02,2,0.01,2,1.31,2,0.002,2,-0.001,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2201,-999,9,3.0911,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,15,15,2,19930226,1828,7.4495,-27.3332,4886,2394.3,3.08,34.944,2,34.945,2,248.6,2,247.8,2,28.3,2,18.11,2,0.01,2,1.32,2,0.003,2,-0.001,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2400,-999,9,2.8889,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,14,14,2,19930226,1828,7.4495,-27.3332,4886,2695,2.864,34.932,2,34.933,2,248.6,2,248.1,2,32.17,2,18.4,2,0.01,2,1.34,2,0.012,2,0.004,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2701,-999,9,2.6473,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,12,12,2,19930226,1828,7.4495,-27.3332,4886,2995.1,2.703,34.92,2,34.928,3,247.8,2,249.4,2,35.86,2,18.71,2,0,2,1.36,2,0.007,2,0.005,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,3001,-999,9,2.4592,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,13,13,2,19930226,1828,7.4495,-27.3332,4886,2995.3,2.705,34.92,2,34.923,2,247.8,2,247.7,2,35.98,2,18.51,2,0,2,1.36,2,0.003,2,-0.001,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,3001,-999,9,2.4612,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,11,11,2,19930226,1828,7.4495,-27.3332,4886,3194.5,2.647,34.915,2,34.918,2,248.3,2,248.1,2,37.51,2,18.45,2,0,2,1.37,2,0.012,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,3200,-999,9,2.3837,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,10,10,2,19930226,1828,7.4495,-27.3332,4886,3394,2.557,34.91,2,34.91,2,250.2,2,249.7,2,38.54,2,18.43,2,0.03,2,1.36,2,0.015,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,3400,-999,9,2.2746,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,9,9,2,19930226,1828,7.4495,-27.3332,4886,3594.8,2.456,34.902,2,34.902,2,252.3,2,249.8,2,40.05,2,18.3,2,0,2,1.37,2,0.003,2,-0.001,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,3600,-999,9,2.1544,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,8,8,2,19930226,1828,7.4495,-27.3332,4886,3795.2,2.398,34.897,2,34.897,2,252.8,2,252.4,2,41.74,2,18.13,2,0.05,2,1.37,2,0.003,2,0.001,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,3801,-999,9,2.0758,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,7,7,2,19930226,1828,7.4495,-27.3332,4886,3895.2,2.368,34.895,2,34.893,2,253,2,252.5,2,42.16,2,18.46,2,0.02,2,1.38,2,0.011,2,0.006,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,3901,-999,9,2.0354,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,6,6,2,19930226,1828,7.4495,-27.3332,4886,3994.1,2.342,34.892,2,34.888,2,253.2,2,252.5,2,42.81,2,18.56,2,0,2,1.39,2,0.007,2,0.002,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,4000,-999,9,1.9989,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,5,5,2,19930226,1828,7.4495,-27.3332,4886,4194.7,2.311,34.887,2,34.886,2,252.3,2,250.6,2,45.57,2,18.61,2,0,2,1.41,2,0.008,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,4200,-999,9,1.9457,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,4,4,2,19930226,1828,7.4495,-27.3332,4886,4392.9,2.309,34.885,2,34.885,2,250.2,2,248.5,2,47,2,18.9,2,0.05,2,1.42,2,0.016,2,0.006,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,4399,-999,9,1.9205,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,3,3,2,19930226,1828,7.4495,-27.3332,4886,4595,2.322,34.883,2,34.885,2,248.9,2,247.8,2,47.88,2,19.08,2,0.05,2,1.43,2,0.003,2,0.001,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,4601,-999,9,1.9088,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,2,2,2,19930226,1828,7.4495,-27.3332,4886,4795.1,2.323,34.88,2,34.884,2,246.8,2,245.2,2,49.72,2,19.49,2,0.01,2,1.45,2,0.011,2,-0.001,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,4801,-999,9,1.8853,-999,9,-999,9
 35A3CITHER1_2,   A06,171,1,1,1,2,19930226,1828,7.4495,-27.3332,4886,4916.2,2.328,34.879,2,34.882,2,243.6,2,243.9,2,50.59,2,19.83,2,0,2,1.47,2,0.011,2,0.004,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,4922,-999,9,1.875,-999,9,-999,9
 35A3CITHER1_2,   A06,172,1,32,32,2,19930227,127,7.45,-26.6647,4803,2,26.146,36.14,2,36.141,2,202.3,2,203.9,2,1.9,2,0.05,2,0,2,0,2,1.843,2,1.005,2,-999,9,-999,9,-999,9,2015.2,2,376.6,2,8.1211,2,25,0.11,2,-999,9,10.35,2,8,0.05,2,26.1455,-999,9,383.5,2
 35A3CITHER1_2,   A06,172,1,31,31,2,19930227,127,7.45,-26.6647,4803,68.5,18.335,35.954,2,36.057,3,149.3,2,136.5,3,5.33,2,11,2,0.17,2,0.71,2,1.494,2,0.759,2,-999,9,-999,9,-999,9,2134.7,2,-999,9,7.9012,2,25,-999,9,-999,9,11.95,2,75,-999,9,18.323,-999,9,436.7,2
 35A3CITHER1_2,   A06,172,1,30,30,2,19930227,127,7.45,-26.6647,4803,118.7,13.38,35.361,2,35.358,2,115.2,2,116.9,2,9.1,2,20.39,2,0,2,1.33,2,1.091,2,0.533,2,-999,9,-999,9,-999,9,2176.2,2,-999,9,7.7492,2,25,-999,9,-999,9,13.04,2,125,-999,9,13.3633,-999,9,482.3,2
 35A3CITHER1_2,   A06,172,1,29,29,2,19930227,127,7.45,-26.6647,4803,193.6,11.852,35.168,2,35.163,2,99.5,2,101.6,2,11.22,2,24.63,2,0,2,1.57,2,0.734,2,0.349,2,-999,9,-999,9,-999,9,2194.3,2,-999,9,7.6871,2,25,-999,9,-999,9,13.24,2,200,-999,9,11.8269,-999,9,487.3,2
 35A3CITHER1_2,   A06,172,1,28,28,2,19930227,127,7.45,-26.6647,4803,392.7,9.711,35.011,2,35.008,2,54.1,2,54,2,16.67,2,34.2,2,0,2,2.07,2,0.165,2,0.066,2,-999,9,-999,9,-999,9,2261,2,-999,9,7.534,2,25,-999,9,-999,9,13.89,2,400,-999,9,9.6658,-999,9,509.8,2
 35A3CITHER1_2,   A06,172,1,27,27,2,19930227,127,7.45,-26.6647,4803,592.9,7.074,34.744,2,34.744,2,83.4,2,85.2,2,23.61,2,35.97,2,0.03,2,2.3,2,0.032,2,0.008,2,-999,9,-999,9,-999,9,2257.7,2,-999,9,7.5269,2,25,-999,9,-999,9,14.65,2,601,-999,9,7.0168,-999,9,534.6,2
 35A3CITHER1_2,   A06,172,1,26,26,2,19930227,127,7.45,-26.6647,4803,791.9,5.537,34.648,2,34.645,2,116.7,2,117,2,28.87,2,35.29,2,0.03,2,2.31,2,0.015,2,0,2,-999,9,-999,9,-999,9,2250.1,2,-999,9,7.5537,2,25,-999,9,-999,9,15.18,2,800,-999,9,5.4688,-999,9,549.5,2
 35A3CITHER1_2,   A06,172,1,25,25,2,19930227,127,7.45,-26.6647,4803,991.9,4.91,34.7,2,34.703,2,144.3,2,145.3,2,29.91,2,32.13,2,0.03,2,2.16,2,0.002,2,0.001,2,-999,9,-999,9,-999,9,2219.3,2,-999,9,7.5988,2,25,-999,9,-999,9,15.11,2,1000,-999,9,4.8278,-999,9,548.7,2
 35A3CITHER1_2,   A06,172,1,24,24,2,19930227,127,7.45,-26.6647,4803,1191.9,4.782,34.829,2,34.829,2,176.9,2,167.5,3,26.69,2,28.19,2,0,2,1.91,2,0.012,2,0.001,2,-999,9,-999,9,-999,9,2210,2,-999,9,7.6346,2,25,-999,9,-999,9,15.32,2,1199,-999,9,4.6824,-999,9,560.5,2
 35A3CITHER1_2,   A06,172,1,23,23,2,19930227,127,7.45,-26.6647,4803,1293.1,4.658,34.897,2,34.897,2,195.5,2,187.7,3,23.86,2,25.14,2,0.03,2,1.71,2,0.017,2,0.004,2,-999,9,-999,9,-999,9,2192.2,2,-999,9,7.6773,2,25,-999,9,-999,9,15.31,2,1301,-999,9,4.5501,-999,9,563.6,2
 35A3CITHER1_2,   A06,172,1,22,22,2,19930227,127,7.45,-26.6647,4803,1392.3,4.507,34.944,2,34.946,2,211.7,2,207.3,2,21.65,2,22.09,2,0.02,2,1.53,2,0.026,2,0.011,2,-999,9,-999,9,-999,9,2195.3,2,-999,9,7.7038,2,25,-999,9,-999,9,15.47,2,1400,-999,9,4.3913,-999,9,563.7,2
 35A3CITHER1_2,   A06,172,1,21,21,2,19930227,127,7.45,-26.6647,4803,1494.2,4.341,34.964,2,34.965,2,224.6,2,220.7,2,20.17,2,20.8,2,0.01,2,1.45,2,0.026,2,0.006,2,-999,9,-999,9,-999,9,2183.3,2,-999,9,7.7278,2,25,-999,9,-999,9,15.5,2,1501,-999,9,4.2175,-999,9,562.8,2
 35A3CITHER1_2,   A06,172,1,20,20,2,19930227,127,7.45,-26.6647,4803,1592.7,4.135,34.977,2,34.976,2,236.2,2,233.9,2,19.31,2,19.15,2,0.01,2,1.34,2,0.03,2,0.009,2,-999,9,-999,9,-999,9,2171.4,2,-999,9,7.7376,2,25,-999,9,-999,9,15.56,2,1600,-999,9,4.0047,-999,9,568.8,2
 35A3CITHER1_2,   A06,172,1,19,19,2,19930227,127,7.45,-26.6647,4803,1693.2,3.968,34.976,2,34.976,2,241.8,2,238.9,2,19.65,2,18.75,2,0.01,2,1.32,2,0.021,2,0.006,2,-999,9,-999,9,-999,9,2173.4,2,-999,9,7.7434,2,25,-999,9,-999,9,15.63,2,1700,-999,9,3.8303,-999,9,570.9,2
 35A3CITHER1_2,   A06,172,1,18,18,2,19930227,127,7.45,-26.6647,4803,1792,3.797,34.97,2,34.974,2,244.2,2,242.2,2,20.39,2,18.28,2,0.03,2,1.3,2,0.013,2,0.003,2,-999,9,-999,9,-999,9,2187.9,2,-999,9,7.7445,2,25,-999,9,-999,9,15.62,2,1799,-999,9,3.6523,-999,9,568.6,2
 35A3CITHER1_2,   A06,172,1,17,17,2,19930227,127,7.45,-26.6647,4803,1892.6,3.638,34.967,2,34.973,2,245.8,2,244.7,2,21.75,2,18.23,2,0,2,1.31,2,0.008,2,0.002,2,-999,9,-999,9,-999,9,2177.1,2,-999,9,7.7513,2,25,-999,9,-999,9,15.87,3,1899,-999,9,3.486,-999,9,582.6,3
 35A3CITHER1_2,   A06,172,1,16,16,2,19930227,127,7.45,-26.6647,4803,2093.7,3.395,34.959,2,34.958,2,249,2,246.8,2,24.25,2,18.25,2,0.01,2,1.31,2,0.009,2,0,2,-999,9,-999,9,-999,9,2176.1,2,-999,9,7.7504,2,25,-999,9,-999,9,15.94,3,2100,-999,9,3.2276,-999,9,584,3
 35A3CITHER1_2,   A06,172,1,15,15,2,19930227,127,7.45,-26.6647,4803,2393.9,3.102,34.946,2,34.947,2,249.4,2,247.9,2,28.74,2,18.42,2,0,2,1.33,2,0.004,2,-0.002,2,-999,9,-999,9,-999,9,2180.1,2,-999,9,7.7561,2,25,-999,9,-999,9,16.08,3,2400,-999,9,2.9106,-999,9,582.3,3
 35A3CITHER1_2,   A06,172,1,14,14,2,19930227,127,7.45,-26.6647,4803,2693,2.854,34.933,2,34.93,2,249.1,2,248.4,2,33.04,2,18.44,2,0.02,2,1.33,2,0.011,2,0.001,2,-999,9,-999,9,-999,9,2181.2,2,-999,9,7.7515,2,25,-999,9,-999,9,16.37,3,2699,-999,9,2.6377,-999,9,606.1,3
 35A3CITHER1_2,   A06,172,1,13,13,2,19930227,127,7.45,-26.6647,4803,2994.9,2.692,34.921,2,34.921,2,248.3,2,247.2,2,36.82,2,18.84,2,0.01,2,1.37,2,0.002,2,-0.002,2,-999,9,-999,9,-999,9,2183.5,2,-999,9,7.7493,2,25,-999,9,-999,9,16.23,3,3001,-999,9,2.4485,-999,9,592.5,3
 35A3CITHER1_2,   A06,172,1,12,12,2,19930227,127,7.45,-26.6647,4803,3190.6,2.615,34.915,2,34.914,2,247.1,2,247.3,2,39.12,2,18.87,2,0.04,2,1.37,2,0.016,2,0.001,2,-999,9,-999,9,-999,9,2189.6,2,-999,9,7.7472,2,25,-999,9,-999,9,16.43,3,3196,-999,9,2.3529,-999,9,606.2,3
 35A3CITHER1_2,   A06,172,1,11,11,2,19930227,127,7.45,-26.6647,4803,3393.7,2.542,34.91,2,34.906,2,248.1,2,248.2,2,40.37,2,18.7,2,0.05,2,1.37,2,0.011,2,0,2,-999,9,-999,9,-999,9,2201.2,2,-999,9,7.7489,2,25,-999,9,-999,9,16.51,3,3399,-999,9,2.26,-999,9,608.1,3
 35A3CITHER1_2,   A06,172,1,10,10,2,19930227,127,7.45,-26.6647,4803,3595.7,2.471,34.904,2,34.905,2,250.3,2,250.7,2,41.24,2,18.69,2,0.05,2,1.37,2,0.004,2,-0.002,2,-999,9,-999,9,-999,9,2190.1,3,-999,9,7.7506,2,25,-999,9,-999,9,16.5,3,3601,-999,9,2.1689,-999,9,606.6,3
 35A3CITHER1_2,   A06,172,1,9,9,2,19930227,127,7.45,-26.6647,4803,3794.1,2.399,34.897,2,34.898,2,252,2,251.7,2,42.45,2,18.61,2,0.04,2,1.37,2,0.007,2,0,2,-999,9,-999,9,-999,9,2204,2,-999,9,7.7496,2,25,-999,9,-999,9,16.6,3,3800,-999,9,2.0769,-999,9,610.1,3
 35A3CITHER1_2,   A06,172,1,8,8,2,19930227,127,7.45,-26.6647,4803,3892.9,2.371,34.894,2,34.897,2,252.3,2,251.5,2,43.2,2,18.42,2,0.01,2,1.37,2,0.006,2,-0.002,2,-999,9,-999,9,-999,9,2207.8,2,-999,9,7.7465,2,25,-999,9,-999,9,16.57,3,3899,-999,9,2.0385,-999,9,608,3
 35A3CITHER1_2,   A06,172,1,7,7,2,19930227,127,7.45,-26.6647,4803,3994.8,2.342,34.893,2,34.893,2,252.5,2,252,2,44.04,2,18.68,2,0.06,2,1.39,2,0.008,2,0,2,-999,9,-999,9,-999,9,2211.9,2,-999,9,7.7479,2,25,-999,9,-999,9,16.6,3,4001,-999,9,1.9988,-999,9,605.8,3
 35A3CITHER1_2,   A06,172,1,6,6,2,19930227,127,7.45,-26.6647,4803,4094.5,2.322,34.889,2,34.893,2,252.3,2,250.9,2,44.74,2,18.77,2,0.02,2,1.39,2,0.008,2,0.001,2,-999,9,-999,9,-999,9,2205.3,2,-999,9,7.7467,2,25,-999,9,-999,9,16.67,3,4100,-999,9,1.968,-999,9,613.1,3
 35A3CITHER1_2,   A06,172,1,5,5,2,19930227,127,7.45,-26.6647,4803,4194.4,2.319,34.887,2,34.889,2,251.2,2,251,2,46.04,2,18.71,2,0.02,2,1.4,2,0.008,2,0.001,2,-999,9,-999,9,-999,9,2212,2,-999,9,7.7467,2,25,-999,9,-999,9,-999,9,4200,-999,9,1.9535,-999,9,-999,9
 35A3CITHER1_2,   A06,172,1,4,4,2,19930227,127,7.45,-26.6647,4803,4393.2,2.319,34.886,2,34.887,2,250.5,2,249.3,2,47.07,2,18.93,2,0.05,2,1.42,2,0.012,2,0.001,2,-999,9,-999,9,-999,9,2212.2,2,-999,9,7.7449,2,25,-999,9,-999,9,16.45,3,4399,-999,9,1.9301,-999,9,-999,9
 35A3CITHER1_2,   A06,172,1,3,3,2,19930227,127,7.45,-26.6647,4803,4593,2.32,34.882,2,34.887,2,249.1,2,247.2,2,48.53,2,19.26,2,0.06,2,1.43,2,-999,9,-999,9,-999,9,-999,9,-999,9,2212.9,2,-999,9,7.7458,2,25,-999,9,-999,9,-999,9,4599,-999,9,1.9071,-999,9,-999,9
 35A3CITHER1_2,   A06,172,1,2,2,2,19930227,127,7.45,-26.6647,4803,4794.6,2.321,34.881,2,34.884,2,246.3,2,244.6,2,50.81,2,19.46,2,0.04,2,1.45,2,0.013,2,0.002,2,-999,9,-999,9,-999,9,2202.5,2,-999,9,7.7467,2,25,-999,9,-999,9,-999,9,4800,-999,9,1.8834,-999,9,-999,9
 35A3CITHER1_2,   A06,172,1,1,1,2,19930227,127,7.45,-26.6647,4803,4829.5,2.317,34.88,2,34.883,2,244.8,2,243.7,2,51.16,2,19.59,2,0.09,2,1.45,2,0.011,2,0,2,-999,9,-999,9,-999,9,2222.3,2,-999,9,-999,9,-999,-999,9,-999,9,16.3,3,4835,-999,9,1.8752,-999,9,606,3
 35A3CITHER1_2,   A06,173,1,32,32,2,19930227,809,7.4492,-25.9978,4760,1.2,25.844,36.14,2,36.14,2,219,2,205,3,1.91,2,0.05,2,0,2,0,2,1.857,2,0.986,2,-999,9,-999,9,-999,9,-999,9,376.4,2,-999,9,-999,0.16,2,-999,9,-999,9,7,0.05,2,25.8437,-999,9,-999,9
 35A3CITHER1_2,   A06,173,1,31,31,2,19930227,809,7.4492,-25.9978,4760,68.9,18.681,35.956,2,35.945,3,141.6,2,139,2,5.33,2,13.14,2,0.19,2,0.8,2,1.534,2,0.779,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,75,-999,9,18.6688,-999,9,-999,9
 35A3CITHER1_2,   A06,173,1,30,30,2,19930227,809,7.4492,-25.9978,4760,118.9,14.241,35.454,2,35.465,3,116.9,2,121,2,7.8,2,20.29,2,0,2,1.25,2,1.237,2,0.628,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,125,-999,9,14.2236,-999,9,-999,9
 35A3CITHER1_2,   A06,173,1,29,29,2,19930227,809,7.4492,-25.9978,4760,195,12.528,35.241,2,35.237,2,105.5,2,104.5,2,9.79,2,24.98,2,0,2,1.52,2,0.86,2,0.434,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,202,-999,9,12.5018,-999,9,-999,9
 35A3CITHER1_2,   A06,173,1,28,28,2,19930227,809,7.4492,-25.9978,4760,391.6,9.799,35.018,2,35.018,2,62.8,2,60.4,2,15.62,2,35.92,2,0,2,2.05,2,0.197,2,0.101,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,399,-999,9,9.7537,-999,9,-999,9
 35A3CITHER1_2,   A06,173,1,27,27,2,19930227,809,7.4492,-25.9978,4760,593.2,7.006,34.72,2,34.717,2,93.8,2,94.2,2,22.77,2,38.29,2,0,2,2.3,2,0.039,2,0.017,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,601,-999,9,6.9491,-999,9,-999,9
