BOTTLE,20080905WHPSIODBK
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20080905
#original HYD file: a22hy.txt   Fri Sep  5 06:56:54 2008
#original SUM file: a22su.txt   Fri Sep  5 07:25:27 2008
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,C14ERR,DELHER,HELIER,NEONER,TRITER
,,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,ITS-90,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,UMOL/KG,,25_DEG,,/MILLE,PERCNT,NMOL/KG,NMOL/KG,TU
     316N151_4,   A22,    74,  1,     21,     21,2,19970902,1158, 40.5497, -66.5537, 1997,  184.8,      2.7,  24.3369,  34.6367,2,  34.6386,2,    194.2,2, 24.3363,    213.7,2,     0.59,2,     0.04,2,     0.00,2,     0.04,2,    1.972,2,    1.156,2,    0.152,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,     20,     20,2,19970902,1158, 40.5497, -66.5537, 1997,  673.5,     52.2,  16.6911,  34.8737,2,  34.9183,2,    216.3,2, 16.6826,    218.9,2,     2.17,2,     2.74,2,     0.17,2,     0.33,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,     19,     19,2,19970902,1158, 40.5497, -66.5537, 1997, 1158.8,    100.8,  14.4537,  35.4684,2,  35.4843,2,    170.2,2, 14.4388,    180.0,2,     4.13,2,     9.86,2,     0.02,2,     0.66,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,     18,     18,2,19970902,1158, 40.5497, -66.5537, 1997, 1654.3,    150.6,  13.5949,  35.6399,2,  35.6409,2,    156.9,2, 13.5735,    158.1,2,     6.49,2,    14.99,2,     0.01,2,     0.94,2,    1.852,2,    0.996,2,    0.068,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,     17,     17,2,19970902,1158, 40.5497, -66.5537, 1997, 2151.4,    200.6,  12.4322,  35.5553,2,  35.5338,2,    143.9,2, 12.4052,    141.2,2,     9.14,2,    19.42,2,     0.01,2,     1.21,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,     16,     16,2,19970902,1158, 40.5497, -66.5537, 1997, 2644.8,    250.5,  10.8777,  35.3592,2,  35.3452,2,    134.9,2, 10.8468,    137.5,2,    11.70,2,    22.33,2,     0.01,2,     1.41,2,    1.057,2,    0.565,2,    0.032,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,     15,     15,2,19970902,1158, 40.5497, -66.5537, 1997, 3140.0,    300.3,   9.4736,  35.2120,2,  35.2102,2,    138.1,2,  9.4396,    136.8,2,    14.26,2,    24.72,2,     0.01,2,     1.58,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,     14,     14,2,19970902,1158, 40.5497, -66.5537, 1997, 4135.8,    400.2,   7.3976,  35.0801,2,  35.0758,2,    173.1,2,  7.3583,    172.6,2,    14.36,2,    23.04,2,     0.00,2,     1.50,2,    1.029,2,    0.524,2,    0.047,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,     13,     13,2,19970902,1158, 40.5497, -66.5537, 1997, 5119.7,    498.6,   5.9702,  35.0302,2,  35.0247,2,    202.0,2,  5.9263,    208.1,2,    13.48,2,    20.94,2,     0.00,2,     1.38,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,     12,     12,2,19970902,1158, 40.5497, -66.5537, 1997, 6139.1,    600.7,   5.3784,  35.0124,2,  35.0144,2,    221.0,2,  5.3278,    220.9,2,    12.89,2,    19.96,2,     0.01,2,     1.32,2,    1.587,2,    0.800,2,    0.078,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,     11,     11,2,19970902,1158, 40.5497, -66.5537, 1997, 7118.2,    698.6,   4.8463,  34.9969,2,  34.9969,2,    237.0,2,  4.7899,    237.3,2,    12.40,2,    19.06,2,     0.00,2,     1.26,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,     10,     10,2,19970902,1158, 40.5497, -66.5537, 1997, 8125.0,    799.3,   4.5128,  34.9829,2,  34.9830,2,    249.1,2,  4.4497,    247.4,2,    12.11,2,    18.57,2,     0.00,2,     1.23,2,    1.919,2,    0.959,2,    0.103,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,      9,      9,2,19970902,1158, 40.5497, -66.5537, 1997, 9109.6,    897.8,   4.3504,  34.9788,2,  34.9810,2,    250.9,2,  4.2800,    251.9,2,    12.01,2,    18.37,2,     0.00,2,     1.22,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,      8,      8,2,19970902,1158, 40.5497, -66.5537, 1997,10106.2,    997.5,   4.2476,  34.9757,2,  34.9741,2,    253.4,2,  4.1695,    255.3,2,    11.91,2,    18.20,2,     0.00,2,     1.21,2,    1.777,2,    0.887,2,    0.092,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,      7,      7,2,19970902,1158, 40.5497, -66.5537, 1997,11111.9,   1098.1,   4.0826,  34.9643,2,  34.9642,2,    259.7,2,  3.9971,    260.0,2,    11.81,2,    18.03,2,     0.00,2,     1.20,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,      6,      6,2,19970902,1158, 40.5497, -66.5537, 1997,12611.7,   1248.3,   3.8427,  34.9435,2,  34.9430,2,    263.6,2,  3.7466,    265.5,2,    11.91,2,    17.83,2,     0.00,2,     1.19,2,    1.903,6,    0.962,6,    0.098,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,      5,      5,2,19970902,1158, 40.5497, -66.5537, 1997,14121.3,   1399.3,   3.7043,  34.9329,2,  34.9317,2,    268.5,2,  3.5964,    269.1,2,    12.01,2,    17.66,2,     0.00,2,     1.18,2,    1.982,2,    1.012,2,    0.119,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,      4,      4,2,19970902,1158, 40.5497, -66.5537, 1997,15622.3,   1549.5,   3.6036,  34.9272,2,  34.9263,2,    270.9,2,  3.4836,    270.8,2,    12.30,2,    17.59,2,     0.00,2,     1.17,2,    1.982,2,    0.987,2,    0.111,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,      3,      3,2,19970902,1158, 40.5497, -66.5537, 1997,17145.1,   1702.0,   3.5032,  34.9256,2,  34.9240,2,    272.4,2,  3.3707,    271.9,2,    12.80,2,    17.54,2,     0.00,2,     1.17,2,    1.890,2,    0.945,2,    0.108,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,      2,      2,2,19970902,1158, 40.5497, -66.5537, 1997,18648.6,   1852.5,   3.3975,  34.9271,2,  34.9261,2,    272.8,2,  3.2528,    271.9,2,    13.48,2,    17.54,2,     0.00,2,     1.17,2,    1.659,2,    0.853,2,    0.097,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    74,  1,      1,      1,2,19970902,1158, 40.5497, -66.5537, 1997,20120.7,   1999.3,   3.3660,  34.9306,2,  34.9301,2,    270.7,2,  3.2080,    272.5,2,    13.94,6,    17.52,6,     0.00,6,     1.17,6,    1.515,2,    0.761,2,    0.085,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    75,  1,     17,     17,2,19970902,1452, 40.6787, -66.6870, 1403,  191.0,      3.8,  22.8521,  34.7569,2,  34.7699,2,    199.9,2, 22.8513,    220.7,2,     0.70,2,     0.00,2,     0.00,2,     0.05,2,    2.139,6,    1.237,6,    0.169,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   1996.2,2,   -999.0,9,   2305.6,2,   8.0560,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    75,  1,     16,     16,2,19970902,1452, 40.6787, -66.6870, 1403,  671.3,     52.5,  15.2324,  34.4328,2,  34.2732,2,    223.3,2, 15.2244,    227.2,2,     3.76,2,     4.83,2,     0.12,2,     0.51,2,    3.187,2,    1.732,2,    0.221,2, -999.000,9,-999.0000,5,  -999.00,9,     50.9,2,     1.14,2,-999.000,9,   2066.3,2,   -999.0,9,   2283.0,2,   7.8930,2,     2.4, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    75,  1,     15,     15,2,19970902,1452, 40.6787, -66.6870, 1403,  835.0,     69.0,  11.6894,  34.0093,2,  34.0792,2,    225.2,2, 11.6807,    213.9,2,     5.74,2,     9.01,2,     0.04,2,     0.78,2,    3.297,2,    1.764,2,    0.226,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2093.4,2,   -999.0,9,   2275.4,6,   7.8100,6,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    75,  1,     14,     14,2,19970902,1452, 40.6787, -66.6870, 1403, 1659.9,    152.2,  12.6453,  35.5601,2,  35.5523,2,    148.4,2, 12.6247,    149.0,2,     8.70,2,    17.65,2,     0.02,2,     1.12,2,    1.472,2,    0.799,2,    0.041,2, -999.000,9,-999.0000,5,  -999.00,9,     18.7,2,     0.75,2,-999.000,9,   2184.1,2,   -999.0,9,   2340.9,2,   7.7920,2,     2.5, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    75,  1,     13,     13,2,19970902,1452, 40.6787, -66.6870, 1403, 2147.3,    201.3,  10.6234,  35.3441,2,  35.3329,2,    135.1,2, 10.5990,    136.5,2,    12.45,2,    22.70,2,     0.01,2,     1.44,2,    0.898,2,    0.492,2,    0.018,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2182.6,2,   -999.0,9,   2329.8,2,   7.7200,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    75,  1,     12,     12,2,19970902,1452, 40.6787, -66.6870, 1403, 2640.8,    250.9,   9.0178,  35.1915,2,  35.1801,2,    145.3,2,  8.9904,    148.3,2,    14.13,2,    23.52,2,     0.02,2,     1.52,2,    0.888,2,    0.470,2,    0.026,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   2323.0,2,   7.7000,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    75,  1,     11,     11,2,19970902,1452, 40.6787, -66.6870, 1403, 3138.6,    301.1,   7.7902,  35.1051,2,  35.1030,2,    158.6,2,  7.7599,    162.3,2,    14.72,2,    23.42,2,     0.01,2,     1.52,2,    0.894,6,    0.464,6,    0.035,2, -999.000,9,-999.0000,5,  -999.00,9,    -48.6,6,     0.77,2,-999.000,9,   2186.0,2,   -999.0,9,   2320.8,2,   7.6890,2,     2.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    75,  1,     10,     10,2,19970902,1452, 40.6787, -66.6870, 1403, 4136.0,    401.0,   6.3362,  35.0308,2,  35.0293,2,    196.1,2,  6.3001,    194.3,2,    14.14,2,    21.35,2,     0.01,2,     1.41,2,    1.348,2,    0.687,2,    0.069,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2179.2,2,   -999.0,9,   2315.7,2,   7.7010,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    75,  1,      9,      9,2,19970902,1452, 40.6787, -66.6870, 1403, 5118.2,    499.5,   5.2762,  34.9795,2,  34.9800,2,    224.0,2,  5.2349,    220.7,2,    13.16,2,    19.78,2,     0.00,2,     1.32,2,    1.821,2,    0.914,2,    0.110,2, -999.000,9,-999.0000,5,  -999.00,9,    -21.7,2,     0.86,2,-999.000,9,   2172.4,2,   -999.0,9,   2312.6,2,   7.7080,2,     2.1, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    75,  1,      8,      8,2,19970902,1452, 40.6787, -66.6870, 1403, 6137.6,    601.5,   4.8629,  34.9721,2,  34.9726,2,    235.6,2,  4.8147,    234.6,2,    12.67,2,    19.05,2,     0.01,2,     1.27,2,    2.198,4,    1.412,4,    0.174,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2167.6,2,   -999.0,9,   2311.2,2,   7.7190,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    75,  1,      7,      7,2,19970902,1452, 40.6787, -66.6870, 1403, 7135.2,    701.4,   4.6338,  34.9683,2,  34.9694,2,    242.0,2,  4.5783,    241.8,2,    12.48,2,    18.73,2,     0.01,2,     1.25,2,    2.037,2,    1.015,2,    0.117,2, -999.000,9,-999.0000,5,  -999.00,9,    -36.0,2,     0.92,2,-999.000,9,   2166.5,2,   -999.0,9,   2312.4,2,   7.7190,2,     3.4, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    75,  1,      6,      6,2,19970902,1452, 40.6787, -66.6870, 1403, 8144.9,    802.6,   4.5207,  34.9673,2,  34.9671,2,    246.8,2,  4.4573,    245.6,2,    12.38,2,    18.53,2,     0.01,2,     1.24,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2165.4,2,   -999.0,9,   2311.8,2,   7.7210,2,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    75,  1,      5,      5,2,19970902,1452, 40.6787, -66.6870, 1403, 9114.8,    899.6,   4.3987,  34.9645,2,  34.9649,2,    252.0,2,  4.3280,    250.4,2,    12.19,2,    18.29,2,     0.01,2,     1.22,2,    2.091,6,    1.033,6,    0.119,2, -999.000,9,-999.0000,5,  -999.00,9,    -21.9,2,     0.97,2,-999.000,9,   2163.4,2,   -999.0,9,   2311.8,2,   7.7240,2,     3.2, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    75,  1,      4,      4,2,19970902,1452, 40.6787, -66.6870, 1403,10124.5,   1000.9,   4.2804,  34.9625,2,  34.9616,2,    256.7,2,  4.2018,    256.5,2,    12.00,2,    18.09,2,     0.00,2,     1.21,2,    2.086,2,    1.028,2,    0.117,2, -999.000,9,-999.0000,5,  -999.00,9,    -30.8,2,     0.94,2,-999.000,9,   2161.5,2,   -999.0,9,   2310.4,2,   7.7310,2,     3.2, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    75,  1,      3,      3,2,19970902,1452, 40.6787, -66.6870, 1403,11105.8,   1099.3,   4.1369,  34.9548,2,  34.9551,2,    260.4,2,  4.0510,    257.9,2,    12.10,2,    17.94,2,     0.00,2,     1.20,2,    2.104,2,    1.035,2,    0.120,2, -999.000,9,-999.0000,5,  -999.00,9,    -24.5,6,     0.91,2,-999.000,9,   2160.8,2,   -999.0,9,   2311.6,2,   7.7270,2,     2.4, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    75,  1,      2,      2,2,19970902,1452, 40.6787, -66.6870, 1403,12579.5,   1247.2,   3.9446,  34.9457,2,  34.9459,2,    264.8,2,  3.8475,    230.8,2,    12.11,2,    17.82,2,     0.00,2,     1.19,2,    2.048,6,    1.011,6,    0.123,2, -999.000,9,-999.0000,5,  -999.00,9,    -31.2,2,     1.01,2,-999.000,9,   2158.5,2,   -999.0,9,   2309.3,2,   7.7360,2,     3.2, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    75,  1,      1,      1,2,19970902,1452, 40.6787, -66.6870, 1403,13992.6,   1388.9,   3.9073,  34.9428,2,  34.9430,2,    263.3,2,  3.7982,    264.5,2,    12.21,6,    17.67,6,     0.01,6,     1.18,6,    2.047,2,    1.010,2,    0.125,2, -999.000,9,-999.0000,5,  -999.00,9,    -35.0,6,     0.94,2,-999.000,9,   2157.8,2,   -999.0,9,   2308.3,2,   7.7320,2,     2.8, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    76,  1,     13,     13,2,19970902,1701, 40.7038, -66.7120,  833,  174.2,      3.3,  23.2549,  34.9055,2,  34.9164,2,    246.5,2, 23.2543,    218.8,2,     0.83,2,     0.00,2,     0.00,2,     0.04,2,    2.105,2,    1.223,2,    0.166,2, -999.000,9,   1.7318,2,    -2.11,2,   -999.0,9,  -999.00,9,   7.097,2,   1999.3,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0087,   0.035,-999.000
     316N151_4,   A22,    76,  1,     12,     12,2,19970902,1701, 40.7038, -66.7120,  833,  644.6,     50.7,  17.1350,  34.7698,2,  34.6918,2,    235.0,2, 17.1266,    227.9,2,     2.51,2,     2.40,2,     0.15,2,     0.32,2,    2.915,2,    1.628,2,    0.209,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2055.3,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    76,  1,     11,     11,2,19970902,1701, 40.7038, -66.7120,  833,  904.0,     76.9,  11.9252,  34.0791,2,  34.1350,2,    204.6,2, 11.9154,    215.4,2,     5.36,2,     8.37,2,     0.05,2,     0.73,2,    3.330,2,    1.823,2,    0.226,2, -999.000,9,   1.7981,2,    -0.60,2,   -999.0,9,  -999.00,9,   7.827,2,   2091.6,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0090,   0.039,-999.000
     316N151_4,   A22,    76,  1,     10,     10,2,19970902,1701, 40.7038, -66.7120,  833, 1145.6,    101.4,  14.2651,  35.2629,2,  35.2867,2,    179.4,2, 14.2503,    183.6,2,     4.77,2,     9.41,2,     0.03,2,     0.67,2,    2.502,2,    1.390,2,    0.135,2, -999.000,9,   1.7703,2,     0.04,2,   -999.0,9,  -999.00,9,   7.546,2,   2115.6,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0089,   0.038,-999.000
     316N151_4,   A22,    76,  1,      9,      9,2,19970902,1701, 40.7038, -66.7120,  833, 1652.9,    152.8,  12.4737,  35.5251,2,  35.5263,2,    151.1,2, 12.4532,    149.3,2,     8.90,2,    17.81,2,     0.01,2,     1.12,2,    1.459,2,    0.786,2,    0.053,2,    1.041,2,   1.8000,2,     6.01,2,   -999.0,9,  -999.00,9,   5.932,2,   2162.4,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0090,   0.030,   0.013
     316N151_4,   A22,    76,  1,      8,      8,2,19970902,1701, 40.7038, -66.7120,  833, 2142.5,    202.3,  10.4478,  35.3273,2,  35.3262,2,    142.8,2, 10.4235,    138.1,2,    12.45,2,    22.53,2,     0.02,2,     1.43,2,    0.932,2,    0.499,2,    0.022,2,    0.802,2,   1.8072,2,     7.28,2,   -999.0,9,  -999.00,9,   5.925,2,   2183.1,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0090,   0.030,   0.017
     316N151_4,   A22,    76,  1,      7,      7,2,19970902,1701, 40.7038, -66.7120,  833, 2615.4,    250.2,   9.1551,  35.1927,2,  35.1876,2,    148.4,2,  9.1274,    145.8,2,    14.03,2,    23.47,2,     0.02,2,     1.51,2,    0.930,2,    0.505,2,    0.031,2,    0.693,2,   1.8159,2,     7.36,2,   -999.0,9,  -999.00,9,   5.622,2,   2187.6,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0091,   0.028,   0.012
     316N151_4,   A22,    76,  1,      6,      6,2,19970902,1701, 40.7038, -66.7120,  833, 3115.6,    300.8,   7.9429,  35.1103,2,  35.1087,2,    156.9,2,  7.9123,    159.8,2,    14.72,2,    23.57,2,     0.01,2,     1.52,2,    0.882,2,    0.450,2,    0.029,2,    0.678,2,   1.8317,2,     7.21,2,   -999.0,9,  -999.00,9,   5.680,2,   2187.7,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0092,   0.028,   0.012
     316N151_4,   A22,    76,  1,      5,      5,2,19970902,1701, 40.7038, -66.7120,  833, 4108.8,    400.7,   6.2995,  35.0188,2,  35.0173,2,    187.2,2,  6.2635,    193.6,2,    14.14,2,    21.40,2,     0.01,2,     1.40,2,    1.439,2,    0.734,2,    0.074,2,    0.864,2,   1.8542,2,     7.96,2,   -999.0,9,  -999.00,9,   5.624,2,   2180.7,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0093,   0.028,   0.013
     316N151_4,   A22,    76,  1,      4,      4,2,19970902,1701, 40.7038, -66.7120,  833, 5097.0,    500.1,   5.4525,  34.9973,2,  34.9960,2,    209.7,2,  5.4105,    217.2,2,    13.36,2,    20.04,2,     0.02,2,     1.32,2,    1.719,6,    0.857,6,    0.091,2,    0.939,2,   1.8483,2,     8.49,2,   -999.0,9,  -999.00,9,   5.683,2,   2173.9,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0092,   0.028,   0.013
     316N151_4,   A22,    76,  1,      3,      3,2,19970902,1701, 40.7038, -66.7120,  833, 5990.8,    590.1,   5.0286,  34.9803,2,  34.9774,2,    223.2,2,  4.9806,    229.9,2,    12.87,2,    19.27,2,     0.01,2,     1.28,2,    1.918,2,    0.962,2,    0.118,2,    0.968,2,   1.8661,2,     8.04,2,   -999.0,9,  -999.00,9,   5.953,2,   2170.4,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0093,   0.030,   0.013
     316N151_4,   A22,    76,  1,      2,      2,2,19970902,1701, 40.7038, -66.7120,  833, 7100.5,    701.7,   4.7652,  34.9738,2,  34.9699,2,    242.8,2,  4.7090,    237.9,2,    12.67,2,    18.87,2,     0.02,2,     1.25,2,    1.981,2,    0.987,2,    0.118,2, -999.000,9,-999.0000,5,  -999.00,9,   -999.0,9,  -999.00,9,-999.000,9,   2168.2,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0, -999.00,-999.0000,-999.000,-999.000
     316N151_4,   A22,    76,  1,      1,      1,2,19970902,1701, 40.7038, -66.7120,  833, 8302.7,    822.6,   4.5343,  34.9691,2,  34.9658,2,    249.9,2,  4.4691,    244.5,2,    12.53,6,    18.55,6,     0.01,6,     1.23,6,    2.011,2,    0.998,2,    0.112,2, -999.000,9,   1.8471,2,     7.95,2,   -999.0,9,  -999.00,9,   5.787,2,   2166.2,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0092,   0.029,-999.000
